SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
169,132,8007.82052075,8208.20513662,2979.10256140,2780.12820201,1260.64101932,102.69229894,3801.79487083,247.69229922,3684.48717831,2989.48717685,1501.53845571,652.56409492,965.89742895,5230.76923286,158,143
104,85,4500.64102620,3051.53845897,7722.94872532,7405.38462206,489.99999201,28.20511925,2740.64102245,3033.84615128,5160.51282246,2745.76922758,4976.66666820,2557.82050921,4425.25641061,7858.20513585,76,167
70,184,4546.02564165,7362.17949378,2353.71794469,3387.56410076,2555.25640665,6926.79487750,1303.20512196,7122.69231381,3530.51281899,7633.20513537,2805.25640720,1332.30768613,761.41024905,4390.38461567,241,60
17,217,5524.74359246,4261.28205129,3649.23076798,2182.94871357,718.71794122,7238.58974992,2386.28204733,625.51281287,7131.79487791,5605.89743875,4527.17948774,6130.51282448,2223.84614954,682.30768474,234,177
46,64,8154.35898263,288.97435057,2431.66666285,2727.05127886,7535.64103259,5306.92307915,7320.12821166,7015.25641610,5113.20513002,342.30768404,7704.87180217,487.82050483,7782.56411007,7253.71795511,10,38
251,172,333.84614558,2959.23076652,2082.94871337,3291.02563901,6428.46154305,7714.48718686,908.71794163,306.15383782,3519.87179335,7793.58975110,3174.10256181,2787.17948406,3189.35897214,116.41024766,33,115
14,77,5354.23077160,3985.51281996,7391.92308360,6086.79487569,1869.10255903,4755.12820617,6303.97436336,6694.48718463,228.97435043,5543.46154118,6312.56410695,1719.99999465,4075.51282017,2699.61538135,112,142
230,233,6017.17949094,7249.61539094,1332.05127587,6263.97436322,942.56409555,4867.05128338,7144.10257022,717.43588994,4985.89743743,6553.71795359,1551.02563533,7923.58975138,1098.07691641,4770.51282163,91,109
168,187,4655.25641109,5466.15384873,5015.00000160,3690.89743472,3050.38461282,476.92306894,902.69230061,483.33332535,5077.17948892,6360.64103009,6528.33333813,981.79486485,3476.02563936,1912.17948225,35,176
201,226,2695.64102238,4718.97435995,5958.46154208,8331.79488042,4454.48717991,2001.15384136,4031.92307644,4686.92307783,430.64101758,4805.76923195,7757.94872539,5192.82051484,731.53845411,586.02563325,105,130
104,114,5150.00000188,1143.84614725,7834.48718707,393.58973539,605.89742819,4900.89743729,3911.66666598,7126.79487791,3053.07692058,6611.79487680,5240.00000209,7199.48718574,5879.10256758,382.56409437,159,186
95,34,2443.07691926,4729.48718053,2723.84615058,3512.94871642,1778.71794351,5584.74359260,3182.56410027,2275.25640609,27.17947822,4228.46153840,934.74358273,5661.92307991,3392.17948538,551.92306907,156,243
67,241,3019.87179230,7141.28205740,6448.71795338,2077.05127747,2258.46153423,2422.94871406,3542.56410104,6854.74359524,4549.48718012,6016.66667042,1489.87178904,6541.15385102,8302.17949573,4443.46153888,138,119
98,60,4524.74359030,2427.82050893,2165.64102120,358.71794045,1761.15384088,2686.66666334,1247.94871163,7167.43590362,2903.46153562,5032.69230936,702.82050532,3597.82051143,2390.64102168,2526.92307324,93,239
66,55,7298.20513467,871.66665951,3567.30769085,6352.69231214,2560.38461184,1055.25640352,7227.56410889,6749.23077452,2700.38461212,3105.51281808,6445.38462004,2923.97435620,5959.74359336,4990.89743750,242,250
214,190,2870.38461247,488.97435099,2383.58973963,6604.35897937,4482.17948767,6035.25641401,5587.82051567,6889.87180043,2124.23076472,6619.74359475,4953.33333480,4982.82051435,2653.07691968,6410.12820972,173,106
94,124,1939.35896950,8301.66667522,5342.30769460,6739.35897964,213.07691453,8211.79488021,5722.30769544,5644.87179779,4837.43589869,2206.28204698,6911.79487743,6235.76923494,4324.87179501,1624.99999444,97,169
213,178,6230.00000417,5081.02564277,2858.33333042,5100.00000181,811.66665937,43.46152957,2528.33332972,2737.69230450,3323.58974165,3479.23076764,4238.20512821,551.53845369,6585.00000494,2623.46153499,170,89
150,10,2593.33332986,3107.43589501,3973.20512765,2760.89743277,3343.20512626,6287.94872226,7730.64103301,5384.61538705,4178.46153833,7838.07693065,3525.64102412,4000.51281996,6268.20513245,612.56409485,55,211
84,106,186.53845293,6287.82051713,4562.43589813,6079.23077313,6452.05128671,5836.28205462,1327.17948100,4786.02564214,6652.17949226,1717.43589209,8160.76923904,2269.87179071,4805.12820631,6856.66667216,84,126
123,9,1208.46153200,5015.38461699,1069.10255737,993.71794184,820.25640296,5685.64102870,8233.20513662,3499.99999841,7459.61539143,8282.56411111,7593.46154555,8144.61539289,6408.84615844,1099.23076256,213,122
