SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
175,96,5901.66667014,2539.10256049,2112.56409805,3033.46153589,2667.56409923,3232.69230554,3772.30769127,6369.61538914,1400.64101960,4687.05128296,7147.56410868,5669.74359274,4548.97435960,3443.97435724,111,252
94,107,7047.30769822,801.02563373,6495.12820986,695.38460788,428.33332528,2026.92307220,3795.76922980,596.92306921,5672.17949017,5192.30769433,6457.43590210,2727.05127886,8375.12821389,6691.66667181,116,191
32,137,603.07691537,4349.48717970,5223.71795081,7410.12821180,7379.35898096,4980.89743743,7793.97436648,3837.05128115,5083.58974533,3181.66666438,3494.74358815,3302.82051081,4033.71794824,5298.33333556,157,250
244,52,803.84614655,1555.51281482,7411.79487847,8292.82052137,1234.61537823,4379.74359003,842.05127483,2298.58973949,8307.69231631,2088.20512362,3574.10256265,3777.94871698,534.48717164,5712.56410569,253,24
234,194,1287.43589119,2342.82050879,1887.17948218,4629.10256494,3183.71794650,2272.30768814,5777.94872122,6778.20513356,778.07691572,4508.97435953,496.41024849,219.10255556,7929.23077702,1613.46153291,252,17
185,40,6987.56410834,3711.41025530,6771.41026176,7246.02564735,1267.43589112,7231.15385248,3030.12820256,6694.35897950,3111.02563860,4590.89743660,7270.64103204,1443.33332736,5781.92308019,3327.82051088,228,165
164,94,3033.71794615,5983.33333702,5886.41025989,6936.79487750,3522.94871642,7852.69231534,5635.64102856,1311.92307067,6426.15385074,652.43588980,7084.87180085,3353.58974172,7701.66667397,3616.79487048,169,37
75,114,3972.05128150,3156.92307463,2964.23076652,5744.61538782,4367.69230797,2216.15384185,823.71794150,3664.74358850,2784.99999688,3428.33333160,7245.00000633,357.17947891,1043.58973678,6831.02564652,8,226
163,216,6109.10256807,7190.12821139,6786.41026176,8219.87180328,7505.51282740,4880.64102697,5355.38461775,6545.00000487,6096.02564492,624.74358210,6656.15385123,7120.89744195,545.51281266,3317.43589549,217,9
52,192,5815.25641360,3138.71794636,755.64101828,8341.28205997,5201.02564304,469.48717150,2949.10256133,341.53845327,1021.53845473,8254.35898284,2900.25640741,4913.71795011,5309.87179710,8206.79488021,178,48
47,141,6926.41026211,7158.97436516,7502.82051970,7791.79487930,1376.02563491,5729.23077236,776.66665930,5006.28205288,4171.66666653,2703.71794546,1905.89743097,5222.43589952,5818.46154180,63.20511931,133,15
109,170,4811.15384734,241.02563255,3385.25640845,5452.05128463,2271.41025224,2072.56409798,8162.43590571,601.28204357,7021.15385199,4358.33333355,4633.58974443,4348.71794893,453.58973553,3320.89743396,193,130
236,29,4815.89743708,6092.69231159,6869.74359531,2371.53845758,6845.25641575,3369.35897249,6892.05128761,2397.43589355,6289.35897867,7648.84616108,3638.20512689,1399.35896832,1902.69230269,5754.74359294,195,121
172,199,7099.61539066,79.48717067,7232.56410889,1175.51281398,8207.43590585,5370.38461775,6129.35897832,4349.48717970,7173.33333952,6759.23077452,2439.87179105,1740.12819985,7744.48718686,6215.76923494,48,46
39,255,909.99999292,8109.35898256,5562.05128483,3495.25640866,10.51281155,8165.76923904,7317.69231416,3477.43589577,1409.35896832,8106.15385429,7480.38462220,3438.07692134,8024.61539261,2325.25640616,122,109
94,44,49.61537572,3155.89743361,5292.30769454,7266.15385255,4224.99999993,5389.10256654,2426.79486791,4270.12820520,4185.38461525,1891.41025141,7645.64103280,6928.07692878,5466.92307950,6608.71795372,15,147
58,237,6607.94872296,4092.43589709,4021.79487131,1919.99999507,6172.17949128,5422.94872045,2276.79486763,5587.69231055,7726.92308429,3981.79487124,6436.28205594,8285.76923932,272.17947878,5362.94872032,218,10
0,196,8385.12821389,1736.02563568,3926.41025572,221.41024787,982.82050588,5023.33333500,4596.53846231,7027.05128796,5263.58974575,7892.43590515,5223.84615593,7747.56411000,4005.64102516,4322.30769245,203,250
199,110,7654.10257133,1747.05127677,3035.38461282,720.76922327,6518.46154326,8140.25641853,1503.07691724,1746.41025113,1857.30768724,588.33332555,5584.61538747,2522.69230401,7239.74359607,7658.97436620,177,197
51,205,2507.17948350,8091.02564916,6135.51282448,8387.69231645,5786.79487506,5170.12820708,5859.87179828,609.99999229,5472.56410514,195.89742728,1272.30768599,4490.64102613,3419.48717775,3189.35897214,48,87
218,86,599.61537691,4629.61538545,7253.71795511,4682.30769321,3606.79487041,8202.82052116,4305.25641040,3847.82051199,3925.38461469,4097.17948684,220.38460684,7350.89744243,161.15383747,1061.02563429,14,151
211,70,1742.69230242,5648.20513120,4354.48717970,6500.89744070,7329.74359628,2341.15384213,5146.79487367,7072.43590342,1555.12819943,1557.17948149,5978.58974728,4209.99999993,569.23076145,719.74358224,27,48
2,156,1848.46153339,6564.10256904,4446.41025683,112.82050407,5367.43589980,6102.30769620,7137.05128817,6952.82051852,7750.51282795,1984.99999521,8193.84616219,8164.87180314,7262.94872435,2298.07691898,7,212
245,75,3769.99999896,4939.74359121,6060.64102947,4221.79487173,3397.30769050,335.51281225,5975.76923446,5970.25641387,2181.28204691,1188.46153200,4411.02564138,2413.84614996,3137.69230533,5563.71795150,222,203
102,207,4503.20512876,2012.94871323,699.10255660,7670.89744313,3041.15384359,6519.48718429,7996.28205921,4004.87179439,597.69229998,552.94871010,1225.89742951,1273.97435265,5150.12820701,2001.02563623,223,42
80,241,11.15383719,1147.69230109,6754.10256939,3708.33333216,6398.33333785,4332.82051303,7250.64103197,3135.38461303,7936.79487958,2046.41025176,4676.92307783,2646.53845814,5866.79487520,3697.43589626,226,213
212,111,4735.76923182,1674.87178946,3064.99999750,2149.35896992,2276.41025224,3284.99999799,1951.53845668,426.15383803,6120.38461935,7653.71795595,619.35896665,35.25640137,8223.07693149,8368.33334202,188,123
3,175,3993.20512765,4734.74359079,2280.64102148,5178.84615580,332.05127379,6881.41026197,5571.92307971,4191.92307679,6858.46154395,4520.38461594,1888.33332833,2898.97435613,159.74358106,1821.15384102,88,242
245,233,8262.43590592,4128.97435870,5093.71795053,3968.84615322,6022.30769606,2791.92307387,302.56409423,4053.58974318,829.10255688,448.20512015,3744.61538358,7409.87180155,4395.51282079,5529.74359246,205,164
120,139,5609.23077208,3597.05128067,7874.35898201,133.46152978,6940.25641596,4250.12820513,667.56409499,14.74358078,2209.61538031,4570.12820583,3751.02563999,2720.64102238,5215.38461740,1449.99999410,111,126
40,64,4311.92307707,5929.87179842,6644.74359482,1590.12819950,2654.61538121,992.05127518,5986.41026010,7252.05128838,4837.69230895,4548.07692371,5173.20513015,302.69229936,4033.58974311,6909.61539025,136,55
79,92,4910.89743729,3402.43589563,7615.64103280,4403.58974394,2738.71794553,3349.87179300,1874.35896936,4754.87179592,2932.69230492,247.05127358,7216.28205754,2901.92307408,8053.20513627,4681.02564193,232,252
166,92,108.07691433,3591.66666528,8047.30770037,5223.20513029,8337.43590613,2930.51281774,5649.23077222,6787.30769766,6052.30769613,2400.51281663,3591.53846015,6899.87180050,3636.28204997,7692.43590474,40,139
60,57,7180.12821132,892.17948010,3394.74358794,6716.92308214,6264.35897860,7953.33334119,6390.76923529,5394.87179731,5331.15384845,3495.38461379,7937.56411035,5668.46154145,5085.64102738,3905.51281975,124,136
48,87,1024.23076242,5630.51282344,6032.30769606,161.66665798,2742.05127886,949.35896734,3449.48717782,4455.76923119,6484.10256883,3450.38461372,6674.87180002,5571.66666945,1392.56409652,157.17947850,232,155
210,76,4485.00000049,1184.48717303,2547.94871434,3158.58974130,5873.58974700,170.76922216,269.74358134,3039.87179230,7530.25641721,7111.41026246,4222.69230763,3767.94871691,619.87178716,1699.74358433,247,224
167,89,3584.35897297,4352.05128226,1658.07691759,5993.97436266,515.89742798,6395.38461991,1614.87178932,2169.87179050,4065.64102523,3571.66666521,6330.25641464,652.69230005,3636.66666535,5555.00000278,8,35
223,3,5603.46154131,7341.79487833,50.76922188,558.58973581,166.66665805,2158.58973915,3503.97435738,5583.20513106,2958.46153576,2575.12820159,2782.05127893,7601.79487889,6950.89744160,2842.56409958,17,249
104,215,6234.23077340,4302.69230784,602.05127434,4527.82051338,2250.89743166,5105.25641207,1645.51281503,8051.53846960,3653.07692183,3561.15384470,5414.87179731,5813.46154180,5519.35897707,1911.28204635,138,188
209,52,6067.30769613,7483.46154534,7364.48718609,5587.56410542,1046.15383935,3829.74358884,1184.48717303,3345.12820319,3484.35897276,4445.64102606,8340.51282920,2216.66666236,2628.07691968,6451.28205594,206,220
89,200,2860.38461247,2696.28204802,7293.33333980,3091.79486937,2835.12820214,2293.97435481,5500.12820777,8386.66667543,4736.28205233,2113.84614933,1961.79486693,3269.10256202,6181.92308103,1856.79486673,127,163
138,217,3769.99999896,4909.61538601,4620.76923154,5890.64102912,8139.35898256,8018.58975158,7304.23077570,5787.69231096,4739.48718053,2870.64102273,2625.25640679,1352.17948107,6565.12821007,5087.17948899,235,37
115,144,5164.61538656,834.23076201,2044.35896971,6384.87179939,5942.30769592,2002.17948246,1499.48717365,3367.82051095,5934.87179842,1041.53845473,6634.10256918,6968.46154423,8330.51282913,5155.12820708,223,176
95,61,6284.74359406,7419.48718623,4253.20512821,2148.46153402,2892.69230485,1498.33332750,277.43588903,1142.94871135,1783.33332813,6718.20513342,3613.71794740,1862.43589237,323.46153013,3638.46153715,73,43
84,163,3787.69230672,5602.69231055,84.99999118,6689.10256925,5448.46154104,5850.64102905,7175.12821132,2279.87179071,4692.43589834,6755.00000528,4925.38461685,1792.17948197,2546.28204767,3533.58974206,120,185
242,172,4168.84615371,3313.58974158,2467.17948343,8054.74359781,8048.20513627,7797.43590494,2480.38461164,3301.79486978,7031.15385206,5131.79487367,7664.10257133,6886.79487736,5449.23077181,5710.51282357,180,44
