SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
217,23,3354.10256223,1004.23076236,5603.33333619,5796.79487506,6480.76923550,3876.15384539,3699.10256293,2841.02563804,2702.94871469,3801.66666570,5002.94871955,4572.17948788,7800.51282802,1655.64102016,85,31
188,173,3115.51281808,6677.43590258,5265.00000216,5588.33333619,951.41024940,4042.30769189,8163.33334161,731.53845411,6288.20513252,1105.89742923,2139.99999556,1632.30768675,6227.94872212,7513.20513509,6,113
16,28,4027.17948670,469.48717150,2690.38461205,3570.12820367,8260.00000848,5225.00000209,6370.00000452,7208.20513446,6692.82051797,5832.94872129,5859.48718290,6761.41026176,3689.99999882,7195.25641651,110,218
148,144,8130.51282872,2163.97435453,1268.20512189,3381.15384435,1139.23076263,2556.15384254,3004.61538198,3622.69230638,8246.92308540,2843.84615086,5211.53846356,1293.71794247,6932.17949288,1856.92307185,47,32
5,183,6539.61538948,2049.48717484,1884.74358474,5311.02564325,5460.25641283,8241.41026489,7533.71795567,1477.17948135,801.53845425,8092.82052095,1217.56409618,1661.53845605,3430.25640852,6796.53846696,193,76
236,37,8028.58975158,2370.64102168,473.97435099,897.82050574,3526.79487027,4799.10256529,496.15383824,5524.48718220,5087.94871976,6321.53846592,1469.61537871,1440.76922480,5613.07692600,1726.79486645,246,0
113,187,1121.02563443,6330.64103002,3797.17948621,5356.66666903,8257.56411105,1592.17948155,8219.74359816,5951.66667028,3419.10256237,4489.23076972,2830.64102266,4342.94871816,7530.64103259,2711.53845828,203,124
184,34,1662.82050733,4311.02564117,2824.87179189,4012.69230721,198.97435043,3616.02563971,7700.25641756,6554.87179974,3768.46153742,2893.71794587,475.12819714,1270.64101932,788.58973630,6119.61538858,0,157
115,10,6500.89744070,4657.69230853,3958.46153784,8115.12821333,350.76922250,4613.20512897,7632.82051998,1261.92307060,3295.25640825,1801.15384095,1091.66666000,6071.79487569,8175.76923911,2539.35897075,210,245
114,242,1223.58973720,3710.12820402,1438.20512223,5707.69231075,1911.53845661,154.87178619,3446.28204962,7381.92308353,3481.02563943,8093.33334147,3048.71794615,7330.89744243,2819.10256105,971.53845459,133,67
23,222,6471.41026114,2796.41025336,5697.69231075,4389.23076951,7577.94872497,3836.79487090,1940.76922591,3595.64102426,6348.07692753,3296.28204927,4307.82051296,724.10255667,1786.79486659,4771.92307804,102,21
67,74,6329.74359413,7358.58975019,2085.25640567,6440.12820979,5600.51282337,4997.05128365,7347.17949372,2113.07691856,7795.64103315,3282.43589542,5821.79487513,3466.02563936,7485.64103252,5272.05128421,141,75
198,179,1888.07691808,4274.74358982,5002.94871955,854.74358259,3549.87179342,2538.71794511,5286.53846377,7250.12821146,7198.71795498,4026.15384567,596.41024870,7208.97436523,2622.56409909,4625.12820590,160,96
196,25,3666.53846029,633.97435133,7326.41026295,5441.53846404,5329.35897666,3859.74358891,6802.17949260,2700.89743264,4200.76923063,695.64101814,4786.53846265,263.97435057,6920.89744153,8064.23077730,237,72
90,110,5901.66667014,2161.02563658,8400.64103440,2479.99999625,7251.66667299,3990.38461483,4772.30769342,2955.25640755,3302.82051081,477.30768432,6948.71795442,3347.30769037,2371.15384220,1130.12819853,200,71
248,102,4611.15384692,6701.41026163,1085.25640359,5529.10256682,2840.89743291,1418.20512223,7320.64103218,6137.82051685,6582.56410750,7341.15385269,4000.12820458,780.38460802,4678.58974450,1966.53845668,50,10
213,136,2232.56409833,3045.38461282,7098.46154451,6151.79487583,6572.82051776,2705.38461212,6261.41026065,1309.23076298,1694.99999458,6646.28205636,5728.46154159,151.28204260,1772.30768710,2179.87179050,111,129
213,85,2399.99999611,7198.33333959,6444.74359440,2486.28204753,4635.00000084,5305.76923300,3780.38461442,6519.48718429,4786.92307804,5489.48718213,6730.12821041,2162.05127761,7660.00000723,1302.69230144,0,186
169,176,6541.92308179,3731.66666556,2261.28204705,3038.84615128,3385.76922897,5198.07692510,2994.48717685,5860.12820854,8320.89744452,7339.87180141,676.15383858,2674.99999667,5245.64102773,3349.35897249,114,52
159,38,332.69229943,649.23076159,2782.69230457,5925.00000355,6139.35897839,6681.41026156,5824.87179821,6825.38462081,95.38460656,4081.15384581,4001.53846099,7015.38462123,851.02563380,2292.43589327,63,0
124,40,376.53845334,7649.10257133,1941.92307206,3801.53846057,300.64101731,3701.41025523,1918.20512328,6453.97436363,4880.89743722,3395.12820333,6374.61538914,4009.23076875,5122.94871983,4713.46153944,180,154
205,43,5977.82051651,7816.41026399,4621.53846231,6510.12820993,7368.33333994,7970.00000786,7904.87180259,1199.10255764,132.43588875,5862.30769572,7010.89744174,4718.97435995,7376.41026302,2031.41025169,199,197
44,123,4618.84615461,1438.46153249,5191.02564304,7554.23077625,7301.53846800,506.92306901,8081.53846967,1981.15384136,3132.94871559,468.58973560,1311.02563478,3707.94871677,247.30768383,7893.58975131,8,250
124,186,2972.30768960,252.05127358,5854.35897777,6971.53846731,611.41024870,4070.25640991,7162.30769850,2288.20512404,8255.51282899,5672.69231068,4536.79487242,8294.61539317,448.71794066,7488.58975047,129,130
155,141,5854.35897777,7832.43590501,2899.10256126,4043.97435856,8025.51282851,331.28204302,327.69229936,4395.38461567,5504.61538726,1125.38460879,3222.94871580,3302.43589542,5815.00000334,3295.51281850,56,110
4,250,2634.74358634,5594.74359260,2849.35897137,5838.71795206,7906.15385387,1187.05127559,2854.99999702,6648.46154354,504.10255618,7350.12821166,8033.71795671,7831.92308450,6489.35897909,4400.38461574,188,230
76,105,2394.74358579,8221.79488021,3189.87179265,7422.82051956,5407.94872038,79.10255528,1033.20512140,7470.00000681,769.87178751,1728.58973824,6474.35897909,2623.71794525,6181.53846564,1648.46153298,246,246
226,196,5423.84615635,1522.17948142,1230.64101925,6382.56410708,2307.05127796,7006.92308276,3780.76922980,2774.23076611,632.82050518,7293.71795518,5158.58974554,5298.97436120,4702.56410354,3206.92307470,233,159
96,226,6257.94872219,6675.25641540,3302.82051081,2323.97435488,4830.12820638,3946.41025579,7462.43590425,5842.30769572,5625.25641318,3236.92307477,2489.23076548,4080.76923043,5707.05128511,544.99999215,143,0
222,31,1166.53845501,3059.48717699,402.30768418,167.30768370,5575.64102842,808.71794143,4199.35897422,2486.53845779,7827.94872553,2797.82050977,5012.69230929,7242.17949351,7620.25641742,7803.20513571,9,7
204,176,5431.28205379,1839.99999493,6610.25641526,5261.53846370,3542.05128053,4267.05128212,6263.46154270,3501.66666507,7719.61539198,6845.76923626,1909.35896943,4990.38461699,1246.53845515,2602.56409909,238,210
249,6,465.25640227,8116.28205949,6208.58974776,426.15383803,3158.20512592,7339.23077577,7179.48718568,1491.92307109,7150.76923689,6535.51282538,444.10255605,7213.33333959,991.41024953,7088.97436495,155,37
148,75,5022.05128372,5763.71795192,2797.69230464,2589.74358620,75.51281169,8200.64103398,2772.69230457,2360.51281649,4210.76923070,1072.30768557,1767.56409729,2658.58974026,7585.51282760,3904.74358898,136,116
16,27,1415.76922480,7275.64103204,7536.02564798,1251.79486548,2720.38461212,1191.79486534,7415.12821180,4634.23077007,8115.38462359,3832.30769141,8275.00000855,4263.97435898,3212.05127983,4907.05128344,14,74
201,88,4209.35897429,4506.41025697,7196.02564728,5178.97436092,6226.92308110,1158.97435245,7466.15385297,7829.48718707,7658.46154569,4648.97435981,2606.15384268,766.28204392,5908.84615739,7010.51282635,8,7
34,67,6168.58974762,6285.76923508,6901.41026204,6432.56410715,2266.66666250,6385.12820965,832.43589021,4314.74358989,5772.30769551,1898.71794372,7039.23077514,7732.94872532,5048.58974526,2751.79486860,37,220
6,81,7116.28205733,1686.79486638,8160.89744417,3743.07692204,5984.35897805,2276.92307276,6926.92308262,5379.74359211,1620.12819957,2689.10256077,4423.20512856,74.23076041,5769.10256730,8108.84616205,146,137
93,66,1905.12820020,5681.66666973,4126.28205101,740.64101821,8306.02564965,4593.71794942,1259.74358342,5072.56410431,7315.00000647,740.89742847,1818.58973845,3971.66666611,3984.35897381,1397.56409652,131,210
228,1,1929.23076430,7353.97436558,2181.79486742,8295.51282906,4392.56410285,5592.05128490,6419.35897895,1126.66666007,7427.30769905,6469.48718422,6803.58974901,5179.35897631,2295.89743173,7867.17949483,135,52
246,134,456.92306887,3872.43589661,3919.48717880,701.41024891,3226.79486964,2702.56409930,1099.99999333,4515.51282107,2931.53845876,4106.15384588,2646.02563762,942.69230068,3992.94871740,5375.51282288,135,157
39,237,199.74358120,6065.64102947,5761.15384935,12.30768335,1240.76922438,4538.97435960,2284.10255994,7922.30770009,3496.28204969,7582.82051991,1401.28204524,3585.89743451,3389.74358794,2803.07692002,209,166
95,133,1609.74358419,3233.33333118,1147.82050622,1781.66666146,6922.56410820,1485.12819930,7423.84616059,1797.82050761,8257.69231617,2027.94871323,4590.64102634,1872.43589244,2229.61538031,4383.84615413,252,66
57,180,485.38460740,7366.02564763,6342.94872240,1624.61537906,4047.43589702,7560.12821215,6314.87179925,6711.66667188,2992.17948454,7347.30769884,6852.94872344,2771.79486867,2973.46153576,1625.51281496,142,33
42,232,5771.02564423,3974.10256355,5520.51282323,1610.76922521,2720.89743264,1616.79486624,5869.87179828,4001.02564047,2138.58973915,5301.92307915,3911.02564033,4075.12820478,6352.94872240,1364.61537850,126,126
151,101,3424.35897263,594.35896665,4691.66666757,3885.38461462,3745.12820409,4343.58974380,548.33332549,5257.43589959,2285.51281635,4218.97435891,4836.92307818,7247.69231402,3933.58974290,2555.12820152,192,96
