SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
146,20,6600.89744090,6720.25641547,1589.87178925,3488.33333174,321.53845320,681.28204371,5352.82051519,5598.07692593,2163.71794427,5153.07692503,1265.51281419,7025.38462129,5194.61538663,1554.61537892,150,109
185,2,2940.12820235,5346.92307922,5126.53846342,6684.74359489,3979.10256355,6571.41026135,291.02563262,7854.74359739,7053.07692899,68.07691426,2112.94871344,6365.64103009,6084.61538851,710.76922327,238,76
3,83,1676.79486638,5000.76923237,817.30768502,662.69230012,492.43588952,7559.35898138,5175.25641221,6387.43590196,5750.38461858,7695.25641756,4297.30769238,79.61537579,633.71794108,4014.35897388,130,233
32,224,215.12819659,7224.87180120,7675.25641749,5816.15384949,2463.20512446,4418.33333368,628.33332569,1513.97435321,3600.89743451,4581.53846224,890.89742881,5536.28205400,4863.71795004,4720.51282149,147,182
156,115,3050.12820256,2707.82050956,7999.61539254,6532.69231256,6355.38461984,2986.53845883,232.94870948,2412.43589355,7266.92308332,4089.87179453,4332.05128219,3096.79486937,6861.79487736,3570.51281906,79,138
180,235,269.99999160,725.64101821,7227.56410889,2372.17948322,5849.35897777,4701.79487277,4428.46153881,2476.66666292,1087.17948051,6389.61538914,2531.53845793,3776.79487083,4905.76923216,6269.48718380,238,186
113,165,8048.58975165,2338.84614982,2007.05127733,2724.23076604,279.48717108,5471.66666924,2180.51281614,8108.71795692,7731.15385352,4966.15384769,2499.35897068,7640.25641742,6453.58974825,749.35896693,178,116
233,134,4493.20512870,4417.05128240,4030.89743541,256.79486332,5481.66666931,1112.56409590,6718.58974881,7273.71795511,4182.43589730,5097.69230950,5247.30769440,5113.71795053,4805.38461657,7974.48718734,178,107
228,45,8224.23077764,4661.15384706,3225.38461323,5822.82051616,6456.41026107,65.64101682,3159.10256181,7591.79487889,943.71794170,7676.41026364,4355.64102585,7617.30769947,73.58973477,2186.92307255,166,28
172,145,5798.20513147,491.53845355,5465.12820770,6500.12820993,6863.71795428,3221.79486964,6257.30769655,5126.41025829,3038.46153589,1271.53845522,8144.48718776,6313.97436336,5638.97436190,1959.35896950,126,155
205,43,7519.48718644,7075.25641624,6065.76923459,301.28204295,1385.25640421,6885.12821069,6572.82051776,89.35896554,7849.10257175,1225.64101925,4793.46153965,7170.12821132,8082.56411070,3748.71794768,161,59
87,252,6395.76923529,8225.00000841,5296.41025864,2908.20512536,3383.46153666,3625.64102432,6061.92308075,3453.07692141,185.89742728,3332.17948524,1690.38460997,2915.38461254,1635.89743034,6446.28205594,93,231
92,63,903.33332625,3548.20512675,2761.79486867,1035.51281371,238.20511973,5371.79487416,261.41024794,2737.69230450,63.58973470,2908.20512536,3228.84615170,1354.23076312,4387.05128233,3681.79487062,6,24
11,189,4393.58974387,1155.12819860,2295.76922660,6192.94872205,1288.33332708,1805.12819999,6883.97436454,4577.17948788,1078.20512147,4243.20512821,5211.28205330,7750.76923821,1797.30768710,5783.58974686,21,54
68,214,8040.76923876,5589.87179772,6815.51282594,4638.33333417,759.87178751,1527.43589167,2835.25640727,59.99999111,7222.82051915,2540.76922716,368.97435078,6355.38461984,38.84614496,6746.28205657,30,53
74,126,5719.23077236,7667.94872518,4065.89743548,4700.12820610,4192.82051269,2424.10256022,4928.97436044,1798.97435377,2975.25640755,418.46153034,1541.15384039,5761.66666987,25.38460642,1421.41025044,250,8
66,169,2699.48717623,7840.25641783,5837.43590078,5619.74359267,6217.94872212,1617.69230214,2771.41025329,4369.87179515,2478.33332958,4522.82051338,5328.46154076,2941.02563825,1085.76922410,2808.58974054,52,30
2,206,5690.64102870,1615.38460983,48.07691419,7465.89744271,2143.84614940,5394.35897679,3865.64102481,645.51281287,5438.07692558,6059.23077306,5827.05128539,7312.30769877,5228.07692517,7798.97436648,19,10
64,67,6146.02564506,4609.74359051,644.61537698,2116.53845703,7640.76923793,4285.38461546,7653.71795595,6196.02564513,136.02563234,3915.12820444,5651.53846453,4292.05128212,7741.79487916,873.07691592,235,139
95,170,1829.10255896,5224.35897645,2977.17948447,8338.20513689,4131.92307665,4983.33333487,4377.94871823,3729.74358864,1280.64101939,8253.33334181,87.43588861,7961.15385401,5750.25641346,4383.97435926,95,247
198,120,1535.25640449,479.87178688,7756.92308436,7768.33334077,5959.74359336,3114.35897193,1159.99999347,6873.58974915,6830.76923626,6657.05128713,5546.66666945,7865.89744354,5140.38461726,2289.10255994,83,235
229,55,1918.58973866,410.38460726,1414.99999403,461.92306894,4935.38461685,5094.74359155,3867.05128122,6192.05128615,6307.94872233,22.30768335,4096.02564068,3170.25640797,6759.87180016,2573.46153492,52,13
149,115,4068.84615343,3411.79486999,4130.64102537,6868.84615941,6767.69231305,2436.92307311,1330.64101946,5.64101668,1528.07691731,4674.74359065,1507.69230186,7510.00000688,6629.35897937,6194.74359385,171,85
220,167,6579.10256904,4648.33333417,5762.05128525,7121.53846759,5302.05128428,3160.38461310,1130.25640366,2296.02563686,5585.25641311,6951.79487750,6680.38462053,5315.64102787,4501.66666723,6554.35897923,98,169
46,39,3363.33333146,8010.12821312,2447.17948336,5316.41025864,6368.97436349,4735.51282156,3456.92307526,4770.76923188,3625.51281920,7228.33333966,4923.71795018,766.66665930,4355.89743611,8046.41026447,209,85
34,140,7507.43590432,7870.64103329,2794.87179182,1355.89742979,5460.38461796,823.33332611,3815.76922987,5191.92307894,3798.46153749,1347.94871184,1048.20512140,2034.87179022,3726.02563992,8073.20513627,48,117
188,35,7730.38462275,7491.41026329,2512.05127837,5747.69231089,7451.53846835,3102.43589501,4077.05128171,1476.66666076,831.79486457,4424.48717984,7963.84616170,4978.07692461,6882.05128761,7277.82051922,152,143
248,246,3448.33333167,1015.25640338,7801.41026392,6477.05128678,5758.97436217,6547.17949205,4458.71794914,1802.94871274,2132.69230318,5914.10256765,7407.94872462,7543.46154541,7989.48718741,7430.76923751,240,111
138,107,3015.38461275,4825.76923202,5279.61538677,2107.30768779,5702.69231075,6267.56410681,3593.07692169,7395.25641693,5014.74359135,1744.10255883,1976.92307213,8069.74359781,4859.48718081,3026.02563846,73,129
18,144,5226.79487388,6183.84615795,607.82050511,994.87178800,6595.25641519,6899.23077486,688.33332576,4976.79487333,3444.99999827,3934.99999931,7833.07693065,6689.23077438,3313.07692107,2812.17948413,173,81
45,164,6823.71795414,1312.30768606,880.76922362,3548.46153701,5305.89743812,7027.30769822,8041.41026447,6973.33333910,1731.92307158,4913.46153986,6576.53846648,1674.35896894,4237.05128206,2052.17948253,102,80
52,10,1513.84614808,180.64101703,566.41024863,6392.69231221,5101.79487361,3858.20512738,6198.20513231,3496.02563943,3318.20512626,4279.61538469,6010.64102940,4760.64102676,4480.12820562,5660.00000299,196,200
221,229,8129.48718769,3667.17948593,6786.41026176,1236.53845515,6691.79487694,171.92306831,5725.12820826,4156.41025621,7208.46154472,1702.94871253,509.74358183,6057.43590126,5766.66666987,7460.12821194,133,72
172,249,3157.05127976,7926.79487958,6274.61538893,386.41024821,4212.69230763,2470.51281676,1249.10255778,2652.17948378,1107.05127538,2816.53845848,2401.28204739,7644.74359690,6424.48718408,2099.87179029,150,8
44,209,3478.97435738,5726.92308005,700.38460788,6438.84615851,3176.92307463,1868.07691801,2935.38461261,69.74358092,2097.82050824,3104.48717706,1020.38460858,2076.28204670,4998.20512981,1912.30768738,203,88
234,219,2672.43589410,3990.64102509,369.74358155,2490.25640651,1163.71794219,923.20512119,2708.33333007,3850.89743507,370.25640206,2510.89743222,7780.51282802,5584.87179772,6538.58974846,488.46153047,65,174
9,97,7079.10257008,8307.82052144,1739.10255876,6963.97436475,7703.20513551,889.48717240,7662.17949441,5117.43589925,1453.58973769,7579.35898138,2681.41025308,7307.94872441,5844.74359315,1970.64102085,237,221
120,185,5992.17949087,4204.10256404,7463.46154528,5858.97436238,8341.41026510,7398.71795539,3351.28204941,5765.00000320,4132.56410229,5309.23077146,6367.30769683,5840.89743924,7256.15385255,7484.87180175,152,90
64,90,5372.43589980,3426.53845981,5719.35897749,7928.07693086,8298.58975214,3460.38461372,6124.35897832,6044.87179870,1998.33332854,1917.82050789,6497.17949191,7886.92308464,6945.38462109,5367.94872032,91,201
104,245,6820.12821055,5491.53846418,3201.66666445,815.64101835,7213.84616010,7075.51282649,2969.61538191,8206.15385457,7795.38462289,675.51281294,7985.25641818,7391.79487847,2149.10255966,7800.51282802,126,75
166,39,675.51281294,5708.33333639,1424.74358377,7511.28205817,3427.17948545,4603.07692385,5297.17948941,6142.56410660,4738.07692412,6367.94872247,580.25640248,697.82050532,3800.51281954,4157.56410236,125,18
105,185,3369.10256223,3556.28204983,5563.97436176,6138.07692711,1001.02563415,6352.69231214,168.58973498,8385.64103440,4673.71794963,4262.43589744,8014.87180287,5000.51282211,168.58973498,4762.43589855,243,206
207,123,4876.79487312,6491.28205601,4544.23076986,592.05127434,1413.20512223,7491.28205817,1232.82050643,8377.30770107,1926.41025148,3192.30769009,7738.20513557,3505.76922917,7197.56410882,3293.33333132,215,156
112,90,8183.58975193,271.02563262,4110.51282024,5740.25641339,21.28204232,7801.66667418,5699.23077229,1865.76922570,7220.64103197,5552.82051560,4554.74359037,3316.53845960,8016.79487979,3144.99999764,64,117
183,136,5344.23077153,2013.46153374,6548.46154333,4402.94871830,4478.33333382,7331.15385269,3430.89743416,7008.33333917,7167.94872414,3909.48717880,4021.02564054,2229.23076493,5039.10256577,5312.05128428,84,254
138,96,6796.92308235,6873.97436454,4382.30769259,400.64101751,1513.58973783,1438.71794275,6195.89744000,2232.82050859,6970.64103141,1420.76922480,2176.02563665,2190.51281614,4970.64102717,2005.25640554,146,171
169,175,2694.35897110,4319.48717963,5565.38461817,5194.61538663,2883.71794580,4429.23076958,2395.89743201,4437.30769273,7738.97436634,1204.48717303,1043.07691627,5960.51282413,1311.41025016,2606.66666320,251,242
81,254,8186.53846988,2482.05127830,1268.58973727,3663.46153721,4937.43589890,1324.99999382,2473.84615010,1041.02563422,4567.94871865,8235.12821354,4040.89743548,1263.58973727,5363.97436134,3769.10256306,128,189
181,254,3900.89743514,5248.97436106,4984.23077076,3985.25640970,79.61537579,5841.53846488,2697.05127879,5088.71795053,6434.48718415,6157.82051685,7228.84616017,5044.35897603,5131.79487367,5375.25641262,214,254
246,224,1065.76922403,3600.89743451,5528.33333605,6472.43590216,2346.79486777,1212.30768585,5287.43589966,3072.82051032,6667.43590258,2482.69230394,4850.89743715,1004.23076236,4205.64102558,6566.28205622,56,29
183,89,4472.17948767,4529.35897499,4806.79487298,5288.84615607,7406.66667334,7167.69231388,3214.61538240,5180.89743785,168.97435036,5683.71795178,4892.30769370,2637.69230429,7034.87180078,501.41024849,188,213
204,194,883.33332618,1624.99999444,2414.87179098,5048.71795039,8072.82052088,3346.79486985,1958.46153360,8050.00000806,6831.53846703,7070.64103162,6568.20513314,4294.23076930,4623.84615461,2250.76922653,40,58
126,241,3629.10256279,7660.76923800,461.79486381,3756.28205024,3040.89743333,5684.74359280,4562.30769301,7056.79487777,7850.51282816,4337.43589765,5520.64102835,1616.53845598,3793.71794775,7816.53846912,178,57
64,79,3248.07692093,5285.12820736,4405.64102599,3931.02564033,2420.25640637,1402.56409652,822.56409534,5802.05128532,74.48717067,7988.46154639,2466.28204753,6218.46154263,4670.25641116,3542.82051130,66,217
37,243,990.12819825,4900.89743729,7821.02564860,937.30768529,1621.15384060,1527.43589167,3798.97435801,6272.05128636,4126.79487152,5722.05128518,3237.43589529,4271.53846161,5795.76923404,40.76922188,180,110
200,173,4746.02564207,7360.51282712,4094.61538427,4494.61538511,3103.33333091,1066.15383942,4737.94871899,905.76922369,3782.17948621,1378.07691697,3203.46153624,5391.79487423,8004.74359767,7315.25641672,70,179
13,158,4406.02564138,8315.00000862,150.25640157,2621.53845807,6195.12820923,3956.53846092,7610.64103273,4219.35897429,7451.79487861,5892.30769579,5796.15384942,662.69230012,2634.87179147,6371.28205580,116,33
117,77,3941.92307630,1769.23076395,4898.97436037,238.84614537,5041.92307859,5021.41025801,4593.58974429,1273.97435265,3508.71794712,2096.28204670,441.53845348,6074.61538851,5179.61538656,1828.58973845,101,238
