SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
213,123,2190.51281614,7827.56411014,4262.43589744,6205.00000417,6166.92308096,3642.69230638,3261.41025433,5473.84615642,6158.33333737,5175.51282246,7237.17949351,2118.07691856,650.89742826,1791.79486659,206,203
97,163,7869.61539226,2974.48717678,4650.89743674,7366.02564763,1352.82050671,6391.92308144,5135.38461726,6042.69231152,4581.15384685,371.02563283,7882.30770002,7753.07693052,7178.71795491,5755.12820833,42,197
108,232,7425.89744264,1320.12819895,1623.58973803,6108.07692704,2331.66666264,1671.41025092,3788.33333236,7922.69231548,4648.20512904,175.64101703,3178.58974130,4441.66666709,5694.61538768,916.66665958,232,216
178,163,645.64101800,1011.79486492,2047.43589278,1151.02563450,6632.56410764,5225.76923286,1022.43589063,6681.53846668,6529.23077403,3546.28204983,4907.43589883,5365.64102801,644.48717185,2301.41025231,146,235
153,152,6368.07692760,2150.38461094,8190.25641860,224.87178633,5609.61538747,7607.05128914,6649.87179995,1627.43589188,7220.38462164,5951.66667028,3406.41025461,2879.99999709,1814.61537948,874.23076208,148,207
149,105,4151.92307672,1570.76922508,7539.35898131,2256.79486756,8286.02564958,2154.35896992,5658.33333633,1935.25640533,6754.48718477,3362.43589556,5859.74359315,337.43588917,4229.74358968,8302.82052137,205,240
83,128,6203.97436315,3454.48717782,7316.15385262,2034.48717477,7505.51282740,392.56409437,1594.99999438,8095.89744403,6570.12821007,3864.10256327,5415.12820756,2046.02563637,203.46152992,3796.41025544,73,118
8,200,7951.41026427,7343.46154500,2219.35897005,3296.53845953,5884.10256758,1017.56409576,6061.28205511,5540.76923348,6036.41026017,608.33332562,3998.71794817,2119.61538010,4504.10256466,4253.33333334,245,97
238,215,1598.58973797,1195.76922431,8117.82052102,3749.48717845,2652.05127865,1401.66666063,4784.23077035,5928.07692662,81.92306810,8053.97436704,4046.79487138,8251.53847002,7716.92308429,4351.15384637,10,17
172,253,8236.41026482,5133.20513009,2104.23076472,1421.92307095,6522.05128685,3178.07692079,4779.23077035,547.43588959,6265.76923501,1935.89743097,6446.02564569,1923.84614892,2740.51281732,3173.07692079,37,246
107,105,6164.74359378,3226.79486964,6027.43590119,3778.46153749,1151.15383963,4917.82051421,4508.33333389,7749.10257154,848.97435175,7384.48718609,2348.71794469,1847.69230262,1235.64101925,1729.10255876,39,180
118,235,4531.02564165,2683.71794539,1034.48717268,4269.74358982,5116.79487361,4492.05128254,1786.41025120,3196.92307470,65.38460649,4777.05128317,890.89742881,8281.02564958,3732.30769120,6395.00000452,255,122
241,145,5438.58974610,2003.84614912,6157.05128609,516.92306901,320.64101731,2091.02563644,8167.56411084,4592.43589813,2041.79486714,6930.76923647,5096.02564284,4060.51282010,1338.58973741,6736.28205657,126,225
6,110,2593.71794525,4828.20512946,666.66665910,666.66665910,2847.94871496,3678.07692190,7968.84616170,6000.89743958,4604.87179564,6309.74359413,3184.74358752,2896.79486895,4540.76923140,6056.41026024,219,219
