SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
237,156,7699.23077653,4968.84615538,8389.23077799,6525.76923557,535.51281266,6807.82051824,3212.94871573,7983.84616177,1363.33332722,389.35896616,1161.41024988,6110.64102961,3575.64102419,2806.66666361,193,149
227,104,887.30768522,7123.20513432,4461.02564145,5302.69230992,8088.97436711,1646.28204580,3893.46153770,2809.87179182,2767.43589431,2157.69230325,5882.17949066,3107.43589501,3041.41025384,7999.35898228,125,16
1,45,1593.20512258,4097.43589709,6778.33333869,5404.87179731,5382.56410500,4776.53846265,1271.66666035,5133.84615573,1081.66665993,6545.00000487,7139.74359586,8293.33334188,2526.15384247,7864.35898201,135,70
116,51,6610.51282552,3689.74358857,8291.53847009,2433.33332952,3378.07692120,1163.07691655,2451.02563721,8319.61539324,7727.69231506,6301.79487618,6024.87179863,5904.23077271,3145.76922841,3398.84615204,128,152
141,109,5656.41025940,287.82050442,304.48717115,3611.66666535,6163.97436301,3683.20512703,1793.58973838,7609.61539171,4440.64102606,5569.10256689,6038.20513196,1430.64101967,1197.05127559,3939.74358912,171,30
112,200,7802.94872546,2016.79486707,5508.58974623,514.74358183,6385.89744042,7293.33333980,8149.61539289,5842.30769572,1163.71794219,6743.58974887,6311.53846592,4685.51282142,4195.25641012,8250.38462387,120,54
169,132,6453.97436363,8377.94872671,5568.46154124,5733.33333646,6849.74359524,3650.25640901,8191.66667501,7993.20513613,6918.58974922,7940.64103343,3638.20512689,3304.48717748,1232.56409618,1573.46153277,27,245
68,125,3945.64102502,8111.41026461,2545.38461178,3079.48717699,2948.20512543,5801.66666994,1674.87178946,2720.89743264,770.51281315,5155.51282246,4332.05128219,6062.17949101,4272.05128212,6221.92308110,231,220
106,148,6085.12820902,7131.79487791,1302.94871170,3917.17948649,1635.89743034,7749.35898180,3167.05127976,3177.43589515,5047.82051449,7267.94872435,2949.74358697,7308.33333980,6291.15385047,2544.74358613,72,168
14,103,3102.94871552,6096.15385005,6287.94872226,6404.48718408,1693.07691766,2320.51281642,7674.87180210,7864.74359739,2192.05127768,6933.97436468,1392.05127601,7862.43590508,989.99999312,4612.56410333,238,210
67,48,3480.76922917,2272.30768814,1403.46153242,425.64101751,3801.41025544,2698.46153520,4589.87179557,4458.46153888,6618.58974860,6517.94872275,189.10255549,7931.92308471,1068.58973685,2048.07691843,73,211
175,49,1338.46153228,8246.66667515,5533.33333605,6412.05128664,3382.94871615,160.76922209,1989.35896957,2442.43589362,3045.25640769,7519.74359670,7658.84616108,2399.87179098,780.25640289,4911.53846293,250,19
32,76,4461.66666709,465.89742791,7262.82051922,835.64101842,8072.30770037,2503.97435530,493.07691516,5292.56410479,1748.46153318,7591.66667376,5667.56410556,2393.07691912,6535.89744077,4242.05128206,140,227
69,10,906.02563394,606.28204357,2720.76922751,1842.17948211,2120.25640574,7032.17949309,423.84614572,2899.35897151,3347.56410062,665.38460781,7907.43590515,21.41024745,5038.71795039,2650.89743250,177,10
19,125,7089.48718554,4569.35897506,6061.79487562,2288.46153430,2212.82050852,3312.05128004,7030.51282642,8077.69231583,6218.71795289,1067.69230096,6141.15385019,1242.30768592,1554.35896866,1281.53845529,145,108
42,241,7083.20513418,5968.46154208,4935.51282198,5129.23077111,3537.30769078,4823.07692426,6879.74359531,2305.64102155,5508.71795136,6285.38461970,1207.43589098,7213.46154472,6215.00000417,2926.92307415,141,130
192,11,1175.64101911,4579.35897506,7289.48718595,3998.84615329,3511.92307540,2445.38461157,2583.33332979,364.74358155,5947.82051644,4271.53846161,4455.51282093,5843.84615725,6393.58974811,4410.12820548,223,144
56,202,5356.79487416,3640.25640894,4427.30769266,3356.79486992,8292.82052137,3567.82051137,6001.92308061,3391.92307512,6565.00000494,3796.92307595,3400.38461358,7208.07692933,6338.58974804,7936.79487958,145,113
17,133,5861.92308033,1509.61537878,1244.23076284,7317.56410903,217.94870941,1882.43589244,6737.05128734,3851.92307609,7577.69231471,1351.02563491,7803.71795623,2088.20512362,1582.43589181,2236.66666243,152,210
63,244,2766.53845842,4917.69230909,1326.41025023,1661.92307144,6036.41026017,8133.97436718,1428.20512223,7085.12821111,6841.28205678,3212.17948496,7512.05128893,3182.05127976,5768.58974679,2671.41025308,171,186
140,62,4311.79487194,4843.84615510,7634.10257126,5217.05128407,7771.66667411,5860.51282392,169.48717087,3516.79487027,6910.64103127,5361.92307929,3627.69230638,409.10255598,6071.53846536,3798.71794775,10,108
42,64,879.10255695,6275.76923508,5321.28205358,7004.61539046,5001.41025801,973.33332639,5846.02564443,944.35896734,6419.35897895,4539.23076986,6372.05128657,3113.71794629,7690.12821243,7406.41026308,132,105
206,83,3061.28204878,750.64101821,2998.46153582,2763.71794559,6303.58974797,2734.48717629,1089.10255744,6020.25641401,7069.61539060,1583.46153284,406.02563290,3403.07692127,1418.46153249,1330.64101946,95,94
253,245,4167.94871774,8224.10257251,6974.35898013,1331.28204510,981.02563408,2623.84615038,7719.35898173,7760.00000744,4983.33333487,7171.66667285,7482.82051963,613.71794101,2042.82050817,623.20512050,67,49
198,56,4219.87179481,921.28204427,6641.28205636,3920.89743521,2534.87179126,2426.02563714,4171.79487166,6128.97436294,717.43588994,40.89742701,2062.05127740,4157.05128185,4320.00000014,5604.48718234,53,121
224,81,2336.79486777,1301.02563478,1961.79486693,5817.43590078,8236.15385457,2615.12820166,4650.12820597,739.10255667,5300.76923300,3487.17948559,3344.35897242,2666.02563769,6559.10256897,4941.02564249,220,88
32,22,6398.07692760,3880.51281975,2946.53845876,5004.35897596,4919.23077062,5153.71795067,4.23076027,2313.46153437,5577.94872073,1361.28204517,7323.33333987,7455.51282733,2599.87179140,4004.35897388,119,190
5,250,7472.69231451,2084.35896978,6376.79487632,5291.53846377,5103.20513002,785.89742854,6973.84615962,34.48717060,367.05127386,1515.25640449,186.66665805,2473.71794497,1439.10255813,3030.25640769,216,40
160,126,3439.23076750,865.64101849,5893.84615732,2058.71794407,1008.84614697,3780.38461442,1122.69230109,706.02563352,1952.43589258,2913.07692023,8367.56411125,6118.58974755,561.53845376,6882.17949274,206,251
181,136,3032.56410000,1291.15383990,5777.43590071,8234.61539303,3362.82051095,3062.30768981,3383.58974179,7683.20513551,4535.51282114,2702.82050956,2506.28204760,8073.71795678,1620.64102009,193.33332472,21,2
43,199,3677.94871677,4495.76923126,425.25640213,148.46152978,8271.92308547,6288.20513252,4362.82051303,4573.97435967,2749.10256091,739.99999257,8137.94872615,5100.38461720,6961.15385193,58.84614496,204,252
213,165,7111.15385220,2895.38461254,1779.61537941,669.87178730,6021.02564478,5569.87179766,7367.56410917,1884.87178987,4781.02564214,6079.61538851,5015.38461699,2152.94871351,1927.05127712,484.61537663,220,177
243,52,5078.71795046,7914.35898215,5948.20513182,5331.41025871,1928.20512328,7778.07693052,4989.61538622,4182.43589730,410.89742777,3482.56410097,5046.79487347,2596.15384268,5537.17948989,1368.58973748,5,254
