SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
55,39,6425.00000459,7617.17949434,1234.74358335,6341.92308137,4672.05128296,6227.94872212,5628.07692600,6600.25641526,6887.43590300,4269.10256418,7042.30769822,7610.64103273,6747.43590272,7677.56410979,165,101
154,134,6508.07692788,6268.58974783,8160.25641853,5830.25641360,4071.15384581,2753.71794553,2742.43589424,3656.92307568,5465.00000257,7747.69231513,1726.53845619,1262.94871163,2261.92307269,811.66665937,3,150
49,46,7885.89744361,3592.17948579,1981.92307213,4618.46153923,3799.61538365,217.17947864,8095.76923890,3544.61538316,1480.12819930,1696.15384074,2803.46153541,304.87178654,1116.66666007,5171.53846349,185,11
168,225,5622.30769523,4112.69230742,947.56409555,4221.66666660,7003.71795456,2593.97435550,734.48717206,2429.74358593,2738.20512501,6103.84615774,7250.89744222,74.48717067,1252.43589112,2729.87179168,248,206
195,3,3212.17948496,771.79486443,3046.66666410,7112.82051887,2731.79486860,1691.41025099,1931.66666174,7696.79487909,4143.20512800,2757.82050970,2755.89743270,6161.53846557,209.23076069,838.84614662,137,190
161,154,3604.87179349,5091.28205309,6140.38461942,2724.61538142,3367.56410069,60.51281162,4682.17948809,4656.15384699,1073.33332660,4671.53846245,1884.61537962,7905.76923849,2451.02563721,1497.43589160,94,154
34,145,6918.46154409,4483.71794921,1194.10255764,1744.61537934,5655.64102863,861.92306977,6131.02564499,7234.74359607,2994.99999736,3701.66666549,4117.17948691,879.87178772,4453.20512863,2973.84615114,37,46
4,39,8019.23077723,5234.87179696,7544.61539157,715.89742840,726.53845411,435.51281246,5800.38461865,2553.07691947,5137.94871983,3564.10256265,2520.38461171,3276.28204920,8172.17949545,2649.74358634,93,189
218,150,8291.02564958,4011.41025593,1064.23076249,2760.12820201,4764.87179599,7459.23077604,6457.30769697,2293.07691891,7997.30770023,3440.38461365,223.07691453,5140.38461726,6827.94872344,4189.99999986,84,22
55,211,956.66665972,4993.71795032,4954.10256557,4109.87179460,3501.02563943,3741.92307588,3669.48717824,4918.33333473,264.23076083,1907.30768738,5355.12820749,6061.02564485,7870.76923842,6041.41026024,89,14
62,193,6974.48718526,3752.17948614,1286.66666042,3136.79486944,2078.07691849,1467.69230179,7735.64103301,7018.97436482,8338.71795741,4772.30769342,3126.92307456,5319.61538691,2788.46153534,7203.33333959,158,115
155,44,7018.97436482,5467.30769488,3552.56410111,3544.61538316,6656.79487687,4656.02564186,139.48717081,4739.35897541,5217.43589945,1058.84614711,3430.51281878,8223.84616226,6259.10256835,4841.41025766,10,224
183,62,4283.84615392,6350.76923522,1451.66666076,172.69229908,5145.12820701,1316.41025023,6280.12820944,2862.69230478,7459.10257092,6134.74359371,3725.25640915,1001.66665979,3099.99999757,8361.53847023,200,89
153,209,3249.10256195,2237.43589320,996.53845466,8253.71795720,6724.87180009,2462.05127830,2499.35897068,6291.53846585,278.84614544,8130.12821333,2867.30768939,189.10255549,6969.23077500,7192.43590369,23,46
186,242,4955.12820659,5810.38461872,1793.33332813,5184.74359169,4297.30769238,3451.02563936,5702.94872101,6897.56410820,5368.97436134,4398.46153881,484.74358176,4562.43589813,5142.17948906,1026.53845473,229,127
237,25,8385.25641902,1164.99999347,2807.30768925,6470.51282524,6978.97436475,5858.33333674,6941.15385186,1592.43589181,109.87178612,5835.12820847,7999.48718741,2984.48717678,7626.53846870,3621.02563971,152,102
76,73,6519.61538941,6289.35897867,3002.17948454,7357.17949378,27.17947822,5339.74359204,5275.25641241,1136.53845494,6136.41026037,8256.53847002,2611.41025294,4938.71795018,4212.82051275,112.82050407,86,138
171,222,7042.05128796,4067.30769189,1217.94871156,7916.79487958,7950.89744375,7838.33334091,3097.69230526,3314.99999806,2924.74358697,2272.82050866,2383.33332938,4336.41025662,2727.30768912,5833.46154180,22,8
91,13,361.28204309,2418.33332945,3441.02563929,1712.82050747,3872.30769148,5161.15384810,6539.10256897,8251.28205976,6152.69231173,793.07691578,2656.79486839,4739.87179592,721.02563352,4077.82051248,194,9
174,178,2688.20512487,1968.71794386,2475.25640651,2474.23076548,5461.28205386,7564.87180189,1630.76922521,4957.69230922,4339.87179508,3969.99999938,7048.33333924,2707.05127879,2996.15384352,4088.71794837,123,209
128,190,7154.23077535,3344.10256216,6390.51282503,7438.71795546,3507.05128046,4404.74359009,7530.25641721,949.48717247,7423.20513495,6911.41026204,4734.10256515,390.25640206,1580.12819950,733.84614641,94,227
91,222,4531.15384678,3915.76923008,2558.46153485,6785.76923612,6935.76923647,7675.89744313,5998.33333702,3996.41025586,1335.25640408,4666.15384706,579.61537684,1093.84614718,3737.43589633,619.48717178,238,134
149,29,3127.30768995,179.61537600,258.33332486,7070.89744188,7085.12821111,5021.41025801,7088.97436495,6893.84615948,1521.92307116,4635.89743674,7189.35898062,6823.46154389,4439.87179529,7136.28205740,140,0
29,90,5568.46154124,8278.20513676,6944.74359545,4977.56410410,1220.64101925,5114.35897617,4611.92307769,5306.79487402,7906.66667438,4933.58974505,2739.35897117,3322.30769037,4758.58974464,3529.61538309,17,51
188,65,7942.05128984,2735.38461219,5605.38461824,3810.25640936,735.76922334,1351.92307081,4644.10256494,7460.00000681,2047.82050817,646.53845390,4398.58974394,4493.97435946,6130.89743986,5706.92307998,74,109
58,243,1976.66666188,6118.58974755,2509.74358606,1852.05127698,96.92306810,3128.33333097,1779.61537941,6285.89744021,2456.92307311,8185.76923911,7102.17949323,6289.10256841,5728.58974672,7772.56411000,68,77
246,221,5565.51282330,4204.35897429,6693.20513335,3727.56410146,1724.48717414,2464.48717574,7596.15385325,4518.58974415,888.20512112,5140.76923265,6358.20513266,3330.51281857,2620.64102217,1673.58973810,154,127
151,3,296.79486346,1268.33332701,5504.48718213,1862.94871288,6960.89744167,1664.61537913,2288.33332917,2592.17948364,7058.46154444,4870.51282184,5397.94872038,4056.15384574,1370.51281440,4114.48717921,10,156
44,110,8297.30770086,2503.58973991,7182.05128824,5149.23077111,7288.20513467,7979.48718741,4755.25641130,2543.97435536,5377.94872032,4431.02564145,7878.33334105,3966.02564040,6615.76923578,5981.15384984,67,108
