SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
9,207,3114.48717706,4813.07692426,6820.64103106,4427.17948753,5991.53846523,4911.28205268,8101.28205942,3885.64102488,3646.28205004,6295.64102995,3032.43589487,5783.33333660,6930.89744160,7077.56410854,177,225
255,73,1201.92307046,5993.71795240,4920.38461678,6872.94872351,165.89742728,4862.17948850,6337.17949163,5834.10256744,8109.74359795,8352.82052151,74.35896554,8083.84616198,7285.25641665,5592.17949003,30,230
157,91,2561.92307338,1099.48717282,1593.33332771,5910.25641380,1725.51281517,6535.25641512,4396.66666695,3445.51281878,7158.07692927,2415.89743201,6396.92308144,6220.76923494,7576.15385318,6232.43590161,75,101
93,89,1933.46153353,974.10255716,8400.12821389,399.10255598,1657.69230221,7176.79487798,5342.30769460,8253.46154694,1267.30768599,1631.66666111,1042.05127525,4934.61538608,4397.30769259,1730.51281517,41,164
91,177,134.23076055,3691.53846036,6010.89743965,6932.94872365,445.89742784,737.82050539,2283.58973942,6226.28205546,3269.99999792,2778.58974047,3061.66666417,861.41024926,4727.43589848,5861.41025982,235,134
14,50,7753.71795616,4270.64102571,3402.56410076,6000.89743958,1221.92307053,4723.33333431,717.69230019,8177.30770065,187.05127344,2648.33332993,1466.66666076,4233.07692301,391.66665847,4866.02564235,40,80
90,90,6108.07692704,447.30768425,939.61537760,6195.00000410,3443.71794698,5432.05128456,3451.66666500,5207.30769433,7422.05128880,2772.05127893,2720.51281725,8319.35898298,5137.17948906,2077.30768773,53,130
223,62,5282.43589959,1686.79486638,6866.28205684,6096.15385005,6396.28205580,3999.87179432,4115.12820485,6529.48718429,1352.82050671,5041.79487347,8023.97436697,1301.66666042,3898.20512744,3854.87179404,98,125
121,187,1092.69230103,3218.58974144,7754.23077667,7500.00000688,7834.48718707,2971.53845883,1732.56409722,1793.97435377,5856.53846495,3064.74358725,6296.79487611,7695.76923807,285.12819672,6129.74359371,206,244
183,215,5906.28205476,2659.99999667,3770.12820409,1214.99999361,7414.61539129,5367.82051519,2903.84615100,3138.84615149,3367.94871608,3920.12820444,4372.05128233,3853.97435814,2197.69230332,447.94870989,124,208
131,249,5025.00000167,7507.17949406,4938.97436044,2081.92307234,6299.35897867,3520.25640873,3074.87179237,8290.00000855,3901.15384539,6230.64102981,759.35896700,1851.02563596,7163.58974978,7917.94872574,50,67
126,70,517.30768439,3162.30769002,6520.51282531,890.64101856,996.28204441,8174.48718783,2075.38461080,3680.12820395,7436.41026315,2932.56409979,1065.38460865,6522.17949198,3623.46153715,7509.87180175,37,183
99,230,2164.61538017,4855.00000125,3881.02564027,7050.12821104,4463.58974408,1740.38461011,2749.10256091,4952.56410403,869.10255695,2782.17948406,357.30768404,544.61537677,5286.53846377,1089.74358308,170,100
138,40,3572.82051137,1065.89742916,5371.15384852,3642.05128073,1146.92307033,2623.71794525,4401.02564138,8084.23077736,4904.74359114,6846.92308242,8383.58975235,4512.69230825,5965.89743951,6388.33333785,236,241
63,41,7235.64103197,5514.48718220,1709.10255876,6036.92308068,5786.79487506,859.61537746,4719.35897534,4660.12820597,6334.35897881,6414.61538921,7902.94872567,5861.79487520,7261.66667306,1605.12819950,69,150
190,62,6791.15385151,5670.25641325,1260.12819881,7761.92308436,4321.15384630,4368.97435926,6439.87179953,4631.92307776,8001.92308485,7867.30769996,1484.87178904,5622.05128497,1853.07691801,1364.61537850,242,224
141,104,6603.84615885,955.25640331,7426.53846828,3116.66666424,6279.23077354,8294.87180342,171.02563241,5359.23077160,1330.12819895,7398.97436565,7243.07692940,3874.35897360,7334.35898089,5544.23077194,224,247
79,181,3551.79487034,7612.17949427,5068.84615559,4901.15384755,7698.33334063,2060.76922612,322.69229936,362.56409437,8112.69231590,754.35896693,7452.30769912,6781.28205664,7431.02564777,4430.64102599,36,40
249,80,6853.97436447,2696.15384289,661.02563346,1322.82050664,3595.25640887,202.17947864,7787.43590494,6488.07692781,4863.20512953,6880.38462095,5511.02564367,5880.00000348,4797.43589862,6266.15385040,184,55
226,101,7691.41026371,8058.20513627,3697.82051164,6751.15385144,8394.35898312,1448.46153256,5956.28205490,4893.84615524,2526.41025273,7187.43590362,6718.97436419,2283.97435481,2848.97435599,4850.38461664,193,86
2,145,6918.71795435,5636.66666959,297.94870961,139.74358106,924.10255709,1066.02563429,3321.28204934,3488.07692148,5034.35897603,5663.71795171,5276.79487395,4152.43589723,8036.15385415,7913.58975138,24,133
160,208,6146.53846557,6226.66667084,2645.12820173,3642.43589612,473.71794073,5788.20513147,6992.05128789,5897.56410604,6672.82051797,5936.15384970,2519.87179119,3587.82051143,5639.23077215,7564.87180189,4,175
133,195,1358.58973748,7178.33333952,5890.00000348,1530.25640449,1070.38460865,6196.02564513,2248.97435474,7291.02564749,5650.51282350,2756.15384296,1183.20512175,6159.74359378,4769.61538573,8148.84616212,126,57
42,38,7170.76923696,3260.76922869,5391.41025885,1360.51281440,1869.23076416,4985.51282205,6063.58974742,5694.23077229,4726.79487284,4864.87179620,6866.92308249,1288.84614760,1660.64102016,1358.71794261,141,6
188,175,2443.84615003,1049.10255730,4468.58974408,3995.25640970,5487.17948982,2952.82051004,2587.43589390,7182.69231388,3511.28204969,1137.56409597,8087.30770044,2612.69230422,6666.15385130,156.02563234,13,132
38,76,6279.87179918,8296.53847009,6326.41026079,8303.33334188,2060.76922612,6307.05128643,5782.43590071,7824.23077681,4046.79487138,932.69230068,5559.74359253,5884.23077271,6212.30769648,5688.20513127,70,13
11,255,5680.12820819,7301.15385262,7323.97436551,2993.20512557,4509.74359030,3527.30769078,8266.41026489,2315.51281642,1506.79486596,5053.71795039,3193.20512599,3502.94871635,4867.82051414,4341.02564124,69,136
159,62,1635.89743034,5136.28205316,1017.82050601,3701.02563985,4605.89743667,4121.79487152,3559.48717803,5675.51282350,401.41024828,5791.28205455,557.69229984,1821.53845640,7325.00000654,2411.66666278,231,17
17,195,3735.38461428,4548.58974422,6215.89744007,6983.20513398,7469.61539143,4569.10256480,488.46153047,7860.12821278,3452.17948552,1514.61537885,7529.74359670,8358.84616254,7843.07693065,3707.82051164,216,108
139,116,7993.33334126,2330.12820103,3628.20512689,3428.84615211,2372.69230374,4481.15384664,4464.74359023,2105.89743138,8138.58975179,3204.35897214,7349.48718602,4805.38461657,3570.51281906,1823.07691794,174,156
99,170,6942.82051852,2387.69230374,1336.41025023,2931.28204851,4354.48717970,4265.00000000,1062.43589070,132.69229901,8400.89744466,5306.92307915,2911.92307408,3466.53845987,1436.92307095,4521.41025697,185,38
188,153,4952.69230916,7806.02564853,2531.15384254,6281.15385047,1870.25640519,745.89742847,3763.71794768,4453.97435940,3061.41025391,7068.97436495,3808.20512731,4584.87179557,3622.56410125,8245.12821361,106,169
191,176,4266.28205129,5710.00000306,1079.10255737,4465.51282100,526.41024856,890.25640317,1169.48717296,6835.89744139,6037.43590119,5948.71795234,2014.87179015,1045.76922396,4874.23077055,7807.94872546,39,153
172,100,3786.28205031,5243.33333542,7713.97436634,1379.61537857,2055.51281586,8222.94872636,5573.58974637,2556.66666306,5875.25641373,5756.92308012,5126.15384803,7947.43590529,2063.07691843,7805.76923828,29,191
172,78,3372.05128018,1489.35896853,5321.02564332,622.82050511,1922.69230276,2446.66666285,7899.23077695,576.79486402,204.10255556,4700.89743687,300.38460705,507.30768439,1887.43589244,4290.12820520,106,138
144,53,6060.00000383,1277.69230137,4573.71794942,3149.99999764,401.28204316,6618.46154347,3720.76922966,7110.76923682,7976.53846946,2858.84615093,4534.10256473,2168.84614947,2587.05127851,149.61537593,119,173
95,65,1621.92307137,2033.33332861,5890.38461886,3258.58974151,2995.25640762,7502.69231458,3445.64102391,1244.10255771,345.51281225,3511.41025482,2219.48717518,7462.82051963,2167.05127768,7630.12821229,231,119
104,112,5263.58974575,5881.41025989,7035.12821104,800.12819784,6323.33333771,7247.82051915,5179.48718144,6473.46154319,5210.76923279,4349.74358996,471.41024842,2893.97435613,7897.94872567,3333.97435703,61,222
116,101,8103.33334147,6033.58974735,5712.43590057,469.35896637,4246.02564103,4590.76923147,592.94871024,7800.25641776,1761.28204600,7053.71795463,4124.48717921,3805.38461442,6912.17949281,2984.99999729,81,239
185,60,3767.30769127,6996.28205712,2402.17948329,4088.07692273,8032.43590543,3858.84615302,3306.15384414,8101.79487993,1165.25640373,6430.51282510,3994.61538406,438.20512015,8056.66667473,1188.97435252,212,2
183,54,6381.92308144,1168.58973706,7150.00000612,7805.89744341,6531.79487666,8177.82052116,564.23076145,3905.38461462,3006.92307429,6341.79487625,2970.64102293,1495.76922494,5288.71795095,925.89742888,35,198
139,68,2013.46153374,265.64101724,1514.10255834,4529.35897499,7160.00000619,2876.53845862,6236.53846578,7531.28205823,2579.35897082,2882.82050991,8018.84616184,902.94871086,3782.43589647,2279.10255994,229,225
85,239,6121.15385012,2730.25640706,5567.30769509,1171.53845501,2314.35897026,3311.15384414,91.28204246,3341.41025447,1959.87179001,2351.02563700,7604.48718658,815.25640296,646.15383851,7887.94872567,55,219
231,160,3733.97435787,4984.35897589,2582.69230415,4820.64102683,624.74358210,7642.82051998,2869.61538170,2892.94871510,2707.82050956,3034.87179230,4155.89743569,3925.89743521,2108.58973908,7198.84616010,90,76
97,225,2185.38461101,5060.51282225,6041.02564485,1469.74358384,3446.79487013,6834.23077472,1343.46153228,3220.38461323,1979.48717470,7289.87180134,2929.48717671,2058.97435432,1305.51281426,7532.69231464,4,254
180,195,1582.43589181,6561.92308179,7536.66667362,7043.20513412,4383.07692336,352.94870968,8199.10257244,6865.76923633,2078.07691849,6850.89744139,3751.15384512,7807.17949469,6562.82051769,2221.02563672,133,91
167,40,2096.28204670,8284.87180342,7154.23077535,6409.10256869,6232.17949135,8134.23077743,1632.05127650,3105.51281808,6142.17949121,2035.38461073,4777.56410368,440.89742784,7726.02564840,1569.10255841,137,127
50,33,2862.05127914,1443.20512223,4727.94871899,5860.76923418,251.41024794,6255.64102988,6533.58974846,2186.41025204,6325.25641464,6689.87180002,5156.92307887,105.76922202,2103.58973908,3864.48717866,135,223
132,27,8355.00000869,5849.23077264,1570.51281482,257.56409409,6645.64103072,7807.69231520,7520.12821208,6270.00000431,324.61537628,3128.07692072,757.05127469,3883.33333257,8058.58975165,1004.87178800,45,209
203,79,4825.00000125,5586.79487465,5219.35897645,1528.97435321,8178.84616219,5078.71795046,6429.23077382,5306.28205351,4862.43589876,4643.58974443,7111.02564707,5642.56410549,2483.58973984,3133.46153610,192,79
123,178,3072.17948468,5704.10256716,1145.51281392,2997.56409993,260.64101717,5635.25641318,2741.92307373,3734.87179376,3649.48717824,2036.15384150,7670.25641749,3011.92307429,5242.82051491,6639.48718456,243,249
92,234,8039.48718748,7162.94872414,7135.00000612,5239.23077132,4597.94871872,5533.46154118,3129.48717713,2245.89743166,7293.71795518,4915.64102703,7971.92308478,3950.38461476,5647.43590043,6533.84615871,69,25
66,237,8237.69231610,5420.51282302,3568.46153701,4237.82051282,3599.99999861,3877.69230693,6932.43590314,2842.30768932,3283.20512619,406.41024828,1440.12819916,7207.82051908,925.38460837,3956.02564040,148,21
221,40,343.97435071,208.97435043,343.07691481,8152.94872622,1076.15383942,7622.69231485,4605.00000077,5562.43590022,6039.61538844,793.46153117,6031.66667042,5355.64102801,2412.56409868,884.87178772,184,221
53,109,1288.97435272,1658.71794323,3860.89743507,8245.64103412,4017.82051234,1778.07691787,2749.74358655,1782.30768710,5475.25641283,3806.79487083,4839.87179613,2103.07691856,1600.12819950,1686.15384074,156,208
196,139,4840.76923202,7182.30769850,2685.64102231,7256.92308332,828.07691585,2169.87179050,8381.15385491,2039.74358509,3451.02563936,7998.58975152,2797.56409951,1789.35896915,5402.94872038,2832.56409958,196,13
71,202,2811.28204823,4934.61538608,794.61537732,2342.82050879,401.79486367,5897.94872143,3466.66666500,3968.58974297,3560.76922931,4730.76923182,636.41024877,3570.38461393,2886.28204837,2326.15384206,212,160
134,112,4191.15384602,1852.56409750,7436.79487854,266.15383775,723.71794129,8252.30770079,7675.51282774,639.10255646,2253.46153423,5501.66666931,6928.33333904,3807.43589654,3941.79487117,4066.28205087,117,226
141,170,6554.35897923,271.66665826,3045.89743333,4679.74359065,6722.56410778,1953.33332847,7083.84615983,5347.05128435,3302.94871594,3855.64102481,813.07691578,4806.53846272,6479.61538934,1818.71794358,179,101
85,130,2206.66666236,4312.94871809,2363.71794476,314.87178654,8387.82052158,2242.69230346,3631.02563971,4955.25641172,5697.56410563,2039.48717484,2125.12820062,4618.97435974,1037.17948037,3111.41025398,106,28
52,11,338.46153020,2554.87179126,7411.41026308,7590.89744299,4401.53846189,4154.48717928,4933.84615531,450.51281246,6490.25641499,4982.43589897,6559.35897923,422.69229957,3663.07692183,7310.00000647,48,249
122,138,2668.84615051,2337.05127802,789.61537732,5797.69231096,5720.51282364,8278.07693163,5805.25641353,3092.05127962,1604.87178925,2202.05127775,4509.74359030,5090.64102745,2489.61538087,2886.28204837,210,129
156,3,3301.53845953,8286.28205983,6186.02564513,8228.20513662,273.07691467,3661.41025516,2873.07692016,1848.07691801,2753.33333014,6274.61538893,443.07691502,6688.07692822,1885.51281551,662.05127448,98,123
73,118,7270.64103204,5203.46154048,1982.17948239,3581.53846015,6193.20513231,60.51281162,8165.25641853,5360.64102801,5953.46154208,3271.02563894,2159.10255966,5247.05128414,2868.46153555,2031.15384143,62,29
79,21,5991.15384984,6765.12821048,2554.10256049,6718.33333855,7456.92308374,2339.23076520,3524.99999848,1580.89743027,3426.41025468,6359.10256855,2154.23076479,1390.51281447,7034.61539053,4124.23076896,108,209
188,128,6128.58974755,1067.17948044,179.10255549,1354.87178876,6798.97436440,2182.30768793,7327.56410910,5097.30769412,5948.33333695,5251.28205344,4411.92307727,2403.58973970,6511.53846634,2579.48717595,12,83
210,28,2845.25640727,4809.35897554,3752.17948614,6904.87180050,217.17947864,5591.66666952,6909.87180050,3287.82051081,6637.56410764,8196.53846988,5320.51282281,6259.35897860,6925.51282621,1654.87178939,175,157
