SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
193,245,2839.87179189,6187.05128615,6724.74359496,5036.41025808,7293.07692954,6500.12820993,735.76922334,2253.33332910,1763.71794344,1928.58973866,5095.12820694,1099.48717282,1726.92307158,3569.23076778,144,254
238,212,5079.87179661,3176.79486951,1060.51281378,2121.28204677,7688.58975089,712.94871045,7248.46154479,4228.58974352,4018.20512772,4797.30769349,1776.53845633,7441.41026315,5515.12820784,788.58973630,163,113
227,8,3192.17948496,4882.69230902,4021.15384567,4205.25641019,331.02563276,656.92306935,3940.25640963,3503.84615225,7537.82051977,3353.71794685,370.25640206,1496.02563519,7315.00000647,4936.53846300,183,80
99,85,2509.61538094,8184.10257244,7610.76923786,6978.58974936,2510.64102196,4052.30769189,6707.05128727,5702.56410563,7038.46154437,3175.76922848,3038.20512564,5605.25641311,4632.56410340,6942.05128775,221,88
79,236,6388.71795324,4400.25641061,3295.76922876,6393.84615837,1646.53845605,5147.82051470,826.79486457,7489.35898124,4595.25641102,6258.84615809,7961.28205914,400.38460726,518.20512029,3602.56410118,153,159
1,93,7747.30769975,4695.89743687,3885.38461462,5453.58974616,4367.82051310,287.94870954,1714.74358440,740.64101821,5409.74359218,890.12819804,579.61537684,110.64101689,8031.02564902,7538.58975054,68,34
209,134,2850.89743291,3585.51281913,2160.25640581,2578.71794518,7453.84616066,7698.33334063,3055.25640776,101.15383740,729.10255667,2527.69230408,1183.97435252,4228.97435891,4065.89743548,5769.48718269,75,67
193,235,4403.97435933,2219.10255980,5756.66666987,1735.12819978,1906.66666174,6067.17949101,585.76922299,1683.33332792,4336.28205149,4888.71795004,181.53845293,7931.53846932,7054.35898027,3230.64102349,100,117
190,189,5053.84615552,4478.46153895,5019.87179647,330.89742763,3825.89743500,5752.69231089,353.07691481,4828.07692433,5883.33333681,4335.12820534,940.51281350,4044.23076882,68.33332451,6433.46154312,228,169
82,64,768.20512084,7797.17949469,4928.07692454,5919.35897791,4217.43589737,4669.23077014,1519.10255834,5642.43590036,3840.51281968,5302.82051505,881.41024926,2489.48717574,5450.38461796,3536.66666514,79,236
46,8,317.56409423,2292.82050866,1837.17948204,4804.87179606,6430.00000459,1303.07691683,6624.48718449,5912.43590098,5044.35897603,5527.94872066,5244.87179696,6201.41026051,781.02563366,4853.46153972,80,158
146,227,6496.66667140,7882.17949490,4171.79487166,4677.43589834,4434.10256452,6911.15385179,2352.17948315,7994.10257203,3466.92307526,6490.51282524,5772.43590064,5634.10256702,1204.23076277,4396.15384644,126,3
213,124,6487.05128678,1848.58973852,1649.23076375,5708.33333639,3630.38461407,2823.71794573,201.41024787,6062.56410639,4113.20512793,452.82050476,8103.58975172,5158.97436092,4254.10256411,6249.48718373,225,62
81,64,368.46153027,872.30768515,1775.12819992,5596.92307978,7616.02564819,5044.23077090,4.87178591,3611.02563971,6201.15385026,4724.23077021,7735.25641763,6454.74359440,4401.92307727,2823.97435599,58,200
216,43,44.99999111,1641.15384067,5758.46154166,6319.10256848,3909.35897367,7098.46154451,441.15383810,5356.28205365,8080.25641839,702.43588994,4193.46153833,3472.17948552,956.41024947,202.43588889,134,21
31,106,6377.30769683,5092.17948899,3852.17948635,5222.69230978,1857.56409750,6833.71795421,2246.92307269,7826.28205886,2771.66666354,4440.89743632,7604.87180196,5093.58974540,155.76922209,4106.53846126,51,73
51,233,1455.64101974,7528.07693003,7469.87180169,6522.05128685,1288.84614760,7764.61539205,4444.10256452,2659.87179154,6515.76923557,4999.87179647,4340.76923098,2434.61538080,7864.10257175,7419.48718623,239,89
33,1,366.02563283,6468.33333806,6777.05128741,6776.41026176,324.10255577,2824.23076625,1713.71794337,3507.43589584,2692.56409930,6514.35897916,1574.48717379,6142.05128609,4048.97435856,5770.38461858,228,9
42,9,4072.82051248,2944.10256133,3663.84615260,2490.38461164,314.74358141,4.10255514,1814.23076409,2079.48717490,3792.69230672,187.17947857,480.64101765,7648.33334056,7552.05128907,7454.87180169,141,74
189,253,5376.79487416,5391.79487423,1028.58973678,6805.51282594,5165.38461733,6471.92308165,60.89742701,4918.97436037,4722.17948816,2955.76922806,2789.48717636,2983.71794601,2664.74358641,792.17947989,1,117
155,72,2149.61538017,4014.10256362,8323.20513683,5106.92307873,5885.64102912,4411.79487215,3252.43589536,358.71794045,1906.53845661,3601.53846015,7478.84616066,1807.82050768,5379.10256647,5900.38461886,85,96
199,240,2611.79486832,5991.02564471,4142.17948697,1858.58973852,4641.02564186,4270.51282059,5939.61538816,5255.64102780,6718.07692829,825.64101842,6101.02564492,6014.10256786,7867.43590508,7751.92308436,145,90
180,189,7369.61539122,5505.12820777,8293.97436753,4988.33333487,4778.20512932,5872.56410597,3719.48717838,3000.25640762,3243.33333118,2748.97435578,4107.82051255,55.12819624,7806.79487930,2329.48717539,16,20
40,197,6829.10256960,4397.43589772,7664.74359697,5017.17948878,1361.41025030,4420.38461574,5501.92307957,6188.46154257,2355.51281649,4004.87179439,2120.64102113,2066.66666201,519.74358183,912.17948010,100,98
233,173,7476.02564784,7528.97436593,5058.33333507,6290.00000431,4818.97436016,942.30768529,7341.28205782,5345.76923307,524.48717157,1168.07691655,6581.28205622,2007.30768759,4686.15384706,4782.94871906,250,183
8,117,2638.07691968,4871.15384748,897.69230061,6372.56410708,1694.48717407,2239.48717525,2976.15384345,3667.56410132,2873.97435606,2418.58973970,5968.20513182,6197.17949128,992.17948030,1479.87178904,130,94
161,86,1835.76922563,2414.48717560,2680.51281718,5210.12820715,1646.41025092,1382.05127601,5182.17948913,2532.94871434,4197.82051269,5162.69230964,3747.94871691,7804.23077674,1933.07691815,5840.38461872,254,184
