SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
116,117,7318.20513467,6034.48718324,7057.17949316,7737.17949455,5148.46154034,3432.17948545,6984.87180064,426.92306887,1036.28204448,6402.94872254,575.25640248,4719.10256508,765.38460802,1536.02563526,42,219
158,175,5896.66667014,455.38460733,6790.38462074,8328.97436759,6618.84615885,5621.15384908,2144.23076479,326.41024808,5980.00000369,4662.69230860,763.71794136,3888.58974283,5657.69231068,2530.64102203,86,234
173,114,5993.20513189,3317.56410062,646.15383851,7296.02564749,3722.43589633,1712.05127670,7999.87180280,248.20511973,6652.82051790,944.74358273,6633.71795379,1042.94871114,8144.48718776,7990.00000793,127,82
179,66,8028.46154646,4869.87179620,2454.48717567,3515.25640873,1989.74358495,6316.41026079,5156.02564298,3421.53845981,4622.94871872,3020.38461282,3758.46153742,6631.28205636,8232.30770072,4754.10256515,15,253
150,81,3751.02563999,884.48717233,2262.05127782,2699.87179161,7078.97436495,7937.56411035,2370.25640630,1966.92307206,4431.66666709,2455.38461157,1987.43589265,5944.74359336,5212.43589945,2743.33333014,212,226
189,66,8159.87180314,270.64101724,7739.74359711,94.87178605,7912.94872574,6128.71795268,4583.58974429,3280.12820305,3803.07692211,5244.10256619,5999.61538830,4714.61538559,5042.30769398,1212.94871149,187,78
132,0,1269.48717317,4430.25641061,3720.76922966,1960.51281565,7100.00000605,2525.25640658,6266.79487604,166.53845293,5977.05128574,2653.20512480,2654.74358634,3736.92307582,755.64101828,7602.69231478,84,118
159,59,7093.46154451,1226.02563464,836.28204406,1763.58973831,4499.35897492,1978.07691829,3767.30769127,4247.43589744,775.64101828,3998.84615329,5020.12820673,3484.48717789,5279.74359190,935.12819811,102,106
80,85,2393.84614989,5064.23077097,7040.76923668,7700.12821243,6305.12820951,1777.30768710,6132.17949114,395.12819700,869.23076208,4167.69230749,2389.61538066,7614.74359690,253.84614537,7983.46154639,106,222
6,227,493.71794080,7311.92308339,387.43588924,4119.99999973,1832.05127691,6549.23077410,1582.94871232,5663.07692607,3059.87179237,4462.43589786,5911.92308047,6825.12821055,1066.02563429,7959.10257196,145,221
196,57,3927.94871726,6305.64103002,1361.79486568,3626.02563971,874.35896721,305.89742756,8006.41026434,2664.74358641,7907.56411028,4283.97435905,1467.82050692,2791.79486874,6711.02564624,6662.30769738,193,186
91,144,3657.94871670,301.15383782,7735.76923814,5283.46154062,2642.17948378,4041.02564061,4201.15384609,2940.76922799,7836.41026399,2226.66666236,4048.71794830,4229.48717942,2823.46153548,5742.56410569,185,60
186,181,4783.20512932,7972.05128991,1662.82050733,7268.46154486,2430.25640644,3160.51281822,3853.07692225,6079.61538851,2139.87179043,7474.23077604,3008.71794608,278.71794031,200.38460684,1883.84614885,188,185
116,222,132.05127337,4758.20512925,5520.38461810,4658.33333417,34.87178598,5090.51282232,7751.79487923,3228.84615170,6968.07692885,392.05127386,4261.15384616,5543.71795143,1618.84614829,6625.38462039,71,0
199,182,6647.56410764,3210.38461316,6018.46154222,140.12819645,459.48717150,5114.10256591,4057.82051241,7481.02564784,3019.35897172,5555.12820791,6767.69231305,6254.87179911,3605.76922938,4784.87179599,75,121
10,2,2774.48717636,7627.43590460,579.61537684,2800.38461233,327.30768397,4223.46153840,5710.51282357,4089.35897402,6446.66667133,3918.97435828,7506.66667355,7505.64103252,1792.30768710,3297.94871594,96,100
184,79,832.82050560,5290.12820736,989.61537774,2861.28204837,687.43588987,4550.38461601,8074.74359788,5357.94872032,262.69229929,8380.64103440,740.38460795,906.53845445,5995.76923446,5534.74359246,83,85
48,158,3700.64102446,7509.74359663,7184.48718568,8096.02564916,1374.87178876,3314.48717748,588.58973581,4164.99999980,4693.58974457,271.15383775,5981.66667035,7894.48718720,5551.41025919,7838.46154604,71,12
239,135,7098.58974964,5011.28205288,1610.64102009,6583.20513314,6325.51282489,612.82050511,1539.87178911,4530.00000063,1636.15384060,3790.12820416,1052.43589070,4564.74359044,7893.71795643,4684.87179578,44,32
184,124,5043.71795039,3329.74358780,2966.92307422,2458.07691926,1623.97435342,5848.20513161,63.33332444,1852.30768724,1270.76922445,4054.23076882,6545.12821000,4963.46153999,5570.00000278,3854.35897353,123,219
212,232,5294.61538684,1900.38461039,3021.28204871,6417.43590203,2804.87179182,2369.35897040,3888.58974283,4226.92307686,1222.56409618,2234.74358551,7517.30769926,5939.35897791,6483.97436370,133.71794004,198,251
