SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
190,241,8020.25641825,4059.35897395,1619.74358419,7968.46154632,2234.35897012,7537.94872490,4241.28205129,7474.61539143,2974.87179217,731.28204385,4831.79487305,6644.10256918,3789.10256313,5136.15384803,25,158
236,51,8307.17949580,1979.23076444,2933.07692030,3023.33333077,5685.00000306,2754.10256091,1495.76922494,7377.17949378,541.28204343,6037.82051658,1320.64101946,6785.00000535,3020.38461282,2694.48717623,218,94
22,122,3150.64102328,8355.12821382,3984.35897381,1896.66666167,5974.87179856,7235.38462171,8124.48718769,4393.07692336,7214.74359600,1107.94871128,7686.53846884,1977.43589265,519.48717157,1807.56409743,191,101
250,103,4126.92307665,2824.23076625,1042.05127525,2632.43589403,4962.69230922,5393.33333577,4253.97435898,1131.66666007,3437.43589570,2747.94871476,2385.25640630,4825.76923202,3113.58974116,3138.33333097,24,55
193,237,6113.33333730,1449.99999410,2954.23076652,5948.71795234,3110.12820270,5338.46154076,776.15383879,2594.87179140,5839.87179821,130.38460663,103.97435022,6051.92308075,2520.76922709,7822.82052040,111,20
154,178,4272.17948725,4920.12820652,3922.17948649,1979.48717470,5989.48718317,1250.25640394,5833.97436231,8026.79487979,987.43589056,1914.23076430,1740.38461011,1988.84614906,6306.28205566,4761.53846265,91,123
151,247,4352.82051303,686.15383858,4661.66666757,3025.64102307,2293.46153430,3956.02564040,157.05127337,4659.10256494,8126.92308513,7515.00000688,268.71794031,5949.35897798,3444.87179314,6262.17949142,123,228
95,143,1757.69230242,5680.64102870,5296.79487402,128.20511945,1322.17948100,228.46152992,5830.89743924,7136.02564714,3728.33333223,7740.25641763,2060.12820048,3814.74358884,6758.46154375,544.10255625,91,199
170,235,3738.71794761,1715.76922542,7778.33334077,4885.64102697,7533.46154541,1928.33332840,8017.69231569,2172.43589306,2974.74358704,5155.76923272,5089.10256591,4678.84615475,458.97435092,1771.15384088,15,69
244,20,658.20512063,2440.12820131,984.74358287,5910.12820868,4428.84615420,7568.58975061,4022.56410208,2361.79486777,1314.48717331,5214.23077125,4755.12820617,3454.35897270,1934.10255917,1319.35896818,28,229
197,164,6210.25641443,2032.43589271,810.51281322,7637.05128921,8079.23077736,5312.69230992,5894.48718297,1293.71794247,767.30768495,1254.61537830,5847.43590084,3731.02563992,3181.66666438,4708.07692405,71,131
249,156,1383.71794268,6948.97436468,5415.64102815,8372.43590620,4645.00000084,2302.82050872,4424.10256445,7160.25641644,313.46153013,5917.56410611,6354.23077368,7527.94872490,2508.33332965,2440.89743208,124,19
136,195,5513.07692572,6461.41026107,7838.58975117,6145.00000403,130.51281176,5608.46154131,3052.05127948,886.02563387,7757.94872539,4351.66666688,7916.15385394,4181.15384602,2736.15384296,6465.00000466,14,116
