SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
92,4,4241.66666667,3612.56410125,5842.69231110,3545.89743444,6467.17949191,5979.35897805,3036.79486923,1998.33332854,5296.02564325,2530.76922716,6804.74359517,911.66665958,8175.12821347,8118.71795692,206,213
136,72,308.20511987,3110.89743347,6537.56410743,1060.51281378,1728.46153311,4180.76923063,5524.10256682,5945.00000362,3801.15384518,7523.33334029,680.38460781,3183.46153617,1340.38460920,8240.76923925,237,153
193,2,4515.64102620,5317.43589973,4206.41025634,6612.82051783,5560.89743868,1902.82050782,5296.92307915,2685.76922744,511.79486388,1889.61537962,1264.35896804,5292.30769454,2979.87179217,8263.20513669,24,60
140,128,6832.69231319,7976.28205921,7538.46154541,4034.48717900,2163.33332889,4548.07692371,7790.76923828,1995.89743111,4404.87179522,1959.61537976,3309.10256209,3391.92307512,4632.69230853,4640.64102648,37,42
131,56,4058.07692266,5385.76923321,1220.38460900,6158.71795275,7140.00000612,347.82050456,1008.97435210,3966.28205066,6907.43590307,5218.33333535,2928.84615107,7431.66667341,824.61537739,5429.10256661,140,33
208,141,3135.38461303,1074.74358301,7449.23077597,5175.76923272,3287.82051081,3353.84615197,4880.64102697,6343.20513266,4348.71794893,8149.35898263,2817.43589438,3038.20512564,7231.79487812,6288.33333765,138,30
199,248,1158.71794219,5784.74359301,3967.69230707,5598.97436183,5217.94871997,4578.97435967,3418.97435724,1090.12819846,2417.17948329,6687.30769745,5165.12820708,4521.92307748,5827.69231103,4888.97436030,57,9
160,5,8157.43590571,3981.53846099,1148.07691648,7291.53846800,7902.05128977,7772.69231513,8061.53846960,489.87178688,5917.17949073,5949.23077285,1872.94871295,990.64101877,733.07691565,6198.33333744,147,53
63,172,6889.35897992,1914.61537969,4670.51282142,2357.30768828,2656.41025301,6672.30769745,2649.48717609,1913.07691815,1419.48717352,6088.07692697,2879.99999709,3747.30769127,4900.25641165,6339.23077368,4,7
226,14,6442.56410722,4059.61538420,8347.30770100,1342.30768613,4371.28205156,6425.00000459,580.64101786,2783.33333021,5701.02564409,2299.48717539,1829.87178973,3925.64102495,3187.30769009,375.25640206,206,214
100,137,5701.79487486,627.05127441,8115.64103384,6905.00000563,4289.74358982,6110.00000396,4548.97435960,2836.92307394,4638.07692391,7960.12821298,7263.33333973,1430.51281454,5736.41025954,5858.33333674,13,33
204,134,7206.41026267,4584.35897506,5273.20513036,2999.48717685,3509.48717789,7792.82052033,7190.38462164,2287.94871378,2933.71794594,5490.00000264,1498.07691724,347.17947891,7601.28205837,816.79486450,124,231
202,128,2282.30768814,6095.25641415,5751.02564423,720.64101814,4207.17948711,530.51281266,3364.61538274,5054.48718123,3571.15384470,5690.12820819,4243.71794872,5274.10256626,1797.69230248,8059.74359781,127,175
192,130,7186.28205747,1402.94871191,1427.82050685,2222.17948288,5004.87179647,4327.17948732,1348.97435286,3171.79486951,5958.33333695,3255.64102356,7313.58975006,5078.71795046,5408.20513064,3190.38461316,51,175
90,185,2754.87179168,6740.00000528,4871.28205261,5377.30769467,6147.30769634,2330.64102161,3990.64102509,1679.74358433,4841.15384741,6759.10256939,4648.84615468,5016.15384776,2803.33333028,2705.25640699,65,63
77,250,8194.87180321,3339.48717755,4788.46153958,6495.12820986,1784.61537941,4781.28205240,5365.12820749,1989.61537982,494.74358183,3459.99999834,4640.76923161,2083.71794414,4055.76923036,6630.38462046,71,132
77,238,8352.82052151,698.33332583,2723.84615058,4048.07692266,4740.64102669,8018.71795671,7681.53846884,6852.82051831,3390.64102384,4417.82051317,6231.28205546,7279.23077563,3739.35897325,161.53845286,157,195
230,91,4617.69230846,7681.02564833,1132.56409597,3765.12820409,8392.17949594,400.25640213,7722.43590481,771.28204392,315.12819679,287.56409416,1125.89742930,4698.07692405,151.79486311,6728.84615913,221,160
197,121,7139.61539073,6860.64103120,7798.84616135,309.99999167,7935.12821291,6104.87179884,5439.61538712,6593.97436391,409.23076110,8189.35898270,3090.25640783,6216.92308110,8319.10257272,2255.38461115,253,183
