SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
253,143,4994.61538622,4021.53846106,6302.69231207,6772.17949253,3685.38461421,5123.84615573,8161.66667494,119.10255535,8032.17949517,7328.46154500,7476.79487861,3898.84615309,1349.74358363,5992.05128574,79,27
94,170,749.61537718,1974.99999521,2469.35897061,3993.84615329,1055.64101890,3486.28204969,4883.46153979,1846.02563596,300.76922243,5469.23077181,5778.97436224,5027.30769398,6910.12821076,4393.84615413,176,144
29,202,4707.94871893,764.35896700,809.87178758,8086.41026454,4653.71794956,6192.82051692,4003.33333278,5269.23077139,8295.12821368,2648.58974019,7040.51282642,4847.69230895,587.05127427,2108.84614933,28,100
73,247,1133.46153186,4624.48718026,3223.33333118,188.58973498,7254.48718588,1737.05127670,1749.74358447,7853.46154611,859.87178772,7017.05128789,7343.07692961,1983.97435418,5842.30769572,2968.20512550,179,99
3,187,7560.89744292,800.51281322,2319.10256001,1250.38460907,411.28204316,1546.02563533,7502.43590432,1487.56409673,6144.74359378,4426.92307727,6812.82051824,4796.02564221,215.12819659,195.38460677,40,63
183,115,5468.20513078,4622.30769308,5685.00000306,1222.82050643,2486.53845779,5934.74359329,5.76922181,1258.58973727,6724.87180009,5283.58974575,6312.69231207,775.64101828,1265.12819881,2707.82050956,107,26
65,230,59.87178598,7391.28205796,5320.51282281,7460.64103245,4314.74358989,6738.46154375,1165.76922424,5466.15384873,4972.30769384,3761.41025537,2767.82050970,398.46153034,2017.82050810,6147.43590147,5,164
99,100,3696.02563985,4046.41025600,5226.79487388,3842.43589661,4174.10256397,1912.43589251,8390.89744466,6149.35897839,1252.30768599,2906.41025357,5052.69230936,2914.48717664,8288.97436753,6237.82051706,80,170
47,207,3593.33333195,2027.05127733,4031.92307644,1105.25640359,2595.12820166,8387.56411132,2611.02563756,2150.64102120,5994.61538830,529.61537677,6661.02564610,5082.43589918,5819.48718283,2428.84615003,210,19
162,94,1760.89743062,2334.35897033,6293.07692739,7520.00000695,6878.20513377,8121.02564923,7039.48718540,6609.23077424,6632.17949226,5298.84615607,2216.28204698,6370.51282503,7002.30769815,2406.28204739,192,16
46,184,3316.66666472,126.02563227,6297.43590175,7083.46154444,2865.25640734,3670.38461414,6667.82051797,7465.89744271,989.35896748,3794.23076826,1777.05127684,4163.07692287,907.30768522,6162.82051685,138,115
134,109,4367.82051310,3912.17948649,907.69230061,1509.35896853,1379.10255806,2902.05127921,1279.23076291,5764.61538782,3453.33333167,1128.07691648,1155.89742937,3146.02563867,6485.38462011,4138.20512800,212,141
129,157,7437.43590418,6295.89744021,2933.07692030,8269.23077771,1058.46153173,5866.92308033,1553.71794302,2749.74358655,7346.02564756,4272.82051289,3225.25640811,6882.94872351,1904.35896943,7783.46154597,101,126
62,236,74.74358092,694.61537711,5216.02564304,8372.30770107,1545.38460969,7983.33334126,5442.94872045,33.97435008,494.74358183,5602.17949003,6686.28205643,1374.35896825,2634.87179147,5699.35897742,211,22
5,244,7835.00000758,3066.41025391,800.38460809,8227.56411098,392.94870975,161.02563234,2366.92307297,3050.12820256,420.12819700,6208.84615802,7053.33333924,2186.41025204,4024.99999952,7065.76923675,190,36
222,57,5277.17948934,7724.74359711,8198.20513655,3924.23076854,6744.61538990,3340.64102370,2128.46153395,1259.87178855,6331.92308130,955.89742895,1579.10255848,7122.05128817,2795.64102259,1444.61537871,184,222
55,202,1384.10255806,1807.56409743,3844.10256327,7634.61539178,2231.28204698,223.46152992,2774.48717636,3370.12820326,5642.05128497,81.79486297,53.71793983,6431.92308151,2688.97435564,5725.12820826,180,243
160,3,8010.76923876,1055.12819839,6499.48718429,2941.79486902,5086.41025815,2578.97435543,1553.97435328,5265.38461754,3008.71794608,909.99999292,1184.99999354,6392.30769683,3792.05128108,7746.92308436,23,101
80,57,677.69230012,713.20512070,8381.79488055,3644.48717824,236.79486332,3499.87179328,3129.10256174,7641.41026357,306.02563269,8317.56411118,2003.58973887,96.66665785,4789.48718060,6774.61538997,134,102
42,201,576.41024863,2555.51281690,3630.25640894,3012.17948454,6494.87179960,1796.02563582,1512.05127629,7955.38462324,2493.07691933,3834.61538372,5135.00000188,5065.76923251,5340.51282281,3237.43589529,93,61
192,241,6150.00000403,4902.82051421,5428.33333584,8355.76923946,2010.89743118,4975.76923230,674.99999243,762.69230033,6141.28205532,4817.43589862,834.99999278,4005.25640977,3676.53846036,1479.87178904,96,29
205,235,6116.53846550,992.43589056,6622.43590244,4764.87179599,7551.92308395,1209.10255764,7975.51282844,3623.07692176,3864.99999917,2850.12820214,6142.43590147,5503.58974623,4499.74359030,983.71794177,203,29
24,77,594.10255639,7905.76923849,1528.84614808,2396.66666278,6838.33333883,96.28204246,890.25640317,6737.43590272,985.64101877,7535.25641721,5108.58974540,33.46152957,7031.41026232,3168.46153617,190,27
173,115,5796.79487506,2164.10255966,2720.89743264,7299.23077570,6282.17949149,7745.00000737,8138.20513641,6432.56410715,1407.05127601,7997.43590536,6522.43590223,1803.58973838,5721.79487493,501.28204336,88,53
53,134,3618.58974227,3412.56410076,3219.23076708,936.92306991,6461.41026107,6344.23077368,4527.94871851,4403.84615420,2055.64102099,7170.38462157,194.10255549,6942.30769801,2798.58974054,201.41024787,52,156
129,184,2038.84614919,7024.23077514,6668.58974874,3346.28204934,7125.76923689,5573.71795150,446.28204323,5003.07692468,2779.74358662,7477.94872476,4798.20512939,7428.46154521,5727.56410569,4426.41025676,214,75
63,132,5861.28205469,4059.23076882,8220.64103405,4605.76923154,6382.05128657,3567.30769085,5428.97436148,5936.15384970,7111.79487784,5862.69231110,4066.15384574,7505.89744278,68.71793990,5365.38461775,47,251
50,17,2286.41025224,6277.69231200,8149.23077750,2777.69230457,471.66665868,2653.20512480,4566.28205198,2301.79486770,2411.28204739,308.07691474,2576.02563749,6224.61538879,7900.51282823,789.48717219,154,239
131,183,2267.94871378,4781.92307804,3539.23076771,4381.79487208,1183.71794226,3848.71794789,6244.23077347,5590.38461824,6458.97436363,2273.46153430,5311.53846377,7243.46154479,4884.48718081,1856.28204621,114,30
81,68,1034.61537781,7202.82051908,3653.07692183,2397.05127816,3719.61538351,363.84614565,2339.10256008,3350.76922890,8388.58975235,2369.99999604,2112.94871344,2071.41025183,3689.23076805,7040.12821104,172,35
31,119,7130.76923689,6263.46154270,1089.99999333,717.56409506,3138.46153610,6891.92308249,7076.02564701,3366.92307505,5599.87179772,424.23076110,1757.69230242,2691.53845828,884.10255695,2439.99999618,79,8
180,137,2333.07691905,1205.76922431,797.43589014,6091.28205518,7247.30769863,423.46153034,5718.46154159,4249.61538462,1235.12819874,6272.05128636,7109.35898041,8389.48718825,6611.79487680,7514.23077611,153,201
79,214,7652.82052005,2394.74358579,639.99999236,4696.79487277,4987.30769384,2783.97435585,2426.02563714,5956.28205490,7549.10257112,4032.82051234,4352.30769252,2489.87179112,6091.28205518,1193.33332687,231,244
230,0,960.12819818,2522.05127837,2530.38461178,4932.82051428,6248.20513245,5626.79487472,784.35896700,6021.28205504,8295.25641881,1066.02563429,6710.12821034,6699.61538983,820.51281329,1330.38460920,200,89
