SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
32,46,3963.71794810,5396.02564346,3316.53845960,1706.92307158,6928.97436468,2405.25640637,7019.74359558,7368.46154507,6009.23077299,580.25640248,6653.46154354,2534.10256049,3114.74358732,7275.51282691,214,210
109,147,5542.94872066,1912.94871302,3179.48717720,2060.89743125,2066.66666201,2244.23076500,674.23076166,7791.66667418,3076.53845904,557.05127420,1747.05127677,2711.02563776,1502.30768647,5654.48718248,9,248
62,155,3182.05127976,294.10255570,4054.74358933,6111.41026037,4665.64102655,5892.43590091,4630.89743674,766.41024905,7373.07692968,3423.84615211,3189.48717727,4352.05128226,5139.48718137,5535.00000271,211,163
1,51,1782.30768710,3742.82051178,2103.97435446,6546.02564589,7983.07693100,6637.43590251,7480.00000681,6029.61538837,2362.94871392,4015.12820465,8334.74359836,3412.56410076,4610.12820590,1151.92307040,223,253
93,139,3604.99999861,4848.58974484,1615.51281496,3006.41025377,888.97435189,162.05127337,1066.92307019,618.84614614,4533.07692371,437.30768425,3065.38461289,5674.74359274,1103.33332667,2595.38461191,241,177
215,157,4469.10256459,7134.48718561,7941.53846932,1659.74358426,4489.48717998,6741.79487708,2180.64102127,8169.10257238,4167.05128185,2654.48717609,2492.82050907,312.43588910,7605.25641735,6107.82051679,73,124
123,104,2812.56409951,6914.61539025,3334.74358780,4538.58974422,5982.17949087,5161.15384810,1981.79486700,8012.43590543,3297.56410055,2349.23076520,8256.92308540,3089.10256167,2315.76922667,3314.61538260,218,173
27,63,2588.97435543,6907.05128768,2740.89743270,3352.69230582,413.58973546,1299.74358349,1063.97435224,6793.71795407,7276.79487819,6522.43590223,4539.48718012,6281.79487611,3316.02563908,2922.94871517,223,154
132,6,1677.94871253,1319.35896818,7046.53846745,2048.71794407,5253.07692523,4828.07692433,97.69229887,6543.84615871,3261.53845946,5482.43590008,4299.87179501,2101.41025190,3121.79486944,988.71794184,77,13
210,202,4330.38461553,112.05127330,5734.61538775,3997.82051227,2242.17948294,3850.64102481,2138.33332889,6830.38462088,1677.94871253,5450.76923334,6726.28205650,3297.30769030,4697.30769328,683.58973602,46,190
157,138,3534.48717796,2601.41025294,1353.20512209,7711.53846884,5981.15384984,3684.23076805,6062.82051665,661.02563346,1135.12819853,2819.23076618,782.17947982,2901.41025357,3116.15384373,4046.53846113,144,215
