SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
137,144,5186.02564304,1625.38460983,5525.12820784,7733.84616122,7543.07693003,1213.46153200,5004.87179647,8278.46154701,6067.43590126,2698.84615058,8316.15385477,1581.66666104,1929.10255917,7761.92308436,52,169
0,164,3425.89743416,1798.07691787,2823.58974061,5124.61538650,1620.25640470,4680.12820604,124.48717074,4332.43589765,4985.12820666,2184.99999563,711.41024891,499.48717157,2619.74358627,4876.41025773,85,249
122,87,801.92306963,6274.23077354,428.58973553,3450.25640859,267.69229929,3337.43589549,6846.53846703,3688.20512703,4480.51282100,6864.74359531,6360.51282496,8203.33334168,3556.15384470,873.58973644,120,184
141,110,6608.33333834,5512.05128470,2056.15384150,2592.94871448,2363.97435502,3758.46153742,4694.48718046,3905.25640950,5823.97436231,479.23076124,1150.76922424,7584.35898145,2838.46153548,105.38460663,169,91
203,63,879.48717233,4446.92307734,699.74358224,774.87178751,1264.23076291,1388.20512216,2147.17948274,4058.07692266,1603.97435335,4455.64102606,6824.61539004,2768.33333021,4883.58974491,7276.41026281,138,235
165,23,6562.82051769,2554.61538101,2437.30768849,5004.87179647,7544.23077618,4373.07692336,1189.99999354,870.89742874,1918.07691815,1421.79486582,6753.71795400,3391.15384435,1819.61537948,783.58973623,67,23
93,53,6695.25641540,4726.79487284,2516.92307324,1672.17948169,217.17947864,664.48717192,5455.38461796,6818.20513363,2160.64102120,6535.12821000,5429.61538712,3932.30769162,1279.48717317,4365.38461567,23,67
173,83,2551.28204767,2652.17948378,3205.64102342,3107.94871552,4526.02564159,2779.74358662,6764.61538997,1159.10255757,2086.79486721,5947.56410618,4624.10256487,7172.43590362,2958.71794601,2121.53845703,58,245
116,58,4321.79487194,7727.43590481,5468.97436155,8343.20513689,5003.84615545,4629.35897520,6707.94872316,1336.02563485,3557.56410111,1804.74358454,7116.41026246,4452.56410298,4062.94871754,4175.25641012,7,213
35,236,6893.58974922,5600.00000285,7041.66667258,2977.69230499,6808.07692850,1968.07691822,1726.15384081,3094.87179244,3387.56410076,7390.25641693,7860.89744354,5046.53846321,4768.84615496,2529.87179126,29,54
37,111,7192.56410882,1598.97435335,4136.53846133,4059.74358933,4177.94871781,8336.41026510,1632.56409701,6949.74359545,6864.61539018,6725.76923598,7975.89744382,3514.87179335,197.69229915,122.30768356,158,228
97,174,2233.58973935,8251.53847002,2548.58973998,3074.35897186,1996.66666188,7538.20513516,7511.92308381,172.94870934,6933.84615955,4514.87179543,6373.46154298,5636.53846446,5848.71795213,2592.05127851,67,197
100,9,3743.20512717,2874.74358683,3334.10256216,3735.64102453,6821.79487722,161.53845286,2578.46153492,594.35896665,1674.99999458,2476.02563728,5371.02564339,3019.35897172,4372.43589772,6364.35897881,254,181
100,95,5372.43589980,4706.41025739,3424.48717775,7313.84616031,1073.20512147,4880.38461671,2005.25640554,527.17947933,8374.35898312,2323.07691898,3078.20512571,3701.28205010,429.87178682,930.25640324,219,248
219,94,5389.61538705,7469.10257092,2170.64102127,1617.82050727,7126.66667279,7083.07692906,806.02563373,2709.48717623,3676.66666549,6070.00000383,3053.84615135,7318.46154493,1877.69230269,6188.33333744,190,128
212,250,2517.30768863,6043.46154229,7938.84616163,4897.82051421,6361.79487625,1559.74358405,7487.56410945,8192.69231603,6773.33333869,3594.74358836,3081.28204878,7816.02564860,4114.35897408,959.48717254,225,254
