SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
255,70,1744.74358447,338.20511994,104.87178612,1296.15383990,4637.56410340,315.25640192,8239.61539310,6917.43590307,1214.99999361,6642.82051790,5025.00000167,5527.69231041,150.38460670,1578.58973797,77,93
110,142,3879.10256334,4861.53846286,3673.84615260,397.94870982,1055.38460865,1188.84614739,481.41024842,1236.92307053,7781.02564853,4981.92307846,8096.53846967,2436.02563721,5855.51282392,5741.15384928,126,41
238,92,7960.25641811,1061.53845480,3676.53846036,2118.46153395,244.23076076,7045.12821104,7731.79487916,1242.94871156,126.53845279,3659.99999875,3895.25640950,726.79486436,6110.64102961,6380.64103016,198,149
78,18,3948.84615322,4661.02564193,2125.64102113,2713.58974033,877.43589028,1777.30768710,3619.35897304,5638.33333626,3440.38461365,375.64101745,1267.82050650,1610.25640470,2935.25640748,4798.20512939,188,120
42,153,6207.94872212,1209.99999354,3195.25640804,7269.35898076,3762.17948614,6488.20513293,2468.20512446,8195.12821347,4737.94871899,5874.61538802,6303.71795310,7076.79487777,5945.89743951,4828.33333459,111,235
227,245,406.79486367,5825.25641360,2662.05127872,4245.51282052,7157.17949337,1183.07691662,5446.53846404,4628.71794956,7954.61539247,121.28204253,7225.25641658,7539.10257106,81.41024759,6143.84615788,117,25
25,252,3496.02563943,403.33332521,4379.23076951,6370.51282503,116.02563227,414.74358162,3624.99999868,5819.74359308,6535.38462025,5953.84615746,237.69229922,1548.46153277,2902.17948433,792.82050553,249,149
8,2,1229.87178848,6159.35897839,4370.51282079,6649.87179995,5044.61538629,2876.28204837,5264.10256626,7470.51282733,3577.43589605,4775.25641137,3487.56410097,4411.92307727,4093.46153812,4949.23077069,188,138
120,50,7028.58974950,452.43588938,6095.12820902,7477.30769912,6256.15385040,966.79486485,5208.71795074,1246.79486541,2510.89743222,7311.53846800,8389.74359850,3275.76922869,7807.17949469,4375.64102592,214,107
165,67,136.15383747,6332.17949156,8129.35898256,2921.28204851,6689.61538976,2444.74358593,210.12819659,4870.00000132,3359.87179300,7167.82051901,5750.12820833,3329.10256216,2492.05127830,1401.92307088,198,237
191,166,5695.89743896,5947.17949080,5592.56410542,1578.20512258,5298.46154069,7317.17949365,4284.23076930,5689.23077229,7312.69231416,6513.97436377,6435.51282517,5275.00000216,1696.53845612,2832.05127907,149,10
243,30,969.10255716,220.25640171,5610.38461824,2547.05127844,4805.64102683,4559.61538524,1864.61537955,3772.43589640,7143.07692920,1952.82050796,6810.38462081,3012.82051018,7574.10257112,614.87178716,219,92
120,41,4692.43589834,6135.38461935,7116.79487784,5898.33333681,7296.15385262,7773.97436641,7760.25641770,243.97435050,4563.71794942,7992.05128998,1414.99999403,7206.28205754,4428.07692343,597.94871024,204,157
2,2,8261.02564951,7229.48718581,6826.79487729,641.41024877,45.64101675,242.17947871,1795.76922556,2000.64102085,4206.41025634,7480.76923758,1524.99999424,1339.23076305,3851.41025558,2266.15384199,19,91
1,19,819.87178758,5273.07692523,7250.38462171,2225.76922646,5488.58974623,4309.23076937,6028.20513196,429.48717143,7033.07692899,2629.99999660,1792.30768710,5084.35897610,7990.25641818,6228.58974776,65,241
119,15,2741.92307373,200.89742735,7364.74359635,2340.76922674,382.94870975,4243.71794872,3512.94871642,3061.66666417,6220.38461956,6135.00000396,6211.66667084,4795.89743708,2218.46153416,371.66665847,128,13
79,148,3336.66666472,2204.99999570,2205.76922646,3808.58974269,8304.48718811,1872.69230269,8086.79487993,6450.12820979,4282.30769238,1051.02563429,972.05127511,3679.48717831,3072.82051032,1076.02563429,250,156
175,234,30.64101668,6087.82051672,7845.64103329,464.48717150,902.94871086,4500.38461594,3655.51281927,5842.17949059,4808.07692426,6026.66667042,6452.94872261,7431.53846828,5537.05128477,4353.97435919,176,160
175,15,1202.94871149,6200.64102974,4268.20512828,8035.89744389,8015.89744389,1243.71794233,2699.99999674,4914.87179627,1938.33332847,6869.10256967,5404.87179731,5754.35897756,1119.87178827,4391.28205156,83,39
235,58,1721.02563568,1901.92307192,3512.17948565,5667.82051581,3937.56410187,6935.76923647,8229.35898277,5988.84615753,4158.97435877,4465.64102613,4146.79487159,1366.66666056,3066.28204878,5361.92307929,153,162
125,139,6535.25641512,1779.61537941,2986.53845883,4180.25641012,6720.76923598,6000.51282420,3824.10256320,1344.35896818,7760.64103308,1189.87178841,2665.64102231,6206.28205546,7501.15385304,5992.43590112,36,222
213,254,5843.71795213,4774.48718060,4479.35897485,5813.46154180,5948.84615746,1947.30768745,6127.56410653,3001.79486916,3514.87179335,5844.10256751,4310.64102578,3780.25640929,5398.58974603,2482.17948343,107,205
25,37,7936.79487958,4163.07692287,1607.05127643,5249.10256619,3683.58974241,86.15383733,780.38460802,1295.51281426,5160.25641221,423.58973546,5794.74359301,2012.30768759,3466.66666500,711.15383865,222,149
166,214,3629.87179356,3321.92307498,4495.00000049,5673.84615684,821.15383893,6485.76923550,5792.82051609,5544.74359246,1913.84614892,5393.20513064,6153.71795275,6976.66667244,4243.71794872,6746.41026170,139,25
218,169,510.38460747,4133.20512793,2573.46153492,5329.23077153,3431.15384442,2156.41025197,4821.92307811,6450.25641492,7912.43590522,1960.51281565,7538.07693003,2896.53845869,7072.82051880,4509.10256466,169,129
232,41,8392.30770107,1497.56409673,5165.51282246,4427.82051317,1730.64102029,5141.79487367,4027.30769183,3892.82051206,7372.69231430,7952.69231555,2595.89743243,2918.33333049,8283.20513676,5980.76923446,191,250
14,101,1317.82050664,2562.17948364,7382.56410917,705.25640276,7193.97436523,445.51281246,299.61537628,5863.46154187,1847.17948211,3431.28204955,5781.28205455,755.76922341,4308.33333348,896.02563394,37,95
241,74,2192.05127768,2021.53845682,4165.38461518,8364.10257279,6633.97436405,2367.94871399,7090.00000605,7703.71795602,3236.66666452,5776.15384935,1410.89742986,1963.71794386,4491.41025690,7828.46154604,23,81
