SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
171,99,929.87178786,3897.94871719,7563.33334036,6980.64103141,5022.30769398,7425.89744264,1759.35896908,4624.23077000,2805.89743284,7302.43590390,3329.10256216,7186.41026260,2842.43589445,6931.92308262,232,248
127,156,4704.35897534,3366.92307505,7363.46154507,3431.53845981,741.02563359,5435.76923327,3222.17948503,5866.92308033,6576.92308186,2874.48717657,1296.66666042,2737.69230450,1986.53845675,4038.97435856,133,115
94,245,8137.82052102,4889.35897568,3118.46153610,221.53845300,7073.84615983,1766.41025113,7231.41026274,4481.15384664,4083.71794837,1636.66666111,2671.66666334,4978.46153999,2136.02563658,2483.84615010,119,233
6,127,472.17947919,1910.38461045,2889.99999715,6591.02564596,4450.89743632,4980.64102717,1746.41025113,8281.15385470,5696.02564409,3490.12820353,1182.56409611,5219.87179696,5426.53846404,7813.71795630,66,45
42,99,2754.23076604,7875.64103329,2027.43589271,7883.46154618,1469.10255820,4157.56410236,3794.74358877,5315.00000223,3066.15384366,524.35896644,1355.89742979,2587.94871441,6603.71795372,736.79486436,192,106
251,202,4553.84615448,8027.43590543,2206.66666236,6701.92308214,5301.79487402,6471.41026114,1014.35896748,5944.87179849,577.82050504,972.17948023,6237.05128629,2661.92307359,764.99999264,2354.48717546,184,141
15,14,4370.00000028,466.28204329,7295.12821159,2536.02563742,5101.92307873,2327.82050872,3445.76922904,4659.10256494,310.51281218,4577.43589813,4196.53846140,3244.87179272,7078.33333931,4666.02564193,82,107
199,215,752.30768488,3279.35897228,6931.15385186,5563.20513099,6232.94872212,2604.23076576,263.07691467,171.15383754,4213.71794865,6369.23077375,2821.28204823,1360.64101953,8037.56411056,3206.28204906,234,77
119,127,1935.12820020,4343.33333355,2165.64102120,5899.48718297,83.20511938,4154.99999980,8235.25641867,4891.15384755,2443.07691926,3286.15384414,1772.17948190,628.71794108,824.10255688,1311.79486554,152,139
245,230,513.33332542,5889.48718297,1572.56409687,6297.56410688,284.87178647,3715.51281940,3481.92307533,5867.30769572,1460.64101974,1311.02563478,61.53845265,4976.66666820,7527.94872490,2850.76922779,107,98
63,140,3171.92307463,7529.35898131,4360.64102585,1154.35896783,2500.38461171,1565.38460969,7828.71795630,2458.46153464,7015.64103148,8181.92308527,471.92306894,1357.43589132,2693.20512494,760.12819777,124,9
108,224,2176.66666229,3404.23076743,349.48717122,5085.89743764,1264.35896804,2090.64102106,1421.92307095,8025.51282851,1861.53845647,3224.23076708,2190.25640588,5772.43590064,3687.94871677,7313.84616031,136,124
57,184,3873.46153770,3507.43589584,5239.10256619,7808.97436648,1129.61537802,5307.82051505,6332.30769669,8359.61539331,1964.10255924,5690.64102870,5036.02564270,6049.48718331,5892.43590091,3352.05128018,31,164
