SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
3,233,3096.28204885,792.56409527,6707.94872316,1931.41025148,8336.92308561,4736.53846258,373.71794052,887.56409548,8323.71795734,1114.23076256,7299.48718595,7892.82052054,6555.38462025,4587.69230839,112,206
99,199,128.33332458,7525.12821208,8350.00000869,4029.10256362,1508.46153263,6230.64102981,2966.79486909,478.46153047,3883.20512744,2291.66666250,1335.25640408,1857.17948211,1945.89743104,2401.66666278,67,77
78,242,1689.61537920,3681.41025523,2616.53845807,2898.71794587,3338.97435703,4173.46153833,6865.51282608,4669.87179578,3261.53845946,6191.92308103,4627.56410333,4917.94871934,661.28204371,6582.94872289,158,194
192,64,5070.89743764,7176.92308311,2843.84615086,4441.79487222,1489.61537878,3709.10256299,5976.92308061,3305.25640825,5709.35897742,3902.05128129,3964.61538399,581.79486402,6153.58974762,5351.41025878,148,28
59,233,4812.30769349,52.05127316,2733.33333014,2091.02563644,732.82050539,3964.10256348,7857.17949483,1375.38460927,7200.12821139,1478.71794288,960.38460844,7769.23077667,5133.84615573,2272.05127789,32,229
128,26,4881.92307825,8030.38462338,8248.71795720,1907.82050789,3463.07692141,1221.79486541,2483.97435523,8344.35898305,6391.02564555,8358.97436766,6906.53846717,4783.58974471,2952.94871517,6391.53846606,192,22
204,51,6823.46154389,5660.12820812,1626.92307137,2098.71794414,6638.97436405,7365.89744250,7029.10257001,4342.17948739,5718.20513134,4428.20512856,3612.30769099,2008.71794400,911.41024933,1952.30768745,242,219
199,47,6382.82051734,7933.46154625,1301.02563478,8391.53847030,6356.92308137,4689.61538552,4126.15384588,4922.82051421,917.56409548,3022.82051025,2508.33332965,4490.89743639,5942.56410618,3033.84615128,175,238
145,66,4820.51282170,8079.48718762,2813.71794566,4583.84615454,3901.53846078,4937.05128351,4349.87179508,123.71793997,753.20512077,5335.25641255,3763.07692204,4601.92307769,3654.35897311,3838.71794782,157,77
198,210,287.82050442,6074.48718338,6502.56410736,4261.41025641,6040.64102947,5961.41026003,3445.76922904,6925.25641596,1873.07691808,2654.48717609,5590.00000285,2327.43589334,1121.28204468,7232.56410889,166,19
82,168,4521.66666723,769.48717213,6060.89743972,4269.48717956,2367.30768835,8366.41026510,3392.94871615,5080.25641200,574.10255632,6485.00000473,275.51281211,7267.30769870,1795.51281531,7705.12821243,237,195
67,149,1402.17948114,4324.74358989,6730.76923605,8248.33334181,7680.38462268,3618.20512689,838.46153124,4623.97435974,453.84614579,3708.71794761,6337.82051727,8078.33334147,2370.64102168,8010.00000799,222,247
45,244,8049.10257217,3124.10256174,7652.43590467,571.66665889,5092.56410437,6270.00000431,6474.74359447,7861.92308457,3268.71794664,1571.66666097,2094.87179029,1461.02563512,660.38460781,2834.74358676,0,242
85,8,7017.17949302,1121.92307033,3708.46153728,336.02563276,7091.79487784,7640.76923793,5724.87179800,4902.17948857,7081.92308290,5757.69231089,4770.25641137,6077.94872184,7471.92308374,7618.58975075,147,99
148,27,1344.74358356,3481.79487020,4209.35897429,964.99999306,6528.84615864,1278.33332701,3810.64102474,791.15383886,58.07691419,7245.51282684,5876.53846502,6565.38462032,2235.64102141,6698.71795393,102,164
84,236,2428.58973970,375.25640206,1859.99999493,3453.46153680,6978.71795449,1942.30768745,6620.51282552,2969.61538191,7793.71795623,2858.97435606,7608.97436607,4459.61538504,7678.20513544,3480.12820353,126,48
206,234,849.61537739,6217.43590161,145.25640157,1722.69230235,7128.07692920,8190.64103398,4459.10256452,7175.51282670,4368.07692336,5031.15384783,5144.74359162,3335.25640831,7127.82051894,498.33332542,26,67
174,70,8328.07693170,8091.53846967,7223.07692940,6420.25641485,8123.20513641,5507.30769495,1598.71794309,8072.82052088,5018.71795032,5085.38461713,6138.33333737,3495.38461379,5737.30769544,7954.10257196,82,221
142,168,146.66665798,102.94870920,1915.38461045,3722.56410146,6340.12820958,7292.17949365,1688.97435356,5928.20513175,3536.92307540,4940.00000146,1569.48717379,4927.05128351,8173.20513655,3712.82051171,46,146
212,146,3651.53846029,1100.51281385,4990.51282211,502.69229977,1954.23076437,4112.56410229,7595.00000709,7743.71795609,6286.92308124,8267.69231617,5673.07692607,5289.48718171,4726.15384720,1270.51281419,236,234
144,223,3818.20512731,733.46153103,5262.56410472,3853.46153763,497.56409465,3230.51281836,6449.35897902,7997.82052075,3216.15384393,5304.74359197,233.97435050,4168.58974345,7617.82051998,177.05127344,100,247
150,30,8258.07693156,7002.43590328,6902.43590307,2847.43589445,2471.53845779,2060.25640560,2302.69230360,4316.79487194,3247.56410041,5705.89743896,5038.58974526,8225.76923918,2996.15384352,6938.46154416,2,251
128,121,1055.38460865,5109.10256591,7956.28205914,1689.61537920,482.43588945,1642.30768682,2223.07691877,2781.53845842,3174.99999771,7864.74359739,6033.97436273,3217.56410041,4708.20512918,8163.07693135,225,221
44,185,7984.23077716,6066.41026024,5594.35897721,1864.35896929,3200.12820291,2726.15384296,8256.15385464,7932.30770009,4831.79487305,4147.94871774,576.92306914,3550.25640880,4801.15384734,7324.10257064,253,45
135,7,8044.74359781,7906.53846926,3677.05128087,6805.89744132,529.48717164,6514.35897916,380.25640206,1826.28204614,2191.66666229,2846.53845855,3243.33333118,6947.17949288,7799.48718700,943.71794170,132,207
198,132,1536.41025065,1282.30768606,2553.20512460,3116.41025398,4500.64102620,7323.07692961,4514.35897492,1632.94871239,5138.97436085,215.51281197,4535.51282114,434.87178682,5056.92307866,7262.94872435,193,225
73,54,4801.15384734,4638.20512904,2200.89743159,6692.69231284,3092.82051039,3669.99999875,3095.12820270,2240.51281628,4560.89743653,7959.61539247,765.89742854,4440.76923119,51.15383726,8093.07693121,44,59
17,4,829.10255688,3852.94871712,6498.71795352,2892.94871510,1314.61537843,6857.43590293,422.69229957,4769.10256522,6519.35897916,1052.30768557,7238.46154479,962.94871100,3289.61538260,3631.41025509,170,117
22,235,2636.92307352,2750.25640706,5408.07692551,2410.12820124,7733.58975096,2550.76922716,4285.51282059,6719.10256932,8370.25641902,1878.46153346,6417.82051741,1200.64101918,646.02563339,4876.41025773,103,163
72,128,5818.33333667,3005.25640762,5725.76923390,1437.05127608,5560.89743868,4522.56410312,7206.79487805,4020.64102516,4403.33333368,6955.89744160,374.61537642,7433.07692982,1746.53845626,4986.66666820,58,119
74,88,5402.30769474,2945.12820235,5288.97436120,1482.17948135,7205.25641651,5729.48718262,1880.12820013,7666.66667390,7936.66667445,1755.38461011,6771.79487715,8097.43590557,1270.12819881,6374.10256862,32,54
118,235,6706.53846675,5550.38461817,6841.28205678,6064.48718331,1140.76922417,916.02563394,7736.53846891,4787.69230881,1254.48717317,2774.35897124,4234.23076923,482.94870996,6359.87179932,2232.17948294,53,192
108,10,5431.41025892,1782.69230248,2343.07691905,987.17948030,2052.05127740,213.46152992,2894.87179203,6708.58974881,2926.79486902,4463.71794921,3454.48717782,324.35896602,6550.51282538,7823.71795630,241,245
137,25,8305.12821375,4357.43589765,3281.02563894,3614.61538330,4571.53846224,6579.23077417,1412.69230172,4259.10256411,3353.84615197,6065.89743972,5097.05128386,7029.23077514,633.20512057,6163.33333737,122,78
89,181,7243.84616017,3634.23076791,6517.17949198,8251.79488028,5570.12820791,5999.87179856,7704.10257140,225.12819659,7923.97436676,2019.99999528,6938.71795442,6623.07692808,4108.58974332,527.30768446,117,142
37,145,4904.87179627,477.82050483,3114.99999757,1621.79486624,7933.58975138,6366.79487625,4476.15384664,1186.28204482,2400.64102175,5505.64102829,2775.51281739,4384.23076951,6100.76923466,323.58973526,191,142
2,89,3706.53846036,243.97435050,5965.00000362,1526.02563526,6725.89744111,2637.69230429,2539.87179126,7610.12821222,5602.82051567,8318.71795734,442.69229964,7968.71795657,3743.46153742,4047.94871754,254,91
128,6,8331.53847016,2351.15384213,8194.23077757,1400.12819909,906.92306984,1374.99999389,727.05127462,3886.79487103,2300.12820103,2879.74358683,4690.76923168,1738.46153311,5495.64102829,7174.74359593,25,191
217,9,4022.56410208,5476.28205386,4794.23077042,1312.69230144,3769.87179383,4925.25641172,8318.84616247,510.89742798,5955.64102926,5926.41025996,4967.05128358,810.25640296,7775.76923821,2408.84614996,21,33
28,113,5342.43589973,598.97435127,507.56409465,3340.38461344,7089.23077528,7994.23077716,5791.79487506,3672.56410132,4751.79487284,7925.64103343,5082.30769405,7740.76923814,6961.92308269,1236.28204489,155,38
43,174,2375.12820117,2234.99999577,7029.74359565,1171.53845501,329.10255584,5737.17949031,5481.02564367,1647.56409708,6282.30769662,7496.53846842,5247.82051491,4212.69230763,4316.66666681,123.71793997,184,41
215,209,2637.94871455,2976.28204858,4094.74358940,1001.79486492,2481.53845779,8392.69231645,1377.82050671,8339.48718818,2154.23076479,1175.25640373,540.25640241,3020.38461282,3633.20512689,5780.64102891,4,20
142,79,4431.02564145,1717.05127670,6781.41026176,1594.61537899,111.28204253,4269.48717956,3396.28204948,7590.76923786,2154.48717504,8234.61539303,2761.92307380,3357.82051095,8380.51282927,7202.69231395,65,82
142,147,1617.17948162,2617.82050935,3903.07692232,505.64101772,4711.15384713,6801.15385158,4138.46153826,8105.89744403,2453.46153464,4460.00000042,5633.07692600,7196.02564728,909.23076215,3981.92307637,146,85
160,111,2081.15384157,7947.56411042,2249.10255987,1457.56409666,2179.99999563,91.53845272,2658.46153513,5435.51282302,2302.05127796,5440.12820763,2659.48717616,3879.48717873,577.94871017,1172.94871142,162,113
255,122,4491.79487229,3567.56410111,42.05127316,7366.66667327,5326.53846384,4082.05128171,6224.87179904,364.10255591,1248.97435265,4908.46153986,4852.43589869,6598.97436398,711.41024891,7561.15385318,230,123
202,99,1762.17948190,5880.76923425,1931.66666174,3114.35897193,3576.28204983,2225.89743159,7867.56411021,2466.66666292,1093.71794205,7578.58975061,4814.74359093,950.89742888,7579.48718651,2587.56409902,80,123
170,145,1374.74358363,192.56409395,4498.58974415,3204.99999778,8393.07693184,4232.05128199,2978.20512550,2148.20512376,1713.71794337,5746.28205448,5194.48718151,2266.92307276,5049.23077090,3657.69230645,234,190
91,247,6468.07692781,4432.05128247,2012.56409784,6291.79487611,1668.71794323,7038.84615976,6715.64103086,7039.48718540,5298.84615607,5413.97436141,6306.53846592,7417.05128873,4801.15384734,3688.97435780,104,151
176,212,4656.15384699,4723.58974457,8343.33334202,4587.82051352,7328.20513474,667.05127448,7397.69231437,6415.51282510,7124.74359586,6207.43590161,1990.64102085,2279.23076507,7164.10257029,4185.64102551,212,159
146,70,6914.48718512,6517.05128685,194.99999139,224.74358120,5806.02564430,7246.02564735,1832.05127691,3917.94871726,8087.17949531,7702.43590474,4670.64102655,4342.56410278,1504.99999417,7226.79487812,67,142
61,191,7599.10257119,4846.02564228,4266.53846154,7265.00000640,7925.38462317,2180.38461101,3426.28204955,2457.94871413,5378.07692544,590.76922306,6388.33333785,2021.53845682,7001.53846738,3434.23076750,143,69
17,54,7181.92308311,7048.71795463,5691.02564409,4779.48718060,1938.07691822,4739.61538566,4968.33333487,257.17947871,3382.17948538,179.99999139,683.07691551,6048.71795254,4786.79487291,6416.02564562,45,185
119,239,616.53845383,6341.66667112,618.20512050,2818.07692002,1294.10255785,5261.66666882,7941.15385394,1935.38461045,1280.25640401,1766.15384088,4622.94871872,7973.07693093,5878.97436245,6454.35897902,86,43
199,27,3097.05127962,3907.17948649,1141.79486520,8281.15385470,786.28204392,7486.28205817,4197.43589730,1959.61537976,4890.89743729,2025.64102092,7961.15385401,3620.12820381,5667.69231068,8322.56411118,84,131
59,97,313.97435064,2149.35896992,1681.02563561,205.51281197,6709.74359496,4665.25641116,4438.33333375,3694.61538344,8385.38462414,2163.07691863,7300.25641672,4275.25641033,1442.30768634,4429.74359009,201,235
63,157,1317.94871177,5277.17948934,6043.71795254,1184.99999354,2199.61538031,7670.12821236,426.92306887,5542.43590015,3284.48717748,5430.00000251,2613.84615038,8303.58975221,4016.02564054,4158.20512800,133,46
194,219,6081.66667056,6076.79487569,8261.66667515,1584.61537899,6583.33333827,4245.89743590,7179.23077542,7204.35898062,7869.10257175,876.15383900,1111.92307026,7701.92308422,5317.94872025,7994.48718741,103,179
200,103,5742.69231082,4358.58974380,6865.76923633,840.25640303,2377.82050886,2519.10256042,2377.30768835,2220.51281621,3638.84615253,7737.05128942,3309.10256209,6370.00000452,7283.97436537,3576.15384470,126,164
