SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
6,155,1621.53845598,4015.89743541,3452.17948552,2086.79486721,2179.74358537,3675.38461414,6045.38461921,3504.23076764,565.12819735,3177.30769002,142.56409388,4322.82051296,6210.89744007,4278.71794879,206,201
156,68,819.61537732,200.76922223,5498.46154111,6973.33333910,1496.28204545,3836.02564013,8367.94872664,4513.71794928,8262.56411105,6160.89743993,1229.48717310,8065.89744396,6938.33333904,4319.23076937,246,184
205,139,5895.25641373,1657.17948169,3329.35897242,5345.89743819,3132.05127969,5784.23077250,5937.17949073,4392.05128233,6788.46154382,2084.23076465,6777.94872330,5938.58974714,7515.25641714,8159.61539289,51,84
102,47,2505.38461171,4065.89743548,3858.71794789,6374.23077375,3575.12820367,6884.87180043,4260.38461539,1475.38460948,7752.82052026,4560.38461601,2383.46153450,464.99999201,3963.07692246,3866.79487096,29,153
221,83,4364.10256431,2589.23076569,7082.94872393,4369.61538490,4783.58974471,434.23076117,207.56409402,1069.61537788,6157.56410660,3727.82051171,4400.38461574,7315.64103211,4521.92307748,3069.10256160,54,67
7,96,7837.69231527,4438.58974401,5869.23077264,4095.76923043,483.33332535,5167.05128400,1441.28204531,6977.30769808,2935.76922799,3488.46153687,3150.12820277,7300.89744236,7070.64103162,6872.30769787,18,56
232,17,6921.15385179,4963.20512974,1380.12819909,4627.56410333,3709.61538351,3726.66666556,5692.05128511,2132.17948267,7809.74359725,79.74358092,3932.43589674,5547.30769509,5480.89743847,3926.92307623,117,148
240,190,5088.97436078,4897.69230909,5820.25641360,1342.94871177,3229.99999785,3890.89743514,611.15383844,4677.30769321,2384.61538066,6327.05128643,637.30768467,282.56409416,3026.28204871,2635.38461198,229,246
53,171,1420.38460941,4214.74358968,2804.10256105,1361.41025030,1931.41025148,3209.10256188,1594.99999438,1827.56409743,2899.10256126,813.58973630,2406.41025252,6801.66667209,344.35896609,3406.79486999,145,2
162,41,5837.69231103,5087.05128379,1084.74358308,6513.20513300,36.02563214,5752.17949038,5694.48718255,1135.76922417,1699.10255869,3498.71794712,344.87178661,647.30768467,3899.87179411,987.69230082,211,196
100,14,8129.35898256,6533.07692794,1902.94871295,7577.43590446,789.87178758,1719.23076388,1273.46153214,7798.33334084,1528.20512244,1214.23076277,8199.74359809,4822.17948836,2455.51281669,7130.64103176,121,85
