SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
150,165,4051.02564061,3299.87179286,310.76922243,2052.43589278,8215.38462380,6030.64102940,4700.00000098,1089.74358308,448.20512015,5332.94872025,7862.82052047,881.15383900,4096.28205094,5829.23077257,165,42
64,212,6972.82051859,212.30768376,6142.43590147,7107.82051887,2392.69230374,6803.71795414,1196.02563457,7688.07693038,4044.87179446,4795.00000119,2105.51281600,8266.53847002,1709.74358440,3402.17948538,68,68
95,62,266.15383775,8325.38462400,3410.25640845,2810.76922772,7177.94872414,3639.35897304,6067.82051665,4266.92307700,872.94871080,983.33332639,3835.51281961,6526.28205608,3288.07692107,6497.30769704,95,2
224,182,7477.56410938,7843.71795630,980.25640331,7217.69231395,2072.30768773,3322.94871601,4942.56410403,3377.69230582,8229.74359816,1024.74358294,4101.28205094,2667.30768898,5139.48718137,3189.23076701,251,120
168,6,8276.02564958,34.61537572,7557.05128907,4314.23076937,5847.56410597,6297.69231200,4324.35897450,424.61537649,5153.46154041,5523.71795143,5349.48718178,1036.79486499,561.15383838,4902.94871934,178,133
114,208,2199.35897005,3743.97435794,688.97435140,6289.35897867,3580.51281913,6794.87180030,5691.02564409,2832.05127907,3806.92307595,3455.76922911,4044.23076882,2325.89743180,87.17947836,6013.46154222,84,212
161,33,3876.79487103,5530.89743861,4206.15384609,4022.82051234,3127.05127969,3083.20512571,1697.94871253,6750.76923605,662.30768474,8388.33334209,1873.07691808,2703.07691981,7603.97436607,2696.53845828,30,211
79,96,5510.38461803,988.20512133,490.38460740,5130.25641214,2026.28204656,2958.20512550,7449.74359649,6126.53846550,5007.56410417,4215.51282045,5680.64102870,1373.97435286,4137.56410236,7692.82052012,211,179
169,244,7416.53846821,8204.48718783,5741.53846467,7462.56410938,974.23076229,6292.56410688,2120.89743138,6657.43590251,4107.69230742,5441.41025892,4430.12820548,6644.10256918,6794.61539004,1475.25640435,14,229
202,23,2333.46153444,1904.99999507,3617.56410125,1437.69230172,7338.97436551,1177.56409604,5510.76923341,7039.10257001,2087.17948260,345.12819686,3739.61538351,473.46153047,4558.07692371,106.66665792,215,218
42,113,5616.15384908,1089.23076256,8284.48718804,4673.84615475,7960.00000786,4675.89743680,5838.58974693,3132.05127969,965.76922382,4342.30769252,454.23076117,1983.33332854,3465.64102398,1477.69230186,117,235
