SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
100,45,7153.33333945,7426.15385290,2540.76922716,8001.02564895,5406.53846397,8255.64103412,2820.76922772,6911.28205691,7741.28205865,6223.97436315,5756.02564423,6587.30769725,3648.20512696,5176.92307887,121,19
255,41,4142.94871774,1846.53845647,3638.71794740,3295.12820312,8387.05129081,3644.23076798,2131.41025190,819.99999271,4753.46153951,5792.30769558,223.71794017,3329.74358780,8085.00000813,3864.99999917,40,52
134,16,1637.05127650,6562.30769718,298.07691474,640.38460774,1560.64101995,5130.12820701,2899.35897151,1130.89742930,1609.23076368,488.71794073,5017.30769391,7011.79487764,6056.02564485,6622.05128706,160,175
152,95,3616.02563971,956.02563408,4251.02564103,1563.20512251,1100.12819846,7759.48718693,2430.51281669,6959.48718526,4434.10256452,110.12819638,4008.07692259,1291.53845529,2525.51281683,4296.28205136,45,236
216,174,4322.82051296,5909.48718303,4373.58974387,8210.51282892,5058.97436072,1380.89742986,1449.23076333,2911.02563818,6953.97436468,3848.20512738,205.12819659,5191.79487381,245.89742742,5606.41025926,139,54
77,64,1993.33332854,3584.23076784,2817.05127900,851.92306970,1984.61537982,672.56409499,3872.56410173,6623.58974860,1790.25640505,2147.43589299,5041.28205295,1297.30768606,2977.30768960,4936.92307839,4,218
28,85,4892.94871934,3126.02563867,111.53845279,5275.51282267,2478.33332958,2402.17948329,1857.17948211,6028.84615760,4183.20512807,4219.10256404,4172.30769217,3137.05127969,8022.82052082,55.12819624,196,107
160,237,764.23076187,635.25640262,2408.07691919,7821.15385373,2751.66666347,418.97435085,2376.53845758,1266.92307060,251.66665819,5302.30769454,4624.61538538,7562.94872497,5574.35897714,8281.53847009,161,83
95,5,790.76922348,6702.82051804,4063.46153805,2898.33333049,8141.79488007,6300.76923508,2911.92307408,5940.51282413,909.23076215,5609.74359260,2200.64102134,3921.79487110,403.84614572,167.43588882,238,95
248,188,7707.05128935,2353.58973956,6286.79487611,2741.28204809,8117.17949538,1248.20512189,3482.43589584,418.20512008,5610.12820798,4638.33333417,804.87178758,2277.17948301,2080.38461080,3829.35897346,0,80
81,162,3300.89743389,5144.61538650,2911.92307408,3031.53845897,5571.41025919,5272.56410472,6222.43590161,4340.51282073,7707.69231499,4577.94871865,4362.94871816,3652.82051157,5492.43590008,8070.25641832,21,116
196,248,1556.02563533,5396.79487423,8255.12821361,8273.58975214,835.64101842,2922.94871517,133.71794004,2760.12820201,4532.17948781,7448.58975033,2407.82050893,201.41024787,4321.79487194,4115.76923050,167,181
