SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
128,97,7715.76923814,4169.10256397,2894.35897151,2907.69230485,2371.02563707,7239.23077556,8362.05129074,7916.15385394,3219.23076708,4495.12820562,4794.87179606,2468.84615010,3746.28205024,4832.56410382,203,2
139,67,3523.07692155,2953.84615114,6226.28205546,6971.02564680,6987.82051859,2496.66666299,6451.41026107,5900.00000348,7319.74359628,1090.51281385,1506.28204545,4030.51282003,674.74358217,3458.84615218,90,173
148,136,4950.38461685,6724.10256932,221.53845300,189.99999139,6806.92308235,1749.87178959,743.97435154,1107.05127538,6903.07692871,5002.56410417,6934.61539032,8239.74359822,735.51281308,2790.25640720,135,163
42,47,8372.56411132,2093.33332875,3259.10256202,4819.87179606,5865.89743931,5028.97436065,5835.25641360,7089.87180092,3997.94871740,1995.25640547,2660.64102231,1554.48717379,1547.56409687,5437.94872045,191,87
32,139,1321.53845536,2190.25640588,1040.12819832,3995.38461483,262.30768383,3577.43589605,7249.35898069,2334.10256008,6537.69231256,1871.92307192,2563.33332979,284.48717108,2391.41025245,6101.28205518,217,249
214,216,951.53845452,7876.15385380,7625.89744306,3651.66666542,6937.94872365,1611.66666111,6988.20513398,2441.79486798,1793.07691787,8069.48718755,3672.69230645,7679.87180210,6521.41026121,786.92306956,95,205
224,66,5724.74359287,6202.30769641,2911.15384331,4009.74358926,1478.71794288,60.64101675,1494.10255827,1029.99999319,7851.02564867,4167.82051262,3094.99999757,1355.51281440,3133.84615149,4800.00000119,24,135
118,239,6595.25641519,6603.33333834,3992.05128150,3556.15384470,6967.56410834,5875.38461886,4904.48718088,1881.15384115,2589.87179133,272.17947878,518.84614593,7099.35898041,5867.56410597,7195.25641651,177,32
179,131,5773.71795192,213.71794017,667.56409499,5620.89743882,3300.25640825,8136.02564923,3774.99999903,5330.51282281,1423.46153249,6619.87179988,8116.66667487,7874.35898201,7609.61539171,5184.10256605,20,220
28,39,8350.38462407,3454.61538295,6363.97436343,7690.38462268,6793.58974894,2301.15384206,2955.12820242,2887.43589452,1915.51281558,4659.48718032,2565.12820159,4628.07692391,5858.71795213,3772.30769127,112,218
57,184,540.38460754,4992.30769391,6383.20513273,7550.76923779,8106.92308513,5564.74359253,7237.56410889,2997.69230506,1911.53845661,4138.07692287,4517.43589800,1375.64101953,12.69229873,3249.99999792,96,137
16,186,2666.28204795,512.17947926,4893.97436037,6920.64103127,44.35896547,4697.05128303,6601.02564603,5780.00000327,5491.28205393,129.74358099,8331.28205990,7732.43590481,6646.79487687,8185.76923911,250,141
187,230,4851.28205254,7855.38462303,5361.79487416,6651.02564610,5331.79487409,7795.00000751,4255.89743590,3735.89743479,5906.41025989,6991.15385199,7989.74359767,6079.10256800,6631.02564610,239.99999153,26,211
