SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
131,10,2770.38461226,7742.30769968,2664.48717616,2761.15384303,7708.33334063,4059.61538420,3115.38461296,5473.07692565,6015.25641401,3213.33333111,7201.79487805,7494.23077611,2548.71794511,856.79486464,40,101
29,28,6337.69231214,6422.94872254,3545.89743444,2832.05127907,6596.15385109,1255.25640394,6183.58974769,3188.84615163,218.97435043,5098.84615566,4059.61538420,474.87178688,2849.61538163,8060.38462345,248,163
216,169,2518.97435530,5028.58974526,2283.58973942,468.20512022,6296.02564534,2462.17948343,132.82050414,188.84614523,1820.89743076,7768.20513564,6715.76923598,6994.61539046,6311.02564541,3036.79486923,30,83
168,144,6486.79487652,2668.33333000,6689.10256925,1839.35896929,3690.25640908,3659.74358850,1743.33332806,1695.12819971,2384.87179091,1716.41025106,1829.35896922,3195.25640804,4182.94871781,6290.64102995,14,154
152,148,7923.46154625,7137.82051894,1064.74358301,1356.92307081,561.79486402,3430.76922904,8235.38462380,1095.12819846,1137.17948058,7420.51282726,3110.76922834,4484.74359023,1570.38460969,6423.07692767,53,100
23,178,5901.02564450,6624.23077424,966.79486485,7464.61539143,5587.69231055,7063.97436495,4454.48717991,3248.07692093,5603.71795157,3185.12820291,383.07691488,8040.51282851,5701.15384922,2145.38461094,128,78
195,250,6718.97436419,2997.43589480,6152.05128609,203.84614530,8020.25641825,176.79486318,2237.30768807,5839.23077257,3003.20512557,1109.61537795,2361.66666264,7441.41026315,3804.61538365,4954.87179633,198,123
99,137,4837.05128331,2781.53845842,8130.64103384,8113.58975179,1403.58973755,1812.82050768,6350.25641471,6673.84615899,2498.46153478,666.66665910,454.23076117,3951.15384553,7277.94872435,938.33332632,100,230
216,12,649.10255646,5375.89743826,6932.17949288,7988.84616177,7505.38462227,5067.94871969,923.71794170,7774.48718693,1812.82050768,1023.84614704,7523.84616080,6909.87180050,8217.69231610,6483.84615858,1,19
187,91,5765.89743910,4270.00000007,7933.58975138,3112.30768988,569.74358196,7458.71795553,1945.25640540,5362.17948955,6629.74359482,8118.20513641,5431.28205379,7869.74359739,876.92306977,3543.33333181,195,82
253,120,6063.84615767,4065.51282010,3473.07692141,3360.64102377,7551.28205830,7215.38462164,8147.30770058,7988.58975152,264.61537621,7311.28205775,7461.02564784,5901.41025989,8028.58975158,3127.69230533,158,236
171,152,4141.92307672,1600.64102002,5736.53846467,7880.00000772,6014.48718324,4188.97435884,6888.20513377,2629.87179147,3811.66666577,3903.20512744,556.53845369,4074.87179453,7336.79487833,1158.84614732,9,74
20,155,3274.74358766,7873.46154611,4642.17948802,3580.89743451,65.64101682,4509.23076979,7446.41026315,4937.94871941,6052.30769613,2483.97435523,1623.97435342,6163.84615788,1052.82050608,3938.71794810,133,204
141,225,2150.51281607,4036.15384567,3871.92307609,7070.38462136,4562.82051352,6154.48718352,5965.89743951,6396.92308144,7710.00000730,3975.89743535,7340.76923730,1805.12819999,2544.74358613,6633.71795379,194,12
