SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
68,49,2923.71794594,2076.92307234,3261.79486971,4731.28205233,7779.23077674,3563.97435752,7728.07693045,124.10255535,1019.10255730,2459.10256028,3618.20512689,7150.76923689,2530.76922716,2843.07692009,12,71
13,130,2545.51281690,1165.64101911,2812.17948413,5663.07692607,3374.48717761,1583.33332771,6552.30769718,6056.79487562,5408.97436141,6741.15385144,3232.05127990,32.94870906,5529.48718220,7315.51282698,106,103
14,59,5022.69230936,3296.92307491,1771.41025113,5577.94872073,7626.15385331,2647.69230429,1182.56409611,5868.33333674,2442.94871413,2186.92307255,3520.12820360,6401.41026100,4299.10256418,1838.58973852,93,123
175,73,3484.23076764,4544.23076986,5067.69230943,4570.51282121,7594.48718658,6402.30769690,3842.05128122,7976.66667459,5479.87179745,2046.66666201,5840.38461872,2263.71794448,2344.87179085,1497.17948135,228,241
41,0,2366.28204733,2929.23076646,4727.43589848,6054.61538844,2470.12820138,902.43589035,5964.35897798,602.94871024,6301.28205559,4392.30769259,2020.76922605,6206.02564520,3059.48717699,2810.51281746,43,15
92,167,4653.20512904,4904.48718088,5240.38461747,5965.76923439,1603.97435335,8063.33334140,3493.71794712,4635.89743674,3163.46153617,1571.28204559,6716.41026163,7482.30769912,8271.66667522,4030.51282003,119,83
2,23,7313.46154493,5319.48718178,4403.71794907,272.43588903,2787.56409944,6071.02564485,1311.66666042,3660.12820388,3211.92307470,5503.97436162,974.48717254,3297.82051081,1401.79486575,2390.25640630,75,238
109,78,6846.66667216,2903.71794587,6695.25641540,59.87178598,3245.12820298,5001.92307853,7694.48718679,5202.43589945,8090.25641839,4647.17948802,1265.12819881,7623.46154562,1277.17948086,7715.76923814,38,162
216,220,5470.76923334,7744.87180224,1608.07691745,5979.23077292,6947.56410827,2230.76922646,2659.74358641,6733.07692836,3844.48717866,7679.48718672,4161.28205108,7628.71795588,8144.74359802,4525.51282107,95,171
221,47,6374.74359426,726.66665924,6111.41026037,7778.71795623,4317.94871809,6899.23077486,5181.41025836,5772.17949038,6565.89744083,4766.66666778,2391.79486784,3305.12820312,1230.64101925,1773.58973838,52,150
127,0,5591.92307978,1137.94871135,5323.71795101,1203.97435252,1464.87178897,3451.79487013,3288.07692107,2449.74358593,3980.64102509,4176.02564089,1799.48717428,2505.38461171,117.05127330,3970.25640963,133,75
31,61,4980.76923230,6626.41026142,125.25640150,5899.35897784,5357.43589980,3989.48717894,4665.25641116,2616.79486832,147.30768363,4582.82051352,8009.87180287,7029.48718540,397.30768418,3647.56410132,90,32
176,53,4300.25641040,3612.56410125,6591.02564596,2403.97435509,734.74358231,6976.92308269,2755.25640706,1683.58973817,991.41024953,6080.89743979,3793.84615288,1211.02563457,1129.48717289,7586.92308401,198,200
240,88,6142.17949121,3897.43589668,4918.84615524,207.82050428,7479.35898117,4181.28205115,7113.58974964,2571.02563749,4092.56410222,6486.66667140,440.12819707,1467.30768641,861.28204413,4549.87179550,135,50
176,126,6111.79487576,597.43588973,4414.35897471,5085.76923251,3858.46153763,382.56409437,588.58973581,8323.71795734,4132.94871767,3930.64102495,4428.58974394,3139.74358738,3655.12820388,71.15383733,215,20
30,83,3413.84615211,1247.94871163,6152.43590147,4906.02564242,5622.30769523,5581.28205413,3084.23076673,5135.64102752,8243.71795720,1570.51281482,6502.17949198,4676.41025732,6952.30769801,4255.89743590,83,202
112,186,6752.05128734,1364.48717338,6756.15385144,936.28204427,4990.51282211,2056.79486714,804.74358245,2136.53845710,1384.74358370,7000.64103148,837.05127483,5292.30769454,1444.87178897,4269.35897443,241,166
229,49,2464.87179112,7848.07693072,4510.12820569,8302.56411111,7437.17949392,3983.07692252,1967.05127719,3882.94871719,5108.58974540,8310.51282913,1768.07691780,326.41024808,7739.87180224,1635.76922521,201,78
2,220,3232.17948503,6997.56410840,1461.28204538,1121.92307033,5414.10256654,6797.56410799,5306.02564325,492.94871003,758.46153110,5594.61538747,1386.79486575,8321.15385477,5047.17948885,434.23076117,11,226
102,76,7411.28205796,8226.92308533,5235.76923286,5676.15384915,854.99999285,7261.92308332,8143.33334161,2983.20512550,5331.53846384,2502.43589376,3399.99999820,6215.76923494,1687.05127664,6013.84615760,86,93
52,223,3608.07692169,3396.53845974,5626.79487472,790.89742861,3590.38461400,4369.61538490,3271.53845946,6083.33333723,4535.38461601,6317.69231207,7005.25641610,2413.97435509,170.38460677,2687.56409923,146,160
228,104,6509.23077403,7495.12821201,6203.33333751,2953.71794594,2342.05127802,7817.82052040,7060.64103162,1349.10255799,4417.69230804,6267.94872219,1751.66666139,3165.38461310,1324.48717331,7482.30769912,34,126
120,246,3752.56410153,1889.87178987,1295.76922452,5715.76923390,7975.25641811,7611.15385325,2687.30768898,7380.00000661,7999.35898228,8037.94872594,7524.23077618,6015.25641401,410.12819700,1243.33332694,239,173
153,6,3814.74358884,6628.07692808,1956.15384129,7179.61539080,5482.82051546,2282.94871378,1102.82050615,7250.25641658,6678.20513335,5889.61538809,5797.17949045,4067.05128164,3524.87179335,2840.12820214,66,39
86,88,170.76922216,6189.87179898,5856.92308033,8117.69231590,5321.53846384,374.35896616,897.56409548,7145.64103176,5444.23077174,586.66665889,4955.64102710,113.33332458,7360.38462199,3580.38461400,233,64
222,203,2564.35897082,129.10255535,4216.41025634,6833.33333883,2202.43589313,6416.66667126,3200.38461316,4236.79487180,5946.66667028,7248.20513453,2756.02563783,2816.53845848,4214.10256404,2520.25640658,245,91
32,184,4145.12820492,74.61537579,496.79486388,4579.48718019,23.84614489,5585.89743875,2315.25640616,4201.41025634,3318.20512626,4877.05128338,6825.76923619,6467.56410729,3845.51281968,4048.46153805,31,128
87,201,1790.38461018,3612.05128073,522.43588952,1249.23076291,7674.74359697,5010.89743750,4650.00000084,5135.51282239,134.23076055,6138.46154250,7163.46154465,6877.05128761,2583.46153492,288.71794031,122,39
162,80,7521.28205823,37.17947829,325.38460705,6941.02564673,5258.33333549,4321.02564117,5804.74359301,2906.28204844,1536.92307116,421.92306880,1068.97435224,4100.12820478,3771.28205024,1511.92307116,208,236
42,151,2404.48717560,6276.41026072,4935.89743736,7112.94872400,7127.43590355,8127.43590564,2258.71794448,5310.12820736,4278.58974366,804.99999271,6992.69231353,3878.20512744,397.94870982,5048.20512988,152,205
119,96,5593.33333619,8258.07693156,3777.82051185,2724.87179168,1528.20512244,2868.20512529,96.41024759,8317.43590606,237.30768383,6483.33333806,939.74358273,7807.05128956,115.64101689,3517.82051130,255,189
165,135,454.74358169,5246.02564311,944.23076222,7089.61539066,4101.28205094,2681.92307359,239.87178640,7225.38462171,162.69229901,3002.82051018,1888.07691808,1481.92307109,5118.33333514,3032.56410000,189,15
226,90,508.58973567,2030.38461066,1208.84614739,5750.12820833,2712.30768905,3098.84615142,2322.69230360,135.64101696,6634.48718456,1870.12820006,1563.84614815,3904.35897360,5058.71795046,7394.61539129,157,174
191,207,1065.76922403,8146.41026468,3934.87179418,4639.87179571,5815.38461872,4368.46153874,344.35896609,5834.61538795,5291.02564325,1320.25640408,1548.71794302,5894.23077271,5738.71795185,7225.25641658,45,88
15,182,3101.53845911,5583.97436183,209.48717094,7372.30769891,4656.15384699,4434.23076965,6012.69231145,7953.46154632,493.46153054,6339.74359419,5997.05128574,7461.79487861,339.23076097,3394.23076743,21,9
54,17,669.10255653,1606.66666104,8266.15385464,6297.56410688,678.07691551,5586.53846439,2084.99999542,6978.07692885,4889.48718081,3267.05127997,5318.20513050,2046.15384150,6691.66667181,7789.87180238,238,66
6,78,2161.02563658,5698.20513127,6428.71795331,1820.12819999,3027.94871538,6915.38462102,2176.02563665,6579.61538955,1107.94871128,4270.38461546,2874.61538170,4303.84615399,1876.02563603,2650.12820173,149,117
222,107,5201.79487381,4745.38461643,7237.82051915,7133.20513432,7826.92308450,1097.94871128,8235.38462380,6857.43590293,4371.66666695,7551.02564805,1310.12819888,6054.23077306,3793.71794775,3719.61538351,157,145
153,136,1208.84614739,7284.61539101,5334.87179717,5100.89743771,3595.38461400,6678.97436412,4977.05128358,2926.79486902,179.48717087,4474.35897485,461.79486381,4299.10256418,6340.64103009,7064.74359572,224,171
133,192,6831.79487729,2206.79486749,7270.89744229,4630.12820597,1036.15383935,4099.23076889,7175.12821132,2878.07692016,656.02563339,2469.35897061,2122.05127754,1251.02563471,2930.25640748,376.53845334,241,65
219,67,5466.41025899,7460.89744271,2452.43589362,3178.20512592,6255.38461963,2684.10256077,2569.74358620,8275.64103419,5855.51282392,1420.64101967,6928.71795442,4430.51282086,5317.05128435,6994.87180071,61,23
222,230,1641.41025092,3911.28205059,7602.17949427,6394.61538914,3784.10256313,8290.00000855,1747.82050754,4573.97435967,3280.76922869,6981.41026218,5066.28205302,719.35896686,4153.97435877,4794.10256529,51,105
44,207,6451.15385081,6252.43590168,1317.17948100,1136.41024981,7496.92308381,3873.07692232,4583.84615454,1732.82050747,4625.38461615,272.30768390,2711.15384289,6647.43590251,6132.17949114,3049.48717692,29,79
86,137,4837.94871920,7137.56410868,1758.33332806,2323.20512411,1640.64102009,7074.48718547,962.30768536,8039.74359774,7648.20513544,7630.76923793,2107.05127754,6956.02564673,1149.99999347,962.94871100,57,25
109,8,8257.56411105,4871.79487312,4811.53846272,7372.82051943,3741.66666563,1292.94871170,626.02563339,640.76922313,26.02563207,1040.89742909,5240.00000209,3851.66666584,1829.99999486,8228.97436739,25,77
79,237,4169.87179474,4272.94871802,5203.58974561,7687.82052012,5183.84615580,7597.43590453,2019.35896964,3031.15384359,6360.89744035,1383.20512216,7833.97436655,2168.07691870,3047.56410000,1487.69230186,92,222
95,70,641.66665903,239.10255563,5846.02564443,4674.23077014,5579.61538747,8131.02564923,5184.48718144,399.74358162,4917.82051421,5184.10256605,5132.43589932,1360.51281440,1822.43589230,3963.84615322,45,137
205,102,5896.53846502,4322.94871809,3999.23076868,8391.79488055,3774.74358877,7330.38462192,131.66665798,5674.87179786,5652.82051581,2508.20512453,7638.20513537,7552.94872497,7369.23077584,3405.76922897,185,152
128,39,7495.51282740,3728.84615274,7432.05128880,5955.12820875,2278.33332917,5445.25641276,226.15383761,108.20511945,6494.10256883,7921.15385394,2790.12820207,3838.97435807,2917.82050998,6958.20513398,130,68
139,58,3261.15384407,4374.35897464,2558.58973998,3492.94871635,656.41024884,4881.41025773,2275.51281635,5917.94872150,8193.33334168,2857.17948426,2856.15384324,1197.94871149,2247.69230346,6366.53846599,44,44
20,87,3332.94871601,5922.94872150,439.10255605,4483.33333382,5677.94872101,1483.46153263,6732.82051811,5578.46154124,159.48717081,4111.79487152,6058.07692690,3053.33333084,3121.53845918,4901.79487319,141,173
139,0,7704.10257140,1426.92307095,8257.82052130,801.02563373,7756.02564846,1283.20512196,4199.74358961,3492.43589584,5622.69231061,5068.84615559,552.56409472,6404.35897895,5937.82051637,1390.12819909,106,143
221,1,6348.07692753,7502.56410945,2559.99999646,251.28204281,7334.61539115,6378.58974811,4656.02564186,5617.30769523,943.71794170,4059.99999959,639.99999236,902.69230061,323.33332500,7932.43590522,243,203
82,155,2709.99999674,3626.66666535,7511.02564791,8314.10257272,2176.79486742,8311.92308554,2491.02563728,3097.05127962,3467.94871628,4631.92307776,6845.51282601,8008.97436697,4343.84615406,1507.17948135,113,1
153,19,3727.69230658,1827.82050768,3805.25640929,4017.17948670,5853.20513161,6023.71795247,1289.10255785,7220.76923710,2782.43589431,5281.41025857,4576.02564172,3997.43589688,1388.71794268,2030.64102092,162,160
241,210,2387.82050886,1473.33332743,4591.41025711,987.56409569,4686.28205219,3042.05127948,1182.43589098,6803.84615927,2409.48717560,6907.05128768,4094.23076889,4981.79487333,7873.97436662,8047.69231576,140,255
79,226,4330.38461553,4327.17948732,6521.41026121,2869.74358683,5287.17948941,5120.89743778,3900.38461462,8053.71795678,6010.64102940,1684.74358433,4763.58974471,7958.71795657,1522.56409680,5806.53846481,134,169
78,142,5148.58974547,6464.74359440,5105.89743771,6102.82051672,6017.69231145,6627.69231270,3638.84615253,8.58973463,4177.30769217,3544.61538316,2773.33333021,1389.48717345,887.43589035,8252.82052130,4,151
189,171,2772.17948406,3748.58974255,7534.23077618,2126.41025190,4909.10256550,1230.25640387,7782.56411007,4243.46153847,1253.07691676,8224.48718790,4531.15384678,765.76922341,500.89742798,2668.20512487,14,93
28,71,7255.51282691,5550.00000278,2134.87179043,2453.07691926,3559.99999854,1958.84614899,2360.51281649,798.84614655,2688.84615051,6173.20513231,7403.07692975,6102.05128595,1986.28204649,3822.43589654,91,191
55,126,2267.56409840,3407.69230589,130.89742715,6862.56410813,7814.10257168,6489.48718422,1682.69230228,8053.33334140,7484.87180175,776.53845418,5571.92307971,6890.76923633,1718.33332799,844.48717226,104,6
100,77,7104.10257015,4095.64102530,616.92306921,4432.82051324,3507.05128046,5793.58974686,821.15383893,7226.53846787,3928.46153777,641.92306928,1095.89742923,4139.61538441,2778.58974047,4266.79487187,203,92
70,74,7966.28205914,1320.89742972,3807.30769141,5162.82051477,238.20511973,5228.58974568,2064.74358509,7631.28205844,5403.97436141,3180.25640797,7792.17949469,1670.12819964,2555.51281690,2296.66666250,231,149
81,174,6941.92308262,2777.17948406,5310.12820736,6690.00000515,4403.33333368,2509.87179119,4056.02564061,907.82050574,3537.69230617,7709.87180217,6009.35897812,848.84614662,7583.58975068,722.43589000,100,86
164,246,6339.74359419,3663.84615260,2967.43589473,6005.38461907,6097.56410646,4106.02564075,8340.89744459,683.07691551,2452.43589362,1501.15384032,8138.97436718,244.23076076,3119.35897200,8282.05129060,111,109
113,216,6763.33333869,5983.71795240,6829.87180037,4965.12820666,4310.64102578,915.76922369,7778.07693052,6542.05128692,4371.53846182,3880.38461462,3452.94871628,6479.74359447,1316.28204510,5914.35897791,176,212
74,192,4786.28205240,7008.20513405,5169.35897631,709.99999250,4229.74358968,2627.17948378,3536.92307540,7220.89744222,8123.97436718,6168.58974762,4833.97436023,8172.43590578,6694.23077438,4136.92307672,174,174
18,5,1597.30768668,3449.61538295,5561.92307971,7634.35898152,282.56409416,1722.17948183,7659.74359697,7634.87180203,4623.46153923,6300.89744021,4972.30769384,5089.10256591,8012.56411056,5147.30769419,153,133
42,201,4532.94871858,8302.30770086,97.05127323,3402.82051102,8081.53846967,6713.97436419,3588.07692169,1469.74358384,2280.51281635,7566.15385318,3669.10256286,2434.10256028,1102.69230103,836.15383893,216,61
23,14,7725.76923814,3037.17948461,2738.84615065,7453.71795553,4649.48718032,1391.53845550,3146.28204892,293.84614544,5058.97436072,2004.35896964,7848.33334098,339.10255584,4828.84615510,2377.30768835,131,168
171,134,5790.12820840,3701.15384498,3330.12820319,301.53845320,1885.76922577,4896.15384755,340.12819686,4361.02564124,8121.02564923,4450.00000042,3413.58974186,3905.64102495,1946.02563617,7725.00000737,12,168
46,170,3504.61538302,314.23076090,5049.10256577,868.46153131,8101.41026454,2844.23076625,714.99999250,3831.02564013,4669.35897527,4476.02564152,3477.56410090,4265.12820513,7379.10257071,1817.94871281,173,225
