SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
53,138,7769.48718693,3044.48717692,376.79486360,3115.25640783,5951.28205490,7330.12821166,9.61537566,732.94871052,1119.61537802,775.25640289,5406.28205372,155.89742722,4102.69230742,4438.33333375,249,207
138,52,7641.02564819,7720.51282788,4295.25641033,2306.79486770,7164.61539080,7770.64103308,2912.82050998,2168.58973922,3326.41025447,117.43588868,6802.56410799,5842.43590084,4810.12820631,6690.25641540,123,2
104,114,2482.94871420,4830.64102690,11.79486283,2633.07691968,6941.92308262,6041.41026024,5164.23077118,4522.43589800,3407.43589563,2434.99999618,1888.71794372,4050.51282010,3943.97435835,5058.71795046,46,16
41,122,4602.43589820,6442.05128671,1488.58973776,2461.28204746,8273.46154701,3629.48717817,4768.33333445,840.12819791,5286.02564325,3511.02563943,2017.69230297,6490.00000473,7132.69231381,5726.02564416,66,175
82,110,5615.12820805,6557.17949205,4358.33333355,6616.15385116,7760.12821257,928.46153145,4781.28205240,2226.92307262,6203.84615802,7184.87180106,7047.30769822,1197.05127559,5015.51282211,6724.10256932,91,242
98,215,6892.69231332,6081.02564492,5492.05128470,3327.56410062,6428.20513280,188.71794011,5638.20513113,5147.30769419,7895.76923849,6330.89744028,3214.74358752,2726.28204809,2756.66666347,5688.46154152,71,133
139,216,4148.71794851,3461.79487013,6951.15385186,6936.79487750,3741.02563992,7287.56410903,6660.51282559,7269.48718588,6092.94872184,6378.97436349,7757.17949462,5131.66666855,4841.41025766,1139.74358315,229,81
59,12,941.66665965,5549.87179766,1845.38461032,6912.94872358,2136.28204684,2035.38461073,3100.89743347,7738.33334070,7260.51282691,927.94871093,3448.33333167,2625.76922737,3065.64102314,3218.20512605,246,51
242,205,7860.89744354,6226.28205546,4775.64102676,4880.76923209,471.28204329,1247.43589112,6143.84615788,5514.48718220,2028.84614912,959.87178793,2748.58974040,7223.58974992,3646.79487055,2608.71794525,228,23
131,198,4900.25641165,1260.38460907,8393.20513696,4327.17948732,7846.02564867,3893.33333257,5133.20513009,4399.23076958,2788.46153534,7480.12821194,4123.33333306,4583.20512890,7213.46154472,6336.41026086,33,181
252,64,4424.74359009,7098.84615990,8152.43590571,7187.94872421,3910.89743521,2612.30768884,6158.97436301,3918.84615316,7671.15385338,8000.00000793,3053.20512571,1758.20512293,1604.48717386,4437.94871837,183,151
212,92,3364.61538274,4669.23077014,6736.02564631,2664.61538128,2361.02563700,6208.33333751,6035.25641401,120.51281176,4402.05128240,6697.30769752,6231.66667084,7230.00000633,5559.10256689,7959.23077709,31,170
208,110,5087.05128379,1312.94871177,931.92306991,3142.30768995,131.15383740,570.76922299,3826.53846064,7659.87180210,6388.20513273,4058.71794830,1802.56409736,2639.87179147,1034.10255730,4009.48717900,169,221
76,55,3813.46153756,2056.28204663,5200.76923279,7700.38462268,3487.56410097,5586.53846439,4737.94871899,2194.10255973,5895.38461886,7737.94872532,6059.10256793,5433.07692558,8082.82052095,5872.05128546,169,207
25,99,4402.94871830,2436.53845772,2101.28204677,189.10255549,7418.46154521,6214.10256828,753.97435154,898.46153138,5082.17948892,3692.69230651,1238.84614746,1721.15384081,753.97435154,2767.94871483,246,176
251,228,4383.97435926,3097.17948475,2388.84614989,4136.79487159,2602.43589397,1897.05127705,1538.07691731,1877.17948218,6517.56410736,4013.46153798,7775.89744334,3595.76922938,5465.76923334,651.92306928,53,67
115,240,1510.64101988,1319.99999382,2322.82050872,3653.97435773,6863.46154402,1132.82050622,8392.43590620,607.30768460,2648.58974019,8353.84616254,3607.69230631,3834.74358884,5426.66666917,7458.71795553,80,8
53,34,3032.82051025,8088.33334147,4991.02564263,2911.28204844,5999.74359343,403.46153034,6659.10256918,7379.48718609,3952.82051220,6197.56410667,4827.94871920,5563.71795150,4273.71794879,7696.92308422,237,38
15,221,4735.12820617,7341.53846807,4070.38461504,1681.02563561,6803.46154389,4510.00000056,5372.17948955,5978.20513189,4608.58974436,6243.33333758,4250.00000000,1167.82050629,1026.66665986,1317.94871177,156,104
180,127,2811.79486874,3657.94871670,392.30768411,6477.94872268,1955.38461052,2300.12820103,2481.66666292,7934.23077702,3471.02563936,3101.92307449,3757.30769127,6735.00000528,716.92306942,4570.64102634,184,190
129,230,5783.46154173,6893.97436461,5145.89743778,3972.17948663,2551.02563742,5218.97436106,3395.12820333,3612.17948586,2028.71794400,7864.35898201,5420.38461789,2797.69230464,3154.10256181,355.76922250,173,79
209,248,575.76922299,7687.30769961,253.58973512,3091.53845911,1565.12819943,3040.38461282,7900.76923849,3180.51281822,4097.17948684,6607.94872296,5810.38461872,6248.71795296,4636.53846238,4461.15384657,58,162
228,22,6426.66667126,7497.94872483,6926.02564673,602.56409485,6596.41026135,6007.56410632,224.48717094,842.17947996,1280.64101939,8395.76923953,4794.61538580,31.66665771,6720.12821034,5160.38461733,163,96
68,39,7256.66667306,5877.43590091,1185.38460893,7838.33334091,7451.02564784,7306.79487826,5092.56410437,1961.41025155,7963.97436683,7532.43590439,2617.17948371,355.89742763,6836.79487729,7922.94872574,21,216
14,144,6245.89744014,7665.38462262,8391.15385491,2479.99999625,7632.17949434,6585.38462032,1682.05127664,2618.71794525,8032.43590543,7677.05128928,7402.56410924,6240.00000424,6521.15385095,2519.23076555,8,150
221,251,4308.33333348,263.20511980,1007.17948030,5568.84615663,2135.76922633,5676.02564402,4359.35897457,2.43588848,6233.84615802,2002.69230297,993.97435210,3794.99999903,5095.89743771,1210.76922431,5,165
167,174,5835.51282385,5426.41025892,375.38460719,1080.51281378,787.05127469,6411.92308151,4946.15384762,444.87178682,359.23076097,440.12819707,2632.43589403,291.28204288,6706.79487701,4572.05128275,118,86
157,64,1608.71794316,4398.71794907,1302.30768606,1058.20512147,5388.07692551,426.15383803,6589.61538955,7707.82052012,7059.35898034,8328.71795734,856.79486464,6447.43590210,2590.64102210,6042.56410639,148,114
35,94,5175.00000195,883.58973644,4598.97435974,3339.99999806,6528.46154326,4695.51282149,7054.23077514,6995.25641610,2247.17948294,3948.33333271,8058.84616191,7499.74359663,613.33332562,5096.15384796,249,2
93,22,5626.92307985,271.15383775,3551.28204983,6495.12820986,3212.82051060,7364.48718609,1086.28204462,6518.97436377,7051.28205719,6693.46154361,2067.17948253,2662.30768898,2735.25640706,7946.15385401,139,25
145,102,2998.58974095,7058.71795470,69.87178605,2929.87179210,8045.25641832,3547.43589598,6848.97436447,6232.30769648,619.74358203,7440.00000674,526.28204343,4746.02564207,702.05127455,4605.38461615,146,9
236,109,2514.35897068,6421.28205587,2679.87179154,3543.58974206,975.51281357,3131.02563867,2296.53845737,2258.20512397,5543.84615656,1704.87178946,291.66665826,7016.15385199,1986.66666188,4814.23077042,123,150
72,160,2103.58973908,1814.74358461,8094.10257224,819.87178758,7480.64103245,7709.74359704,5717.56410569,8225.38462380,7197.69231395,637.43588980,1664.61537913,1135.25640366,4926.92307839,1857.05127698,76,119
160,33,2872.30768939,5266.92307908,6547.05128692,246.53845306,8112.56411077,2786.79486867,2182.05127768,1921.28204635,667.17947961,1181.66666021,2243.58973935,4164.48717928,5456.15384873,2998.07692044,142,50
193,39,1628.58973803,6522.69231249,2003.84614912,7275.00000640,1057.30768557,4914.48718088,1146.66666007,6294.35897867,5147.69230957,5524.87179759,7243.84616017,1995.12820034,3911.79487110,7348.20513474,187,5
167,214,7816.79487937,7953.07693093,593.46153075,668.33332576,6507.30769711,804.35896707,6432.17949177,1929.10255917,1670.38460990,5581.15384901,7557.56410959,1884.87178987,1247.94871163,4633.46153930,49,24
236,147,496.92306901,2631.53845814,5055.51282225,7976.02564895,3534.74358822,8382.69231645,6981.02564680,709.74358224,920.12819811,2323.84614975,3526.92307540,928.97435196,615.89742819,4112.56410229,137,164
185,231,5412.17948962,7037.56410847,267.82050442,4178.20512807,4235.51282052,346.92306866,3123.97435662,8058.46154653,6633.58974867,5283.58974575,1342.69230151,4450.25641068,5833.33333667,6316.28205566,189,96
8,41,3202.69230547,3086.79486937,4696.53846252,3138.58974123,4016.53846106,1903.20512321,8213.84616226,1710.64102029,6393.84615837,1041.92307012,1492.43589160,191.79486318,5853.46154187,5004.74359135,196,127
172,63,7847.30769996,7118.33333938,3029.99999743,5054.74359148,6821.02564645,5025.76923244,1889.61537962,3386.15384435,232.43588896,1869.48717442,8315.51282913,1811.41025127,7561.79487882,6744.74359503,132,104
250,215,7843.71795630,7152.30769843,3276.79486971,6990.51282628,1309.61537837,2344.48717546,6115.64102961,7428.07692982,5975.64102933,3211.53845932,7645.12821229,7823.33334091,3422.43589570,333.58973532,34,145
117,84,6320.12820951,71.28204246,5776.41025968,3180.12820284,3450.64102398,207.30768376,2060.64102099,420.51281239,1674.48717407,4755.00000105,2669.61538128,5202.82051484,2642.17948378,7957.05128991,92,54
108,247,921.15383914,3819.87179397,3075.51281802,1050.51281378,1853.97435391,3440.38461365,5628.07692600,405.64101751,7104.23077528,7381.79487840,811.41024912,3164.35897207,2393.20512425,5983.97436266,95,184
95,76,2312.56409847,6563.20513307,2751.02563783,2948.84615107,5097.69230950,3534.48717796,6121.02564499,6756.41026170,7521.15385311,1607.30768668,6943.84615955,950.64101863,8075.12821326,3290.12820312,192,120
