SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
183,78,7457.69231451,2967.69230499,4859.61538594,5401.41025885,2942.43589466,6683.07692822,5696.41025947,1674.35896894,3311.28204927,8257.94872643,4609.35897513,6665.12821027,1637.56409701,8136.02564923,75,12
77,78,6421.28205587,3756.92307588,6824.35897978,3621.41025509,6027.05128581,1063.71794198,7432.56410931,4335.00000021,4126.66666639,7388.97436565,2740.25640706,8136.79488000,5772.69231089,2346.41025238,234,62
208,120,1890.89743090,1329.23076305,468.84614586,6211.66667084,4995.38461699,196.92306838,3467.94871628,8366.15385484,3351.41025454,1368.97435286,2113.07691856,7950.76923863,3901.92307616,4607.05128282,59,162
160,61,7100.25641631,7536.15385311,6678.84615899,2890.89743305,1881.02563603,3542.17948565,1584.48717386,7725.38462275,576.53845376,5254.87179703,1440.38460941,479.35896637,6459.87179953,5036.79487347,51,178
108,110,8305.00000862,3296.15384414,6255.89744014,7428.33334008,3815.38461449,6643.07692815,6921.02564666,813.07691578,4341.92307714,1037.05127525,7007.43590328,1669.10255862,313.71794038,2836.53845855,79,193
104,111,6466.41026114,6010.76923453,5313.46154069,3898.07692232,2935.64102287,998.97435210,5988.97436266,3430.38461365,2260.12820089,1738.58973824,5702.43590050,6745.64103093,912.82050574,3272.05127997,11,43
203,182,7355.76923737,3749.74358871,5445.00000251,2049.10255945,62.30768342,7957.69231555,6405.76923536,7731.02564840,95.38460656,2422.43589355,1949.23076437,5413.84615628,7334.74359628,3226.02563888,14,100
117,162,3489.61538302,3067.17948468,3369.48717761,8341.02564972,972.82050588,7656.02564826,7913.97436676,7278.71795511,6073.97436287,5132.05128393,7123.58974971,2574.23076569,4336.15384637,917.56409548,117,195
170,52,6768.20513356,1640.51281496,6016.15384991,8316.02564965,6831.28205678,3445.51281878,103.46152971,2268.33332917,8204.35898270,8331.41026503,1906.02563610,7073.58974957,6469.74359447,2481.15384241,18,168
36,167,4557.56410319,4946.28205275,4625.38461615,4098.33333299,5993.07692676,8210.76923918,710.76922327,626.02563339,5254.87179703,3686.92307575,4087.56410222,8040.89744389,4042.30769189,8068.33334140,81,32
216,38,1155.38460886,2007.56409784,7538.33334029,2282.17948301,4283.97435905,1424.87178890,1736.15384081,6551.79487666,4395.76923105,4745.25641130,5761.92308012,3077.43589494,582.56409479,68.84614503,45,63
37,150,2690.89743257,675.64101807,3100.38461296,791.92306963,3919.10256341,7082.69231367,2781.79486867,1620.76922521,4359.74358996,731.41024898,6766.02564638,6033.97436273,1299.48717324,6651.79487687,17,140
78,155,6160.38461942,1616.28204573,5565.38461817,3081.15384366,3725.38461428,7756.53846898,5988.46154215,7908.46154618,6648.46154354,5539.74359246,4469.23076972,6609.48718449,5288.33333556,99.10255535,161,98
250,84,7395.00000667,4604.61538538,5395.89743833,6362.30769676,2111.92307241,7510.12821201,4538.97435960,1833.97435384,4970.76923230,4223.84615378,5694.61538768,464.61537663,625.12819749,730.38460795,79,219
35,255,594.23076152,7045.12821104,2048.58973894,1184.99999354,692.69230019,973.71794177,1542.43589167,4392.43589772,1358.58973748,5486.02564367,2279.23076507,47.05127316,7096.41026246,8049.23077730,100,34
67,28,7411.15385283,2808.20512515,2524.10256042,3278.07692100,674.74358217,4735.64102669,277.30768390,4394.10256438,7768.97436641,2761.41025329,2990.25640762,3075.76922827,4051.53846113,5887.94872143,103,125
145,147,2.82050386,4650.51282135,4422.69230804,4109.23076896,5649.87179786,5706.41025947,4601.41025718,1254.48717317,1152.94871142,6486.79487652,6266.15385040,5146.15384803,3622.30769099,2758.97435585,104,235
75,118,5398.07692551,5924.23077278,1178.07691655,7863.58975124,3650.76922952,4543.58974422,465.89742791,4348.97435919,6453.07692774,5587.05128490,1521.53845577,8201.02564937,3320.89743396,562.94871017,232,230
25,87,6405.89744049,5441.92307943,8226.41026482,1046.92307012,6653.71795379,6811.41026183,450.89742784,4177.43589730,4054.87179446,1041.92307012,1149.10255757,6177.82051692,3378.20512633,6671.02564617,34,95
164,161,7484.61539150,2530.12820152,2788.97435585,3334.35897242,7411.15385283,438.97435092,7752.56411000,2515.64102196,3967.69230707,403.58973546,1118.33332674,5047.82051449,1834.35896922,1297.17948093,206,43
223,192,2852.69230471,6589.74359468,3407.43589563,7239.10257043,4935.12820659,8121.28205949,508.07691516,7968.46154632,3388.46153666,1983.33332854,3808.84615295,3517.82051130,6413.71795331,2218.58973929,35,176
95,179,4498.84615441,3473.71794705,2500.89743222,1102.69230103,1046.66665986,3736.15384505,5059.74359148,357.82050456,6470.64103037,3818.20512731,5945.89743951,7388.97436565,7713.46154583,1953.46153360,179,58
169,153,8270.38462387,4365.38461567,3015.76922813,8376.41026517,5760.38461858,4107.94871767,8202.17949552,5121.92307880,580.12819735,2024.87179015,7729.74359711,5919.74359329,553.71794087,7227.94872428,26,52
