SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
208,219,5207.94871997,8134.61539282,557.82050497,5326.53846384,4832.43589869,4467.30769280,6098.84615774,667.43588987,5023.58974526,433.97435092,8175.12821347,1360.89742979,3807.43589654,8326.41026503,136,103
242,84,7031.28205719,4637.94871879,3973.71794817,1360.38460927,6801.28205671,7171.41026260,1368.71794261,6145.00000403,5594.74359260,7220.89744222,3540.64102412,8110.38462359,4814.61538580,2575.76922723,7,114
255,60,3632.56410125,4515.76923133,2887.30768939,5769.10256730,6475.89744063,7814.87180245,267.94870954,3625.12820381,3324.10256216,6878.46154402,384.74358155,4474.48717998,6209.10256828,4791.92307811,213,139
156,236,1675.89743048,1636.66666111,7291.53846800,6321.79487618,15.38460642,2297.56409847,2916.53845869,3755.51281947,4377.30769259,6905.12821076,6336.66667112,1926.02563610,3423.20512647,6782.69231305,50,207
44,188,558.20512043,3713.71794761,5096.66666848,2663.46153513,4968.20512974,249.23076076,8265.12821361,7407.82051950,4562.69230839,7939.61539240,8078.58975172,3828.97435807,4415.89743625,7221.28205761,32,253
58,48,7572.30769933,8347.82052151,3683.97435780,5059.35897610,1414.35896839,1167.94871142,1759.23076395,123.07691433,26.92306796,332.82050456,4445.64102606,2752.43589424,4673.71794963,5157.94871990,14,103
109,17,7297.17949365,8307.94872657,349.48717122,3302.17948517,2976.79486909,5666.53846453,6786.15385151,1270.25640394,817.94871066,6602.17949219,3645.38461414,413.97435085,945.89742888,1853.84614878,238,119
252,200,6081.28205518,5070.89743764,7494.87180175,1701.66666125,8200.00000834,2804.48717643,7099.48718554,66.41024759,4314.61538476,7716.28205865,7873.33334098,617.30768460,7766.92308436,6073.58974748,204,98
187,225,6088.97436287,1775.64102043,2296.02563686,4836.02564228,6557.05128692,4059.35897395,3547.05128060,816.28204399,2363.20512425,1864.87178980,1896.79486680,6074.35897825,6182.82051692,116.02563227,159,155
244,52,4210.89743583,2937.69230492,6836.28205678,2761.79486867,2531.15384254,3062.17948468,922.56409555,2721.28204802,3532.69230617,7535.25641721,131.41024773,3543.46153694,7068.07692906,7617.17949434,240,92
200,157,6378.46154298,1352.94871184,818.46153117,7547.94872490,7891.28205900,2512.43589376,2883.58974068,1131.28204468,7636.53846870,209.23076069,5244.35897645,2671.02563769,3391.15384435,7871.92308457,13,136
210,209,878.97435182,4439.74359016,39.10255521,3151.66666438,680.38460781,4451.79487222,3985.25640970,7243.33333966,3933.46153777,8214.74359816,5426.41025892,7545.76923772,975.76922382,449.99999194,201,126
