SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
130,140,1666.92307144,941.15383914,275.89742749,6633.84615892,3403.33333153,6274.87179918,7957.43590529,6924.23077486,2571.02563749,578.58973581,4863.20512953,7787.30769982,5083.58974533,6300.64102995,162,12
199,63,7331.15385269,4237.69230770,267.56409416,3827.05128115,7561.66667369,2070.12820055,3045.25640769,1282.69230144,481.92306894,2645.51281711,1777.69230248,8350.89744459,4547.94871858,3466.02563936,107,239
130,95,3248.84615170,7372.17949378,7642.17949434,3152.94871566,1937.56409770,500.25640234,3351.53845967,7640.12821229,7846.15385380,8001.15385408,366.02563283,2970.12820242,2341.66666264,4629.87179571,156,47
171,153,5135.76923265,4831.28205254,5037.43589911,4884.48718081,4320.25641040,5332.82051512,7163.84616003,6518.46154326,3344.74358780,836.28204406,8282.05129060,1751.79486652,2943.84615107,1929.48717456,38,109
156,64,873.84614669,4767.17948830,3817.56410166,2421.92307304,5446.53846404,5862.56410597,1177.05127552,5865.64102905,7847.30769996,525.25640241,1205.76922431,5588.97436183,6313.84615823,7685.25641756,141,164
51,65,2839.61538163,155.76922209,5259.74359190,5170.51282246,7944.35898221,3105.25640783,2803.46153541,885.64101849,4321.41025655,3280.38461330,2821.28204823,4849.23077049,7705.00000730,3374.61538274,29,250
135,122,5946.53846516,5744.48718269,7643.20513537,4214.74358968,2648.71794532,2391.41025245,297.30768397,1048.07691627,144.23076055,2108.20512369,4036.28205080,505.25640234,3999.99999945,4542.30769294,54,8
37,172,4765.89743701,1948.46153360,5654.48718248,6405.64103023,2472.43589369,8255.64103412,280.89742749,220.12819659,3993.07692252,7328.71795525,7515.89744285,250.38460691,6735.00000528,2703.71794546,97,86
161,178,8142.43590571,1987.30768752,0.89742694,7687.94872525,5007.69230929,5198.46154048,437.05127399,4167.94871774,4755.76923182,2730.76922758,4932.17948864,1078.07691634,7773.58975103,2452.05127823,200,74
104,220,2116.79486728,5113.33333514,2505.38461171,8015.38462338,1770.89743062,6061.15384998,5034.23077090,6338.07692753,5675.51282350,75.38460656,2246.92307269,7852.05128970,3568.33333188,5592.94872080,193,180
48,46,6765.12821048,6829.87180037,1019.99999319,1639.10255855,3426.02563929,7657.56410979,7236.79487812,693.46153096,8303.71795734,2442.56409875,1188.20512175,2376.66666271,6985.25641603,6548.71795359,80,78
210,15,7226.41026274,4639.23077007,8401.79488055,1703.07691766,1712.56409722,4632.56410340,1829.10255896,644.61537698,5308.97436120,2743.84615065,7960.89744375,199.10255556,1710.64102029,4177.43589730,170,137
122,223,3898.33333257,2802.56409951,5024.87179654,2079.48717490,4109.87179460,1752.69230242,3843.46153763,501.02563311,3518.84615232,6563.71795359,1187.43589098,4323.84615399,6900.25641589,4172.43589730,82,23
18,205,227.05127351,6723.07692829,1535.38460962,993.07691620,547.43588959,7390.00000667,1765.38461011,6834.61539011,5634.10256702,6590.38462032,1392.43589139,1202.94871149,5438.46154097,1234.23076284,251,216
120,154,2999.35897172,5508.33333598,4229.99999993,4317.30769245,4631.02564186,474.74358176,3524.10256258,2340.12820110,3922.43589674,2748.07691988,3502.17948559,6592.05128699,5933.97436252,7986.41026434,171,161
172,11,7979.48718741,3330.38461344,6838.84615934,194.61537600,2403.07691919,1251.66666035,144.23076055,7282.94872435,2561.28204774,6095.38461928,5791.66666994,4948.33333480,5642.17949010,7187.69231395,78,186
146,137,362.05127386,7356.02564763,5065.89743764,172.43588882,544.48717164,2290.25640609,291.02563262,1645.12819964,1103.97435231,1188.84614739,8387.94872671,6540.89744077,1088.20512154,2924.61538184,62,189
88,150,5903.97436245,7729.48718686,458.84614579,2485.76922702,5298.20513043,6650.38462046,3546.15384470,4717.30769328,3946.41025579,8014.10257210,3509.87179328,7730.12821250,4836.28205254,1496.66666083,242,207
215,50,3373.84615197,5834.87179821,6001.15384984,4431.41025683,3168.58974130,2637.94871455,628.71794108,4000.38461483,4421.53846189,6793.58974894,7593.20513530,2118.58973908,7389.74359642,8186.92308527,199,158
10,22,7491.41026329,7904.61539233,5870.38461879,2562.43589390,750.12819770,108.71793997,1103.46153179,698.33332583,7792.43590494,5689.74359280,2729.35897117,797.69230040,6766.15385151,2945.38461261,155,25
46,241,5790.00000327,3182.05127976,3540.64102412,5137.43589932,5799.74359301,6464.48718415,618.84614614,6173.07692718,3810.38461449,5726.15384928,7035.89744181,7050.64103155,6588.33333827,625.89742826,192,44
206,123,5695.76923383,5255.51282267,3307.56410055,2396.15384227,1789.35896915,5011.79487340,2924.48717671,7782.17949469,2171.92307255,3779.10256313,1362.69230158,7603.20513530,2217.69230339,8310.64103426,90,147
201,182,499.99999208,7046.02564694,4185.51282038,6472.69231242,7439.48718623,5196.66666869,7800.64103315,5965.51282413,7293.07692954,2414.61538073,7735.12821250,7540.00000695,7301.92308339,5316.92307922,144,190
173,37,3290.38461337,6248.07692732,1162.05127552,670.76922320,6871.15385172,7098.84615990,5997.30769599,6981.28205705,6431.28205587,4417.69230804,197.05127351,7181.28205747,4132.30769203,5603.33333619,204,175
