SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
250,41,7126.41026253,5961.28205490,6522.17949198,7144.35898048,6417.43590203,3132.30768995,7616.15385331,8283.58975214,3362.56410069,1237.56409618,1975.89743111,3100.51281808,1313.46153228,7261.66667306,120,125
251,155,313.84614551,1767.17948190,1824.10255896,4691.92307783,631.02563339,3392.05128025,6340.51282496,6248.71795296,5678.97436204,579.10255632,3002.94871531,4183.46153833,8256.15385464,5706.53846460,60,0
6,69,161.41024773,2097.56409798,6150.89743993,7987.43590536,3263.33333125,7097.43590349,2575.12820159,3665.12820388,6289.10256841,699.74358224,4075.89743555,1554.74358405,4854.74359100,5312.43589966,78,149
139,251,4419.87179522,2144.48717504,3614.87179356,7188.84616010,969.99999306,2149.74358530,7689.87180217,2494.23076548,7836.79487937,4488.97435946,303.07691474,1086.28204462,4916.02564242,320.89742756,140,73
80,157,6596.79487673,211.79486325,2764.23076611,4901.28205268,3174.74358745,7060.25641624,7213.07692933,1846.92307185,7727.82052019,3016.53845890,3933.58974290,5619.23077215,2305.12820103,1504.48717365,17,117
100,38,318.33332500,1994.87179008,8191.28205962,7204.87180113,6521.41026121,2298.84614975,6874.74359531,5644.61538754,6341.53846599,5612.82051574,3166.66666438,796.79486450,4023.84615336,4274.35897443,190,56
254,137,4993.07692468,8208.97436739,6988.07692885,8058.33334140,1485.12819930,1322.05127587,6763.46154382,4555.76923140,6238.20513245,3655.89743465,2309.74358565,3705.38461421,6320.38461977,2657.05127865,176,138
218,54,664.87178730,8166.28205955,3571.41025495,4314.87179501,3830.76922987,1151.79486527,1807.43589230,7905.64103336,2828.97435599,7274.23077563,7391.28205796,338.97435071,1264.23076291,4479.35897485,12,241
31,2,181.66665805,4050.12820472,4594.35897506,7153.20513432,374.74358155,2554.48717588,8064.61539268,4065.12820472,7890.00000772,7363.20513481,1216.53845515,1610.25640470,3346.92307498,5561.02564381,123,108
111,55,8250.76923925,5645.51282350,2610.25640679,6643.20513328,8320.64103426,6005.76923446,5453.46154104,7237.30769863,4037.94871754,2865.38461247,6937.94872365,5451.92307950,6346.28205573,7269.61539101,12,44
79,61,1223.07691669,7795.38462289,5447.30769481,955.51281357,6808.46154389,674.48717192,7752.94872539,6323.20513259,1271.92307060,3233.97435682,1951.02563617,590.12819735,4308.33333348,3081.28204878,69,193
139,12,6891.15385172,780.25640289,6473.97436370,2042.17948253,526.15383831,5255.38461754,7572.43590446,6319.74359413,3167.30769002,4458.46153888,3086.15384373,5241.66666876,2632.82050942,8304.23077785,195,194
107,49,7970.00000786,8335.89744452,8303.20513676,5441.92307943,1067.82050608,2162.82050838,7985.51282844,3688.97435780,1254.99999368,5608.97436183,8392.17949594,8379.61539337,7747.69231513,3535.12820360,121,144
23,85,495.89742798,4190.25641012,1067.05127531,3463.20512654,5.51281155,3883.46153770,4846.92307818,3096.53845911,6864.74359531,561.15383838,3544.61538316,1004.48717261,2777.69230457,2300.38461129,176,49
211,186,578.46153068,3738.20512710,3507.17948559,4631.92307776,4954.61538608,4350.00000021,3841.53846071,554.23076138,2277.82050866,8278.84616240,6100.25641415,7949.74359760,2303.20512411,2789.35897124,193,128
