SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
21,55,1657.17948169,5468.84615642,7849.74359739,7582.17949427,564.99999222,6496.92308165,5960.51282413,2218.33332903,2553.84615024,7185.38462157,6562.82051769,3905.76923008,4582.05128275,1922.69230276,104,146
67,82,849.35896714,5851.41025982,2359.23076520,1848.07691801,3048.46153589,2155.89743145,2547.82050921,2031.28204656,1034.35896755,2043.20512355,1192.94871149,2558.46153485,4775.64102676,5830.25641360,157,161
140,172,3506.02563943,4275.89743597,927.56409555,6769.87180023,4746.53846258,2369.23076527,4548.71794935,5252.30769447,2601.15384268,8066.28205935,8118.33334154,2549.48717588,2028.58973887,363.97435078,136,115
62,10,7392.05128873,5208.97436099,986.92307005,8184.74359809,3002.43589480,94.99999118,3449.74358808,3156.66666438,613.07691537,5486.28205393,1950.64102078,5947.82051644,8135.25641846,6563.33333820,164,54
224,85,1060.89742916,7035.00000591,333.46153020,4351.02564124,2058.58973894,1746.15384088,4771.53846265,5410.12820756,4438.46153888,4220.51282045,5158.84615580,8141.92308520,4339.74358996,3425.12820339,199,73
202,120,6896.02564666,3657.56410132,7941.28205907,3094.61538219,5809.48718283,2913.33333049,511.92306901,2369.35897040,1811.28204614,7277.30769870,548.07691523,3782.94871698,4660.12820597,2167.17948281,239,219
30,236,5005.76923237,7061.15385213,5659.61538761,2260.25640602,2232.30768807,6309.10256848,3594.10256272,2975.38461268,796.28204399,1382.82050678,1282.17948093,8062.17949524,3164.48717720,6708.20513342,111,149
244,158,6885.38462095,2794.74358669,3162.56410027,4028.33333285,3172.69230540,1403.71794268,3229.48717734,7604.48718658,2680.51281718,7772.94872539,2926.28204851,2071.66666208,5575.12820791,1566.66666097,186,142
34,128,8253.33334181,2786.41025329,3779.87179390,1148.20512161,3654.48717824,6842.05128754,7679.48718672,5077.17948892,817.69230040,6166.02564506,2746.53845835,5751.79487500,7842.43590501,2866.15384324,253,180
200,107,1854.23076416,935.51281350,3689.10256293,911.02563394,6052.56410639,8360.89744459,4017.17948670,3708.07692190,5158.71795067,1112.05127538,5106.15384796,3603.71794733,5032.17948885,2447.94871413,39,6
232,52,4763.07692419,3219.48717734,8259.10257258,2875.38461247,7658.58975082,8318.71795734,8130.12821333,6952.82051852,1124.35896776,4361.53846175,6146.66667070,645.38460774,4630.12820597,6598.84615885,72,214
23,127,6439.10256876,6645.00000508,6183.33333744,5518.20513092,7092.17949323,4746.92307797,3327.94871601,5189.23077125,5992.69231138,6172.56410667,2351.79486777,467.30768432,8092.69231583,3741.15384505,62,168
69,233,3586.28204990,1893.71794372,2906.66666382,3686.92307575,663.33332576,6478.07692781,6142.56410660,7595.51282760,7987.43590536,6231.02564520,4007.82051234,4506.79487235,4057.82051241,8326.02564965,200,11
46,182,2708.71794546,2761.41025329,7693.33334063,1341.28204510,1464.61537871,5915.51282406,3655.51281927,7927.69231548,385.25640206,3586.92307554,6205.25641443,7989.74359767,7445.12821187,6444.23077389,216,232
17,50,2876.79486888,2391.02563707,7594.23077632,7772.69231513,2281.28204712,8210.51282892,553.20512036,3575.76922931,4477.56410305,6474.35897909,6151.53846557,7773.20513564,3501.79487020,5044.35897603,4,137
209,165,7493.20513509,2264.61538045,4241.41025641,6749.74359503,4903.97436037,5413.84615628,6806.66667209,4899.87179627,5654.10256709,7961.66667452,2362.43589341,2594.48717602,1942.30768745,6493.97436370,85,210
236,217,7771.92308436,8189.48718783,4418.20512856,1649.87178939,6730.12821041,2879.10256119,2100.76922626,860.76922362,2052.05127740,2603.33332986,560.64101786,1464.48717358,6105.64102961,3907.56410187,223,74
166,120,7803.71795623,6247.17949142,7179.23077542,5178.97436092,2608.58974012,10.25640130,8277.69231624,393.20512001,4700.25641123,6277.94872226,2547.30768870,1112.17948051,2662.30768898,4241.66666667,4,26
109,166,2601.02563756,5537.82051553,3568.84615239,4769.87179599,238.20511973,7865.89744354,7796.28205879,7000.25641610,2896.28204844,6212.43590161,983.97435203,1907.30768738,7468.58975040,3936.41025572,119,227
74,190,6850.76923626,8197.43590578,3594.99999861,5962.30769592,7496.79487868,7544.48718644,2223.33332903,7203.97436523,27.30768335,2472.17948343,7712.05128935,7031.41026232,584.74358196,2944.99999722,248,65
159,105,6600.76923578,928.71794170,1636.66666111,3111.28204885,6655.89744097,2373.71794476,4737.43589848,5755.89743910,4349.10256431,7025.89744181,7678.20513544,4448.46153888,1589.48717386,6917.94872358,179,202
134,187,284.61537621,5573.07692586,648.07691544,237.43588896,3018.84615121,5690.89743896,2741.53845835,4354.10256431,7516.28205823,3657.43589619,4832.30769356,8177.94872629,3550.25640880,2104.61538010,108,100
207,107,2908.58974074,1930.64102071,5889.87179835,2187.05127768,6854.35897985,7940.76923856,779.61537725,647.17947954,6600.25641526,4412.69230804,5146.92307880,5364.74359211,1711.28204594,4447.56410298,118,66
15,224,769.23076187,8146.02564930,7954.74359760,6006.79487555,5681.53846460,3078.84615135,4116.15384588,6713.07692829,2229.23076493,318.46153013,3815.25640936,4411.28205163,7209.23077549,2074.99999542,45,16
84,174,44.48717060,2633.71794532,4948.33333480,5143.33333521,2414.74358586,2704.74358648,6779.35897971,6754.23077452,5295.89743812,945.38460837,4093.97435863,5098.71795053,3136.92307456,607.82050511,14,60
46,201,7215.89744216,1541.15384039,2853.58974061,15.89742694,8083.84616198,4855.00000125,3162.94871566,4013.07692259,5203.84615587,4737.05128310,5960.76923439,4458.71794914,1344.35896818,2340.25640623,210,109
96,242,4256.79487180,5287.05128428,2891.66666382,4405.38461574,2230.51281621,1934.74358481,643.71794108,5733.46154159,3769.23076819,2628.58974019,6465.76923550,8291.28205983,4904.61538601,2745.64102245,1,255
74,107,736.92306949,5927.43590098,2607.17948371,6991.02564687,5220.00000209,431.28204323,398.97435085,4985.38461692,159.87178619,7534.61539157,3401.02563922,2776.02563790,13.84614489,3042.69230513,225,74
204,154,241.79486332,3176.41025412,2417.82050893,5132.56410444,6431.28205587,3910.25640957,4803.33333452,1089.35896769,1330.89742972,3674.61538337,989.23076236,3127.69230533,7771.41026385,444.48717143,15,27
