SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
182,226,6194.23077333,7723.84616122,6451.28205594,6000.76923446,8216.15385457,6137.94872198,3724.35897325,3893.71794796,1681.28204587,4478.20512870,1302.69230144,5308.33333556,8239.87180335,5718.33333646,58,26
240,25,6291.79487611,2060.12820048,7526.66667362,6239.87179911,3790.64102467,5670.76923376,4874.35897568,1724.99999465,296.92306859,3956.15384553,3942.05128143,5853.97436238,7996.66667459,3808.20512731,80,252
254,224,7951.79487965,6228.71795289,2063.58973894,6540.64103051,6922.17949281,2755.51281732,3493.97435738,1491.28204545,2814.23076618,4603.84615461,1358.84614774,7046.28205719,4266.15384616,6882.94872351,235,238
237,90,1876.15384115,2141.66666222,7552.82051984,5674.10256709,7416.92308360,3615.25640894,3552.94871649,4829.23077049,5668.58974658,112.94870920,2663.58974026,7897.05128977,2895.25640741,5729.61538775,119,227
78,136,4040.12820472,4529.35897499,2042.43589278,3646.41025516,1033.71794191,2823.33333035,2425.51281663,8213.71795713,6900.51282615,1780.64102043,1292.30768606,4788.84615496,5575.25641304,3666.02563978,234,126
127,36,7635.25641742,3261.02563894,7899.10257182,3739.48717838,7455.00000681,7931.79487958,483.33332535,2585.89743236,258.84614537,6645.89744097,2823.84615086,3438.46153673,2549.48717588,6533.46154333,48,233
115,129,5762.82051602,6494.87179960,3861.28205045,6387.56410708,5382.94872038,1178.58973706,717.30768481,4397.69230797,1599.74358412,4818.07692426,6408.07692767,391.02563283,2083.58973901,2068.20512362,80,204
99,210,2901.92307408,4662.69230860,8355.12821382,717.56409506,5004.23077083,1939.74358488,3096.53845911,3000.38461275,3367.17948531,5222.43589952,7320.51282705,2394.48717553,1711.28204594,4490.76923126,250,158
217,49,5506.15384880,2782.17948406,1122.43589084,3522.43589591,7046.79487771,4833.84615510,991.02563415,1629.48717393,3417.56410083,1964.23076437,1289.10255785,5948.20513182,2881.15384324,5957.94872157,133,72
178,218,2488.58973984,4791.41025753,4685.00000091,2842.17948420,340.12819686,7875.76923842,3809.10256320,8282.94872650,2968.84615114,452.94870989,5846.28205469,8394.48718825,1601.02563540,6663.20513335,204,61
6,214,4131.15384588,3822.82051192,4703.07692405,4780.25641137,153.20511952,8058.97436704,1409.10255806,3607.17948579,2493.46153471,2084.74358516,2590.51281697,4355.12820534,2759.23076611,445.76922271,108,27
171,45,7604.35898145,7484.87180175,3574.61538316,4160.89743569,207.17947864,4102.05128171,6860.38462095,5226.66666876,1481.53845571,3459.99999834,7102.17949323,3564.74358829,2305.25640616,5425.12820763,40,129
91,81,8121.28205949,5073.33333507,3942.05128143,4022.17948670,6739.87180016,859.74358259,7727.69231506,3090.38461296,6461.53846620,6051.15384998,1249.23076291,5963.71795234,6564.48718442,7140.89744202,76,173
15,63,5067.82051456,6969.23077500,581.02563325,4184.23076910,1743.71794344,6723.33333855,1691.15384074,2789.74358669,1904.10255917,5618.33333626,5639.87179779,1422.05127608,2382.43589348,1847.69230262,172,26
248,185,4041.53846113,827.17947996,6100.89743979,2974.61538191,2095.38461080,2059.61537996,1475.25640435,6276.66667098,3350.38461351,4224.99999993,7820.12821271,6493.58974832,3888.71794796,4508.46153902,222,63
238,25,2710.76922751,7771.79487923,3206.79486958,7201.92308318,7006.28205712,1533.46153270,760.76922341,2132.82050831,5354.23077160,5274.48718165,6188.58974769,7835.51282809,2382.30768835,5542.17948989,175,78
94,114,5535.25641297,7795.38462289,6748.33333862,6066.28205511,6061.41026024,570.64101786,1206.28204482,2417.56409868,2870.51281760,3528.20512668,2157.05127761,2546.92307331,7925.64103343,1052.94871121,178,174
