SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
75,93,2727.05127886,7082.94872393,4384.23076951,8394.35898312,1587.05127643,244.35896589,1030.38460858,6247.94872219,7864.74359739,3247.30769016,186.66665805,4148.07692287,768.33332597,3353.07692120,28,124
102,103,3166.02563874,1914.35896943,5239.87179696,1578.46153284,5185.12820708,4863.58974491,3803.97435801,6704.87180009,4349.87179508,743.46153103,5721.53846467,7502.43590432,7904.23077695,1997.43589265,218,143
21,215,4574.48718019,3087.56410014,4078.84615350,401.28204316,1467.43589153,5207.56410458,6402.05128664,7734.35898173,5443.71795122,1737.82050747,1248.97435265,4049.99999959,6796.28205671,4467.69230818,130,77
151,2,4088.46153812,4194.74358961,1912.56409763,1621.28204573,3016.28204865,108.71793997,2106.79486728,6395.64103016,7849.61539226,6983.07692885,3574.10256265,5732.56410569,8396.79488055,5428.58974610,235,166
9,208,8305.00000862,7229.61539094,385.38460719,4730.89743694,2821.41025336,6197.30769641,5933.84615739,4512.94871851,3857.94871712,6658.84615892,2801.02563797,3278.97435689,3232.82051067,1898.84614885,156,236
28,4,5343.07692537,7442.17949392,28.97435001,592.82050511,4870.25641158,6588.20513314,5075.64102738,6808.84615927,2438.07691926,6203.07692725,4319.74358989,3452.17948552,3683.46153728,8130.38462359,25,254
254,252,7506.28205817,7762.05128949,6919.87180050,1280.12819888,2222.69230339,508.46153054,5975.38461907,1217.17948079,6813.07692850,3730.89743479,1293.71794247,2986.53845883,2793.97435592,1158.71794219,244,106
71,171,2160.64102120,6873.97436454,6043.07692690,6166.79487583,4519.87179543,1593.84614822,7355.51282712,5245.12820722,6993.84615969,8043.58975165,4890.12820645,8108.46154666,2044.61537996,998.84614697,87,143
203,61,3679.87179369,7711.66667397,4908.33333473,7705.25641756,6215.38461956,3201.66666445,6176.79487590,6326.41026079,6915.76923640,82.17947836,6494.48718422,2732.17948399,927.82050581,5012.69230929,194,101
34,123,4666.41025732,8018.07693107,3207.17948496,5293.97436120,6107.94872191,3708.58974241,5286.53846377,4910.12820652,2987.82051018,7696.02564833,6256.92308117,7571.53846856,6024.74359350,7342.30769884,218,37
254,91,2702.82050956,1902.17948218,7765.89744334,5538.84615656,842.56409534,6488.58974832,5664.61538761,2336.02563700,1421.41025044,7418.20513495,6395.64103016,294.10255570,4282.94871802,7758.20513564,18,66
148,96,3663.97435773,3978.33333278,6352.43590189,7043.58974950,3313.46153645,7916.02564881,2409.23076534,2392.30768835,2528.33332972,2595.12820166,1233.84614746,6587.43590237,2042.69230304,6216.02564520,11,90
124,95,6666.41026156,2436.41025259,7934.10257189,1844.74358467,493.07691516,3250.64102356,8177.43590578,772.56409520,4489.23076972,1309.48717324,6041.02564485,2722.94871469,7739.23077660,333.20511994,39,237
25,34,6525.00000480,7150.51282663,509.35896644,2898.84615100,3904.87179411,1557.05127636,7641.66667383,1084.87178820,1453.46153256,6.02563207,5823.71795206,42.94870906,1686.02563561,2147.94871351,238,53
