SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
232,47,6134.10256807,3729.87179376,2668.07691975,2305.38461129,5757.05128525,5084.10256584,3027.69230513,6356.66667112,4965.89743743,3359.23076736,6977.43590321,4373.58974387,4111.79487152,5144.74359162,211,49
146,9,827.05127483,1237.94871156,6135.64102961,22.17947822,2537.43589383,8259.10257258,8379.35898312,5879.35897784,6193.97436308,6458.97436363,1652.82050733,2598.71794525,2358.46153444,5977.43590112,162,1
92,146,3236.53845939,8064.23077730,2003.46153374,5650.51282350,5948.33333695,1685.64102022,3941.15384553,8351.28205997,2710.51281725,1312.30768606,1766.15384088,3584.74358836,2403.84614996,4130.89743562,94,90
153,106,7595.64103273,2615.76922730,13.33332437,2722.17948392,7015.00000584,8229.48718790,569.61537684,4839.35897561,6633.33333841,7584.10257119,203.20511966,6752.94872323,4342.43589765,4151.02564082,36,7
52,179,1023.71794191,7834.87180245,1627.56409701,3135.38461303,6177.05128615,1356.79486568,2731.53845835,7874.87180252,5051.15384783,5110.38461720,1912.05127712,4504.87179543,3198.07692086,4537.05128268,62,147
138,164,6920.76923640,8050.64103371,8320.00000862,8064.23077730,5041.41025808,2754.99999681,4696.79487277,4327.94871809,1861.66666160,8156.15385443,851.66665944,7592.30769940,4701.28205226,4870.64102697,21,16
159,182,3612.43589612,3098.46153603,3714.35897325,3934.61538392,6361.66667112,1669.10255862,3839.61538372,7021.53846738,6277.56410688,2102.69230318,7050.89744181,6403.97436356,5108.20513002,4474.61538511,70,5
198,141,3431.41025468,7545.38462234,1655.76922528,5412.56410500,5676.92307991,2319.87179078,4210.89743583,3526.41025489,3567.17948572,2173.07691870,4384.61538490,6712.69231291,2764.99999688,4026.92307644,9,165
182,70,3078.71794622,6732.17949246,5760.64102884,3325.64102370,262.82050442,521.92306901,3118.71794636,245.76922230,3789.23076826,2048.84614919,5238.97436106,1870.38461032,6990.51282628,6964.87180064,95,87
130,6,3548.58974213,6959.87180064,2983.07692037,5857.05128546,5305.38461761,2696.02563776,5871.15384956,3405.89743409,2534.10256049,7866.53846919,4224.35897429,3216.53845939,7177.94872414,571.28204350,207,75
102,218,7521.28205823,4914.35897575,887.56409548,2734.87179168,7744.35898173,7051.28205719,1635.25640470,6742.82051811,4255.64102564,976.15383921,6020.00000376,5191.15384817,2247.56409833,1743.33332806,226,33
180,200,873.46153131,1946.28204642,6585.25641519,5511.02564367,6813.97436440,1837.43589230,1511.15384039,8112.69231590,6650.25641533,5967.30769592,2308.84614975,6823.97436440,930.51281350,7899.10257182,14,8
146,223,2185.76922640,6525.00000480,4118.20512793,3173.84615156,5702.94872101,5012.56410417,2217.69230339,3573.46153701,4261.66666667,7725.51282788,1421.28204531,7360.51282712,5207.69230971,3461.02563936,193,81
205,231,5226.66666876,7914.10257189,5409.35897679,10.51281155,3133.20512585,6091.53846543,2328.46153437,6942.82051852,3306.41025440,5750.00000320,5548.71795150,1343.84614767,4561.79487242,5225.51282260,127,247
237,14,1597.43589181,879.74358259,5863.20513161,223.20511966,6594.10256904,2400.51281663,1928.58973866,2801.41025336,7626.92308408,6947.94872365,3798.58974262,8141.41026468,7736.79487916,2695.89743264,29,197
234,184,2998.71794608,5817.17949052,902.82050574,7968.71795657,4579.87179557,316.15383782,230.76922230,2053.20512355,3181.41025412,1070.89742916,6022.05128581,1870.38461032,8208.33334175,52.17947829,74,52
37,80,6455.00000466,834.48717226,4052.94871754,2795.76922772,5297.94872018,3817.43589654,2244.10255987,5351.79487416,8073.97436711,3433.84615211,5793.84615712,156.79486311,353.58973532,8031.79487979,255,103
10,1,1925.38461045,1586.53845591,3085.25640783,2438.33332952,5734.74359287,3718.97435787,4784.35897547,7803.33334084,3193.71794650,592.17947947,1275.76922445,8109.87180308,2959.35897165,1957.94871309,33,119
94,252,4091.92307658,397.17947905,2996.92307429,5725.64102877,2428.33332945,2333.97435495,6461.15385081,936.41024940,4930.00000146,6905.76923640,1608.84614829,7058.46154444,6836.92308242,4767.30769342,220,233
9,191,4463.07692350,7526.15385311,7570.76923779,3634.23076791,5010.25641186,4170.89743576,1825.51281537,6692.69231284,759.10255674,3473.46153680,3987.94871740,7029.87180078,7924.87180266,1483.46153263,129,80
63,110,4954.23077069,2762.56409944,6643.71795379,1722.82050747,1046.79486499,3853.84615302,7407.94872462,3744.35897332,5757.69231089,1423.58973762,7556.66667369,378.07691488,5327.05128435,2375.76922681,158,250
132,5,7902.82052054,4046.28205087,454.87178682,2697.05127879,2894.74358690,7691.66667397,6551.41026128,2382.82050886,1356.92307081,1467.05127615,6338.33333778,4892.43589883,4026.79487131,2467.05127830,157,204
54,46,3752.56410153,7159.87180106,7405.64103232,7439.48718623,6425.76923536,3793.71794775,4796.53846272,2862.94871503,7772.82052026,5310.38461761,3629.99999868,1995.89743111,5727.17949031,1748.46153318,60,35
169,168,7936.79487958,74.99999118,8051.53846960,27.69229873,4684.10256501,5623.20513113,2352.94871392,6996.28205712,6288.58974790,2909.74358690,1044.61537781,7114.35898041,2687.05127872,3844.48717866,156,140
185,184,1970.38461059,6340.89744035,4838.84615510,3663.71794747,8393.97436773,2143.07691863,549.48717164,6006.28205504,7789.87180238,8171.66667494,1975.51281572,2680.51281718,4052.17948677,1544.10255841,248,215
158,144,3311.02563901,6131.28205525,8136.41026461,1857.82050775,8213.46154687,5984.48718317,1777.05127684,444.61537656,3609.61538323,7758.46154590,1515.12819936,6934.61539032,2614.23076576,7055.51282642,120,101
38,174,3360.25640838,4343.84615406,4058.58974318,3259.74358766,1526.53845577,891.28204420,3534.74358822,4956.66666820,3736.02563992,2341.28204726,6915.51282615,6002.05128574,2511.02563735,4963.71795025,163,111
19,89,8245.51282899,808.46153117,5945.51282413,3179.74358745,7810.00000751,1979.74358495,7355.76923737,250.12819665,1112.05127538,2791.28204823,4566.66666737,4492.17948767,3770.51281947,2345.89743187,113,184
22,126,1461.02563512,6015.89743965,2688.97435564,4095.76923043,5848.58974700,4121.41025614,8011.79487979,6671.66667181,1350.89742979,1188.71794226,2241.79486756,2411.41025252,3936.92307623,6458.07692774,202,176
201,114,7114.35898041,3967.82051220,4642.17948802,253.71794024,1818.97435384,2850.38461240,7742.30769968,3637.05128073,6216.53846571,1473.71794282,234.87178640,3655.38461414,4935.38461685,1995.12820034,154,91
167,126,2144.87179043,1174.87178834,4443.07692350,8016.66667466,729.87178744,3960.51281989,6483.46154319,3512.56410104,6027.30769606,5450.00000257,6018.71795247,921.79486478,6201.41026051,6402.17949177,132,139
228,107,2359.10256008,8241.28205976,3184.87179265,6256.41026065,1698.33332792,5519.35897707,6916.41026204,5102.17948899,4660.00000084,129.48717074,111.41024766,4473.46153895,6622.56410757,412.05127393,171,245
160,194,242.05127358,2547.82050921,524.87178695,5222.05128414,5017.30769391,2851.41025343,5273.97436113,3983.84615329,1171.79486527,346.28204302,5303.97436120,2795.38461233,6449.48718415,6537.94872282,155,139
163,243,3147.05127969,1810.51281537,1636.79486624,5569.61538740,6891.41026197,6789.48718484,8232.82052123,677.05127448,7400.38462206,3846.92307609,7692.56410986,5922.17949073,5085.51282225,49.48717060,186,89
20,102,1474.23076333,1864.74358467,1937.69230283,6811.66667209,7702.82052012,6267.56410681,3780.76922980,3064.99999750,2345.76922674,6432.17949177,7706.53846884,4660.89743680,8309.23077785,8290.64103419,183,162
47,179,2321.79486770,7462.30769912,6119.10256807,3865.25640943,3488.84615225,5735.51282364,4981.28205281,6576.66667160,8027.17949517,1982.17948239,7425.25641700,899.74358266,335.12819686,5763.20513141,177,171
88,129,6628.84615885,7220.51282684,1618.33332778,4223.71794865,7158.84616003,7242.82051915,7329.35898089,4796.02564221,3419.35897263,4324.87179501,1694.61537920,1479.99999417,1870.51281544,7115.64103169,2,38
232,40,4289.10256418,4107.56410229,1822.17948204,6594.48718442,7206.79487805,7576.15385318,5655.38461838,1173.58973706,5349.23077153,351.92306866,5610.89743875,2587.82050928,7439.23077597,1290.38460913,147,65
32,34,5170.25641221,7067.30769829,3654.99999875,1251.79486548,7294.48718595,3159.10256181,1722.05127670,330.38460712,5844.61538802,2115.64102113,2850.25640727,1145.12819853,7510.25641714,8021.79487979,179,108
73,80,7728.33334070,594.35896665,1382.69230165,7978.97436690,2492.30768856,6828.33333883,3066.66666417,4463.33333375,1267.82050650,5427.82051533,7112.56410861,1331.92307074,3040.76922820,985.25640338,80,239
171,90,3124.87179251,3655.12820388,7135.64103176,7657.56410979,806.53845425,600.76922306,5323.97436127,2103.71794421,6226.28205546,4283.33333341,2298.71794462,6815.25641568,4947.05128351,2376.41025245,54,175
146,9,2814.99999695,5582.05128490,1632.82050727,3394.61538281,6621.02564603,2544.10256049,2557.82050921,7629.10257126,6902.05128768,764.35896700,2071.66666208,3172.82051053,3101.28204885,6061.79487562,158,144
253,176,3217.82051067,1442.82050685,3906.15384546,1078.46153173,545.76922292,839.61537739,3806.41025544,2949.74358697,2429.23076541,2569.87179133,2342.82050879,6452.43590210,8372.69231645,6971.66667244,43,171
246,36,5202.82051484,4740.25641130,5329.48718178,6849.10256960,545.89742805,5779.23077250,8113.58975179,5004.48718109,3591.15384477,5845.89743931,6199.87179898,2583.71794518,3415.51281878,582.17947940,67,3
40,188,4488.20512870,6081.02564492,5043.71795039,1327.43589126,3174.48717720,533.71794087,1784.99999479,3172.05127976,1438.58973762,8202.82052116,8395.38462414,6152.69231173,4832.82051408,3946.02564040,178,217
100,220,3840.76922994,302.17947884,4019.74358926,5674.87179786,7542.17949413,5870.25641367,6823.46154389,216.79486325,3542.69230617,5340.64102794,334.61537635,6233.58974776,3192.94871573,2819.23076618,222,43
241,124,2021.15384143,201.79486325,4843.20512946,8206.41026482,7993.20513613,6869.35897992,7016.79487764,1357.17948107,1171.79486527,7329.48718602,7226.15385248,2807.05127900,7712.94872532,1672.56409708,213,111
45,177,1656.92307144,8285.76923932,1782.94871274,305.64101731,1205.89742944,6985.25641603,4571.79487249,6298.71795303,2263.84614961,39.74358085,5260.25641241,4129.35897408,3121.28204892,7994.87180280,98,86
197,193,7526.79487875,7215.12821139,5215.76923279,4011.53846106,2472.05127830,2330.38461136,2404.23076534,5965.00000362,1749.74358447,4900.25641165,145.64101696,4328.46153860,7302.05128852,6715.51282573,145,250
142,22,7106.28205733,2307.56409847,2446.79486798,7190.76923703,7654.35898159,751.28204385,3520.25640873,2332.82050879,6962.05128782,6238.71795296,220.64101710,1323.46153228,1545.89743020,7539.23077618,216,83
83,195,5287.30769454,7047.05128796,2902.43589459,6461.79487645,4662.56410347,7740.25641763,4860.64102697,6935.12821083,5758.58974679,8135.00000820,6595.12821007,2073.84614926,3685.12820395,4349.10256431,85,90
30,214,1990.76922598,1276.41025009,1629.61537906,7982.30770023,1924.99999507,4257.17948718,4620.89743667,6713.07692829,6253.07692732,7443.84616059,1594.10255848,7540.89744285,7620.25641742,2737.43589424,12,221
236,113,213.20511966,5794.74359301,824.35896714,762.82050546,4684.87179578,6086.66667056,7054.23077514,797.30768502,1835.51281537,3535.12820360,5444.61538712,6018.84615760,2486.15384241,2851.28204830,134,140
195,217,2976.66666396,3676.79487062,7942.56411042,1724.48717414,3601.41025502,1294.61537837,4888.58974491,532.94871010,2044.61537996,3169.74358745,714.48717199,4609.10256487,8247.69231617,3409.74358794,139,229
131,211,6355.38461984,1883.07691808,5771.79487500,8377.82052158,3025.89743333,649.99999236,4410.12820548,3977.94871740,4396.15384644,1481.66666083,638.58973595,6973.46154423,5477.82051540,7709.35898166,121,241
138,135,2643.97435557,4032.30769183,8222.05129046,6102.17949107,6948.20513391,2074.74358516,398.33332521,566.53845376,6972.05128782,8296.41026496,1380.38460934,1928.20512328,2705.64102238,8249.35898284,48,232
118,155,1986.02563623,1995.38461059,8308.58975221,1418.58973762,6554.35897923,151.41024773,3515.12820360,7037.30769822,4178.20512807,6668.84615899,1685.89743048,1938.58973873,6346.92308137,7636.53846870,148,91
56,129,1834.61537948,7879.87180259,7792.17949469,3558.07692162,8141.79488007,6070.51282434,3377.82051095,5965.12820875,7662.05128928,353.20511994,3334.61538267,6371.28205580,6846.79487729,6609.74359475,73,95
224,58,2289.35897019,3794.10256313,113.07691433,2362.69230367,5381.28205365,7540.12821208,3518.58974206,6857.69231319,7673.20513544,1546.28204559,4357.05128226,7971.92308478,937.43589042,2300.51281642,217,32
146,12,1712.82050747,3273.84615177,7862.17949483,3306.53845953,663.33332576,5257.17948934,3791.28205031,4517.05128261,7735.76923814,6280.38461970,1653.07691759,3239.35897221,6027.05128581,3449.10256244,134,20
58,62,1687.05127664,6851.53846703,2403.20512432,8103.20513634,3487.82051123,2717.56409930,830.25640303,5230.00000209,5046.28205295,5305.64102787,7170.00000619,3535.76922924,5071.92307866,171.66665805,33,79
247,201,2298.33332924,6068.33333716,5497.17948982,6841.92308242,5402.56410500,2145.76922633,2498.07691940,3616.15384484,4210.38461532,4361.92307714,7497.82051970,3383.84615204,2185.38461101,1132.30768571,94,226
88,76,6547.17949205,4316.28205142,2950.38461261,6626.02564603,2856.41025350,5898.07692656,1281.92307067,8060.00000806,6424.35897895,2993.46153582,4755.25641130,7893.97436669,3169.87179258,7049.10257001,153,246
84,100,546.41024856,196.66665805,7727.30769968,5906.66667014,835.38460816,3125.89743354,1319.48717331,7202.69231395,6091.79487569,7671.79487903,1480.76922494,6603.46154347,6720.00000522,3867.56410173,179,15
143,239,466.66665868,5827.94872129,7080.76923675,6099.74359364,4882.17948850,2751.79486860,3201.28204906,3100.89743347,1413.58973762,4429.23076958,6697.43590265,6600.64103065,7215.89744216,1574.48717379,245,51
178,188,6218.97436315,809.61537732,7549.10257112,4578.07692378,2369.35897040,7065.12821111,1160.89742937,2438.84615003,7844.48718713,3778.33333236,566.28204350,4842.30769356,5828.20513154,2187.94871357,223,33
52,135,3144.61538226,1070.51281378,7727.30769968,4146.41025621,7233.46154479,4055.64102523,4688.71794963,8179.74359809,2664.48717616,217.30768376,6383.07692760,4389.48717977,2382.69230374,6735.38462067,234,172
50,200,1967.05127719,6960.38462116,6005.12820881,5617.30769523,7038.58974950,3426.66666493,1684.61537920,3063.97435648,3846.15384532,4280.25641033,3184.10256188,5180.38461733,6110.64102961,5579.23077201,153,33
