SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
83,217,5997.30769599,5762.94872115,8312.82052144,7245.12821146,1222.43589105,6986.02564680,3978.33333278,5572.82051560,3382.43589563,510.38460747,3078.97435648,440.38460733,3225.89743375,5076.53846328,237,234
131,9,2635.38461198,6507.05128685,6846.02564652,1942.17948232,2030.51281579,1283.84614760,1344.74358356,8343.20513689,2839.99999702,4924.10256557,4767.56410368,4378.71794900,7151.92308304,6202.82051692,61,45
5,245,6980.38462116,4770.00000112,7567.69231471,3832.94871705,6201.53846564,2221.02563672,4292.17948725,6132.05128602,395.25640213,3508.07692148,7595.38462248,3558.20512675,5029.23077090,2092.17948260,204,61
225,141,1712.43589209,5772.05128525,4427.82051317,153.33332465,1137.94871135,8264.48718797,1198.58973713,8016.28205928,5690.38461845,5187.30769433,1655.89743041,679.99999243,6087.56410646,754.35896693,234,3
21,143,6878.33333890,5917.05128560,6787.56410792,262.43588896,3307.43589542,2516.41025273,2227.17948288,7135.12821125,5258.20513036,1.92306796,123.97435022,5304.61538684,4421.02564138,5055.12820687,34,121
17,85,7183.71795491,8019.35898235,4074.74358940,1237.94871156,2922.05127928,1301.02563478,6308.33333771,7608.20513530,8013.84616184,3590.12820374,4200.38461525,4144.99999980,1181.79486534,7521.92308388,2,104
79,245,210.64101710,5810.76923411,7475.25641707,4241.41025641,5401.79487423,4274.35897443,5554.61538740,5785.38461865,744.23076180,8131.41026461,2504.99999632,5958.97436259,2653.33332993,105.89742715,6,81
187,132,1209.10255764,2922.69230492,7709.23077653,2753.97435578,6519.10256890,4752.82051387,4127.30769203,4987.69230922,7988.46154639,2314.74358565,2053.71794407,7794.74359725,4089.10256376,814.23076194,71,99
173,64,2407.56409868,7514.10257099,435.64101758,5815.38461872,4557.43589807,3118.84615149,3961.15384553,2304.35897026,4307.17948732,103.20511945,3105.76922834,1812.69230255,5528.33333605,4921.02564242,93,106
33,138,5587.69231055,6173.84615795,8113.58975179,3140.76922841,2997.17948454,1394.35896832,4510.51282107,1171.79486527,8079.74359788,618.46153075,3989.87179432,3959.10256348,1989.87179008,834.10255688,115,5
178,67,6493.84615858,930.25640324,549.74358190,2540.89743229,6808.71795414,3030.25640769,8226.15385457,2206.66666236,373.20512001,38.46152957,7694.74359704,7615.00000716,2330.64102161,7809.10257161,50,171
225,255,189.10255549,4906.41025780,5833.33333667,5915.38461893,5162.43589939,71.41024759,304.61537628,4156.53846133,4905.38461678,1918.58973866,1694.99999458,7471.41026322,7282.05128845,2994.61538198,193,20
21,150,5101.66666848,2088.84614926,5110.76923258,4262.05128206,7295.64103211,5583.20513106,2173.84614947,7593.71795581,6319.23077361,6199.10256821,7589.87180196,8119.23077743,669.61537705,4646.66666750,229,101
223,169,7062.56410854,1541.41025065,6650.76923585,1929.74358481,1690.25640484,2768.84615072,4919.48718088,2803.71794566,937.05127504,4332.82051303,5223.33333542,4018.97435849,5005.76923237,2083.07691849,145,109
232,110,7530.38462234,775.25640289,6995.25641610,5131.41025829,597.94871024,5958.46154208,4874.10256543,1265.12819881,6500.00000480,3280.12820305,6643.71795379,2229.74358544,5706.79487486,7424.87180162,24,121
129,198,267.43588903,199.48717094,5763.07692628,2015.64102092,7686.79487909,5607.43590029,7322.17949372,7541.53846849,2303.84614975,2093.33332875,1141.15383956,5287.17948941,6759.35897964,7054.10257001,198,101
151,127,447.05127399,245.89742742,6507.05128685,4699.74359072,6425.89744049,116.02563227,4690.00000091,6085.00000390,5213.33333535,3486.66666507,334.23076097,2808.84615079,1929.48717456,7371.53846814,208,174
