SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
80,200,5283.97436113,5375.00000237,4723.33333431,431.79486374,6172.82051692,1519.61537885,1694.10255869,5103.84615566,5810.25641360,4108.84615357,3410.38461358,1034.10255730,1996.92307213,5675.51282350,21,127
251,67,1476.02563512,6760.51282580,4412.56410292,337.05127379,7761.28205872,2420.12820124,2212.17948288,3522.05128053,1529.10255834,4132.17948691,2470.51281676,8102.17949531,7569.74359677,4849.74359100,236,30
64,37,6535.38462025,1402.17948114,5011.02564263,1853.07691801,7606.41026350,1614.35896880,5883.07692656,3726.15384505,4762.43589855,1002.69230082,4181.79487166,7700.76923807,5520.51282323,2973.07692037,24,75
89,202,7965.25641811,4180.38461525,3078.33333084,4895.51282191,7816.28205886,6057.69231152,5072.30769405,3190.25640804,6699.61538983,4456.41025683,3113.33333091,7927.82052061,397.17947905,1734.74358440,104,27
53,118,2708.97435571,3239.74358759,6713.33333855,6187.69231180,3159.99999771,2055.12820048,7355.89744250,372.56409437,4769.87179599,2603.84615038,5815.76923411,2459.61538080,2128.07691856,7119.48718554,183,66
136,27,5901.79487527,4831.66666792,1912.30768738,5887.30769579,712.05127455,4978.07692461,2673.71794539,5093.71795053,2847.94871496,6025.76923453,5575.25641304,7113.97436502,2282.82050866,95.12819631,193,43
9,154,4244.61538462,821.28204406,7876.02564867,2116.02563651,7176.41026260,5601.41025926,6054.61538844,246.79486332,1861.02563596,6928.84615955,8005.51282844,8367.82052151,7041.53846745,6562.82051769,1,50
254,221,3726.79487069,7077.94872393,3515.76922924,5650.64102863,2583.07691954,4328.84615399,886.15383907,4460.51282093,3175.51281822,1545.64101995,4729.10256515,4951.02564249,3888.97435821,132.17947850,11,238
90,251,4508.71794928,6696.41026163,5063.97436072,4851.28205254,7777.17949462,4566.28205198,7050.89744181,129.74358099,7361.66667327,6722.43590265,4556.79487242,538.46153061,8167.82052109,0.76922181,221,63
176,194,8392.17949594,6648.84615892,60.38460649,5494.10256675,108.97435022,1008.46153159,3318.20512626,1210.89742944,465.76922278,8165.00000827,792.82050553,6393.71795324,2698.84615058,5166.15384810,109,4
8,222,1422.43589146,6298.84615816,3482.94871635,3943.20512758,7726.41026378,4267.56410264,277.56409416,3514.87179335,2912.30768946,698.20512070,5934.61538816,3143.71794636,4376.79487208,4111.66666639,222,125
254,168,7478.20513502,3655.25640901,4425.00000035,6404.23077382,6491.28205601,300.89742756,4126.41025614,1242.17948079,3616.28204997,2490.38461164,5091.53846335,3128.84615149,1732.82050747,773.58973623,154,204
195,22,4775.51282163,7698.07693038,3428.46153673,3228.71794657,6619.35897937,1328.84614767,4953.07692454,5800.12820840,4643.84615468,6650.12821020,6364.35897881,1487.69230186,5858.58974700,1599.74358412,26,69
169,200,3518.58974206,6058.46154229,1581.66666104,3567.69230624,2378.33332938,6727.17949239,1394.74358370,3889.35897360,8369.87180363,1203.33332687,5582.69231055,6051.53846536,7444.23077597,4307.17948732,110,182
222,248,2220.12820082,8264.10257258,5465.00000257,4056.92307651,1968.97435411,2273.84614968,4812.43589862,3916.41025572,5467.30769488,5985.00000369,978.71794177,2062.17948253,3669.74358850,2560.64102210,113,24
112,208,4913.46153986,4810.64102683,9.61537566,1680.89743048,4921.28205268,2481.15384241,5777.05128532,3366.02563915,4728.07692412,6952.17949288,4672.43589834,6499.48718429,7185.12821132,401.53845341,6,223
176,0,3980.89743535,1216.02563464,6490.12820986,1120.64101904,8122.82052102,1264.10255778,2055.12820048,437.43588938,2585.12820159,5940.76923439,4400.89743625,23.07691412,5674.23077222,4447.43589786,17,64
87,66,7121.92308297,1677.30768689,6052.30769613,5527.43590015,8196.02564937,4497.17948774,5518.71795143,1596.66666104,5388.46154090,3227.17948503,345.38460712,1398.71794268,2663.71794539,6641.41026149,211,95
