SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
13,202,4116.02564075,4280.25641033,1007.69230082,2903.58974074,1028.46153166,3375.38461351,3102.30768988,2770.89743277,6049.10256793,5394.48718192,5617.43590036,6436.15385081,1286.28204503,4719.74359072,130,224
157,35,2267.94871378,5061.02564277,7251.41026274,5112.05128386,189.61537600,5465.38461796,166.66665805,1138.58973699,6981.66667244,7946.53846939,6838.33333883,620.25640255,8232.56411098,7923.46154625,124,182
6,25,159.48717081,6425.51282510,3502.30769071,1844.99999493,2196.41025204,4248.71794872,5573.97436176,8261.41026489,7757.43590487,1148.07691648,1570.64101995,2724.35897117,4171.02564089,1628.97435342,94,227
128,248,2384.48717553,3753.97435794,3839.74358884,6932.82051852,204.23076069,942.43589042,655.25640262,1223.07691669,4349.87179508,2474.10256035,4995.12820673,3428.84615211,1203.20512175,3680.12820395,7,49
99,9,6831.02564652,76.92306810,6282.30769662,7923.58975138,5948.46154208,7428.71795546,6897.05128768,1764.99999472,1719.23076388,0.25640130,6975.25641603,3718.58974248,543.46153061,7530.51282747,8,50
69,51,5983.84615753,2659.23076590,3860.12820430,7927.56411035,1989.10255931,1694.99999458,4887.82051414,5069.23077097,6569.74359468,2582.82050928,7916.66667445,5526.66666938,6587.05128699,7979.23077716,221,159
244,245,2440.25640644,4590.38461608,3039.10256154,2690.89743257,968.71794177,2701.92307366,3429.87179314,2122.05127754,3641.79487048,7033.84615976,623.71794108,6578.33333827,8220.51282892,7162.17949337,25,14
248,73,3683.46153728,3237.56410041,1451.66666076,5252.17948934,8318.97436759,4413.20512856,5148.71795060,3296.15384414,7761.92308436,398.58973546,4152.43589723,7348.07692961,3922.94871726,3148.20512585,238,122
226,12,801.15383886,6542.43590230,161.15383747,6962.05128782,3773.58974255,3499.99999841,6910.00000563,5459.23077181,4537.43589807,7771.15385359,1784.23076402,3830.76922987,4306.79487194,2853.97435599,198,230
215,118,4776.79487291,7359.48718609,7222.94872428,4970.38461692,2862.94871503,21.92306796,7223.33333966,1238.20512182,6985.38462116,6947.82051852,3855.76922994,5346.66666896,8178.07693142,2006.41025169,64,235
86,252,4105.64102537,8174.23077757,2093.97435439,6792.69231305,1623.20512265,6021.66667042,4964.23077076,3539.61538309,6429.10256869,309.48717115,7667.94872518,2139.99999556,4793.71794990,6668.71795386,73,240
