SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
116,170,3868.97435814,3519.23076771,508.71794080,6115.25641422,7199.23077549,1390.64101960,4197.94871781,4178.97435884,4931.15384762,5205.64102766,5195.51282253,7288.46154493,7783.58975110,7677.69231492,49,117
140,143,740.25640283,7793.20513571,3007.43589480,3355.64102377,4170.38461525,157.17947850,7856.53846919,6131.41026037,7907.56411028,4390.89743618,2192.69230332,4364.74358996,4635.64102648,6577.94872289,86,115
74,55,3095.12820270,3921.79487110,7222.43590376,7122.56410868,3650.51281927,700.25640276,4901.53846293,1156.15383963,6725.51282573,7305.38462185,1496.53845571,4460.38461581,5430.89743840,1547.05127636,75,75
184,117,917.69230061,2564.35897082,3435.12820339,1951.92307206,8032.56411056,1681.02563561,8103.97436711,2329.23076513,6032.05128581,7349.23077577,7941.92308471,1738.58973824,2240.12820089,2560.64102210,64,156
217,200,7703.84616115,5896.15384963,7437.82051956,966.15383921,1876.92307192,3776.92307595,6228.33333751,4810.51282170,7855.12821278,845.89742867,290.89742749,2209.87179057,6082.82051672,4283.33333341,51,194
237,89,2423.71794483,7310.89744236,4699.10256508,709.48717199,2659.74358641,7250.12821146,8357.05129074,1636.92307137,7661.66667390,5378.71795108,970.51281357,2940.76922799,1043.33332653,6470.38462011,41,60
167,118,7478.20513502,8081.28205942,1137.94871135,3582.17948579,2253.46153423,8191.28205962,8227.30770072,1297.94871170,6674.10256925,8220.00000841,215.25640171,4514.10256466,8400.25641902,7487.56410945,174,215
185,175,2394.99999604,5510.25641290,4641.02564186,6670.12821027,1579.48717386,450.38460733,4723.20512918,5955.25641387,4962.17948871,3590.25640887,4538.07692371,2238.71794448,81.53845272,5643.58974651,30,143
233,117,6656.02564610,655.51281287,6507.43590223,5018.20512981,7572.17949420,1847.05127698,638.46153082,1011.53845466,4260.12820513,5994.61538830,1941.02563617,6749.10256939,1910.25640533,6776.41026176,239,33
160,77,6972.17949295,3401.02563922,1470.89742999,3092.05127962,1025.25640345,5064.74359148,1515.76922501,5938.97436252,3237.82051067,7304.10257057,187.43588882,6150.25641429,6381.15385067,6602.30769731,53,185
228,25,6911.53846717,1194.99999354,4343.20512842,6983.71795449,6870.25641582,4561.79487242,3917.94871726,6219.48718366,6809.74359517,739.74358231,6278.07692739,4138.20512800,2540.38461178,7235.51282684,206,187
70,126,7888.58975131,527.43588959,3301.15384414,5168.71795067,151.79486311,532.82050497,3766.79487076,5878.46154194,4618.33333410,3322.56410062,4557.82051345,6027.69231145,4436.15384657,2000.38461059,55,150
165,82,7567.69231471,2031.15384143,6273.07692739,1118.33332674,8127.56411077,5610.25641311,721.28204378,6173.46154257,7886.53846926,6815.25641568,2053.84614919,3913.46153777,3847.94871712,3316.53845960,76,38
249,86,223.71794017,2511.92307324,152.82050414,6790.76923612,3785.64102467,6281.53846585,4518.07692364,2955.12820242,7014.87180071,251.53845306,7416.41026308,999.23076236,2130.51281600,6955.38462109,225,16
247,114,3596.53846015,5830.25641360,4723.20512918,7120.12821118,2337.30768828,4025.38461490,6301.41026072,5335.00000230,8136.41026461,404.10255598,5565.76923355,6821.79487722,1270.25640394,2012.56409784,118,202
92,76,1444.61537871,1467.30768641,6243.46154270,2278.33332917,7684.74359704,307.82050449,1236.02563464,4348.58974380,4265.25641026,2593.20512473,3964.61538399,6336.66667112,5401.53846397,4956.79487333,169,167
193,3,7527.82051977,8189.61539296,7564.48718651,8328.33334195,555.38460754,1646.15384067,5855.64102905,2991.41025377,454.61537656,5097.30769412,2013.58973887,3953.20512758,6019.74359350,4986.79487333,12,179
81,241,1907.43589251,178.97435036,2538.33332972,520.64101772,6972.94872372,5589.61538747,8159.23077750,3791.28205031,3938.07692239,4012.69230721,70.89742708,1150.51281398,4033.07692259,2237.94871371,93,191
25,77,842.82050560,5043.46154013,2737.94871476,4642.43589827,1014.48717261,872.30768515,7536.41026336,7070.76923675,8401.66667543,6487.30769704,3685.12820395,6084.74359364,5465.25641283,8383.20513696,34,19
162,84,1364.23076312,30.64101668,2561.53845800,6575.51282545,3323.46153652,7779.10257161,4627.94871879,130.51281176,194.61537600,4764.87179599,6711.28205650,4855.12820638,5219.87179696,3289.74358773,139,73
233,99,5980.38461907,304.74358141,4448.84615427,2551.53845793,1232.94871156,7661.53846877,566.41024863,4435.64102606,2460.38461157,7501.79487868,837.69230047,5620.89743882,3213.71794650,86.66665785,195,228
113,101,5147.05128393,4142.82051262,3387.30769050,4337.30769252,2290.89743173,6426.53846613,6664.35897950,3014.23076659,7095.51282656,4890.12820645,3918.84615316,6497.17949191,2224.99999570,4100.51282017,253,223
143,85,4520.12820569,4427.05128240,4266.79487187,1374.99999389,2967.94871524,6791.66667202,7550.89744292,4339.74358996,14.87178591,5468.46154104,8303.33334188,7553.84616087,5158.46154041,1326.53845536,165,127
91,212,4358.84615406,4396.28205156,4151.92307672,3993.84615329,192.17947857,306.28204295,4179.35897422,3811.66666577,1931.28204635,6455.00000466,5286.15384838,4573.07692378,3404.99999820,3800.51281954,194,254
237,88,2963.71794601,2918.71794587,5087.69230950,3880.12820437,1674.99999458,3727.17948607,7063.58974957,3132.82051046,7201.92308318,2785.12820201,7158.71795491,7660.89744313,5072.56410431,710.12819763,89,20
24,69,7771.41026385,5319.61538691,1593.46153284,4628.46153930,4014.87179439,990.76922389,8322.82052144,5850.12820854,97.05127323,7635.38462255,7055.51282642,403.33332521,6950.38462109,8107.30770051,158,70
