SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
107,239,2048.07691843,176.41024780,4077.82051248,6471.41026114,6297.82051713,4842.30769356,3018.07692044,5509.48718213,687.05127448,747.94871052,4139.23076903,386.53845334,5484.35897700,8344.61539331,24,208
250,122,4506.02564159,1318.97435279,1577.43589181,6457.82051748,728.07691565,5.12819617,7382.69231430,3413.84615211,1725.64102029,2260.12820089,2384.23076527,7756.66667411,4140.64102544,6485.76923550,71,219
237,42,7665.38462262,779.23076187,4554.10256473,444.10255605,1587.43589181,6128.20513217,5965.25641387,3629.61538330,3284.48717748,2465.12820138,5425.25641276,4526.41025697,4085.89743555,2367.30768835,253,134
192,130,5606.28205413,4782.30769342,6567.17949212,1104.48717282,3208.58974137,7680.64103294,5295.38461761,6865.38462095,157.30768363,5400.00000244,2736.92307373,31.66665771,2963.20512550,330.64101738,194,62
130,16,649.10255646,2729.61538142,5900.12820861,7725.64103301,1263.71794240,176.15383754,7290.25641672,2985.76922806,2118.84614933,4689.48718039,6613.33333834,1225.76922438,6657.30769738,3438.20512647,250,188
30,85,3870.25640943,1963.20512334,5266.02564318,6255.25641450,5886.92308040,28.33332437,8344.23077792,5186.92307894,383.33332514,3128.46153610,7739.74359711,2721.15384289,5020.25641186,2973.33333063,231,162
174,78,919.61537760,7423.71795546,203.71794017,4183.46153833,411.41024828,8390.51282927,7681.41026371,8217.05129046,1908.84614892,3621.53846022,7146.02564714,385.25640206,6077.82051672,5094.87179668,239,59
253,59,7967.17949504,7905.00000772,4143.07692287,522.17947926,5896.02564450,5939.61538816,2928.84615107,5872.17949059,7520.64103259,6531.02564582,1805.76922563,4945.89743736,1377.30768620,2619.35897089,44,64
218,0,7434.48718623,5275.12820729,6169.23077326,3029.99999743,2336.92307290,6821.41026183,5970.00000362,3257.69230561,5827.17949052,7497.94872483,3624.35897304,478.33332535,2714.61538135,4428.20512856,72,178
93,198,1915.38461045,4327.05128219,841.79486457,2518.07691940,3689.99999882,7101.02564707,8083.33334147,7286.28205775,7821.92308450,6480.00000473,1561.53845584,1310.64101939,6961.79487757,6562.82051769,51,4
173,149,6044.23077306,2447.56409875,7325.00000654,6917.05128768,681.92306935,1209.35896790,2975.38461268,6219.61538879,1220.38460900,5344.61538691,4824.48718067,7338.46154500,7924.23077702,1405.38460934,96,169
114,51,7838.71795630,4536.41025704,3456.92307526,2817.43589438,7418.97436572,3173.97435669,5362.56410493,8178.07693142,302.30768397,1846.53845647,2949.61538184,3382.94871615,4268.46153853,317.69229936,48,94
110,171,2815.51281746,238.97435050,3088.84615142,4777.94871906,1304.10255785,2934.48717671,7713.58975096,6268.97436329,7508.58975047,6931.15385186,6484.87179960,462.82050483,2867.30768939,6627.69231270,193,240
148,183,569.48717171,2082.17948260,6456.41026107,1835.25640512,3482.69230610,6792.94872330,5906.66667014,5735.64102877,1356.92307081,1916.53845661,3677.69230651,7209.87180113,1887.94871295,1093.33332667,129,179
84,0,6731.28205657,7435.00000674,1958.84614899,5781.66666994,7826.79487937,191.79486318,3390.38461358,3330.76922883,696.79486429,6523.58974839,970.76922382,7471.28205810,8348.84616254,1642.17948169,152,84
