SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
120,223,7008.07692892,144.61537593,446.92306887,5836.02564436,4036.02564054,2074.48717490,1718.07691773,6646.53846661,5100.38461720,1821.02563589,1171.66666014,6054.87179870,7362.82051943,824.87178765,245,111
20,161,2763.46153534,4670.25641116,4828.71794997,1134.23076263,7328.71795525,7398.33334001,3252.69230561,169.35896575,3879.23076847,1642.30768682,1751.41025113,4162.43589723,1552.30768661,550.25640241,180,198
205,228,790.25640296,5756.53846474,7523.71795567,1606.41025079,146.53845286,3249.74358766,2872.94871503,1880.64102064,1451.41025051,843.71794150,6600.12821014,870.76922362,2987.94871531,6615.89744090,43,222
194,112,50.89742701,5251.92307908,1708.97435363,56.79486290,3136.53845918,7214.87180113,6957.30769801,1587.94871232,3149.10256174,6281.92308124,1145.12819853,463.20512022,5515.51282323,402.17947905,159,20
195,102,2520.76922709,8110.00000820,7989.23077716,4414.87179522,1135.64101904,3026.02563846,7561.92308395,681.02563346,868.46153131,112.43588868,6073.97436287,2732.30768912,6477.82051755,697.05127455,54,105
54,224,530.38460754,8213.46154687,1563.33332764,4387.05128233,504.23076131,3959.99999938,8143.97436725,802.30768502,5367.30769467,5098.46154027,88.97435015,5619.48718241,3628.84615253,7376.79487840,206,151
196,227,5811.66667001,2408.58973970,8155.76923904,3342.43589549,3130.51281815,896.41024933,121.53845279,5781.92308019,5448.84615642,7409.74359642,3198.07692086,8337.94872664,7628.71795588,6191.53846564,223,50
190,34,2374.61538066,3273.84615177,4159.23076903,5479.74359232,3503.58974200,6073.46154236,2942.05127928,1488.20512237,621.79486409,2548.84615024,1167.82050629,7349.35898089,1514.61537885,2558.33332972,99,2
72,225,3398.46153666,8315.00000862,5094.87179668,2403.97435509,6936.28205698,2825.12820214,1383.20512216,7445.12821187,5234.23077132,2792.30768925,1450.12819923,3610.64102432,3893.33333257,7504.10257099,110,140
32,1,388.84614565,4113.71794844,1380.76922473,6354.74359419,7183.46154465,7601.15385325,13.07691412,2384.48717553,2756.02563783,7621.15385331,5922.05128560,7515.64103252,7122.56410868,6314.61538900,171,29
90,31,6706.79487701,8268.46154694,1815.12819999,7577.43590446,6959.35898013,7509.48718637,2512.30768863,1555.64101995,7192.17949344,4243.07692308,2433.97435516,7576.53846856,6764.35897971,1250.38460907,62,119
80,92,1375.25640415,2291.02563686,8288.07693163,4960.38461692,3737.94871684,3381.92307512,1013.07691620,478.71794073,3415.12820339,6609.87179988,6889.48718505,4557.56410319,1391.53845550,413.84614572,13,225
176,153,8374.35898312,7239.74359607,7065.25641624,3624.23076791,4049.87179446,1023.71794191,7251.15385248,6802.17949260,911.79486471,4432.82051324,932.56409555,4603.97435974,1144.74358315,7084.87180085,183,52
246,215,1632.69230214,4962.17948871,996.02563415,7384.35898096,8388.33334209,2974.23076652,7651.41026364,5670.76923376,3765.51281947,751.15383872,5414.61538705,7300.00000647,5240.76923286,6164.35897839,21,173
