SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
219,60,4122.43589716,4593.20512890,7937.94872574,6509.48718429,2943.84615107,4150.12820492,8263.46154694,1031.92307012,6791.15385151,6953.46154416,1209.74358329,4332.05128219,7110.64103169,5256.15384831,11,141
239,48,7051.15385206,6959.35898013,7512.82051970,7412.43590411,2114.35896985,1711.53845619,6913.58974922,4343.97435919,3027.56410000,1129.87178827,1692.69230228,6057.69231152,4962.56410410,2341.02563700,177,251
188,18,8135.64103384,7087.05128803,5921.66667021,8227.05129046,7337.43590397,7932.82052061,6621.79487680,515.76922285,3500.51281892,4936.02564249,1427.94871198,7612.43590453,4969.10256564,1819.87178973,30,213
28,91,888.46153138,8168.97436725,4736.66666771,6140.64102968,2691.41025315,1116.92307033,150.64101696,4508.46153902,3647.94871670,468.46153047,7419.10257085,8305.89744452,6570.76923571,1766.66666139,30,46
22,205,3004.87179224,3744.61538358,5873.97436238,7180.64103183,4739.23077028,5820.89743924,5554.23077201,1133.33332674,2488.46153471,3292.69230568,8303.33334188,1782.05127684,4958.20512974,2852.82050984,142,77
211,154,3946.02564040,5804.10256737,444.48717143,7901.28205900,6331.66667105,2980.38461268,834.48717226,3309.99999799,2062.56409791,714.48717199,6216.41026058,7853.33334098,2285.25640609,5490.51282316,7,6
185,145,3287.17948517,5141.15384803,4708.20512918,6320.38461977,2203.07691877,869.48717233,7168.33333952,767.82050546,6268.58974783,5623.33333626,13.71793976,7172.69231388,6156.41026044,1199.35896790,39,206
67,225,1202.94871149,3716.79487069,6934.74359545,4491.41025690,740.64101821,5862.43590084,1523.20512244,1726.02563568,215.51281197,1652.17948169,5752.30769551,3715.12820402,5680.00000306,890.64101856,56,240
76,30,5608.97436183,7993.33334126,731.15383872,7498.33334022,3940.76923015,6310.76923515,8254.61539310,257.30768383,2478.58973984,6225.00000417,5542.30769502,6654.48718456,1754.23076395,614.10255639,223,113
119,207,3624.99999868,2657.69230429,5167.05128400,3592.56410118,3904.35897360,6295.38461970,6242.94872219,2996.53845890,4604.48718026,5089.23077104,7612.82051991,148.46152978,2929.99999722,952.17948023,188,204
243,95,426.79486374,6232.94872212,5509.61538726,1144.48717289,3921.28205059,5743.07692621,3702.43589626,4069.61538420,4492.56410305,91.02563220,5566.92307971,5231.15384824,2801.02563797,996.15383928,70,11
158,52,2926.66666389,5926.41025996,3648.46153721,14.48717053,340.12819686,7183.58974978,3684.10256293,3997.17948663,6943.20513391,6000.38461907,727.30768488,5928.97436252,6542.56410743,61.15383726,222,54
197,69,2764.35897124,3729.74358864,2235.76922653,1396.92307088,3760.12820409,246.53845306,6601.92308193,5997.82051651,494.74358183,7005.12821097,6168.58974762,109.74358099,5038.07692475,3512.05128053,233,83
65,205,3365.12820326,5921.66667021,2858.46153555,6130.25641422,5898.33333681,1440.76922480,5026.66666834,6543.84615871,5260.25641241,177.30768370,6527.69231249,1533.58973783,7984.74359767,550.64101779,29,52
136,63,2086.79486721,7265.64103204,1499.61537878,5443.20513071,3527.94871642,7285.25641665,6601.53846655,3192.82051060,5597.69231055,526.15383831,527.43588959,4647.30769315,263.84614544,1344.99999382,63,54
102,18,4053.46153805,7270.64103204,378.33332514,1622.82050727,4807.17948836,6162.56410660,8101.02564916,5710.89743903,5765.76923397,6257.56410681,5252.43589959,4407.69230804,6135.76923473,2055.38461073,127,14
121,157,6368.46154298,5446.15384866,6032.30769606,5651.79487479,7636.41026357,7792.43590494,2838.20512522,3043.46153589,858.71794156,510.12819721,7614.74359690,7752.69231513,1993.46153367,7519.61539157,164,24
126,202,637.56409492,8180.76923911,5817.30769565,4685.38461629,781.66665930,4203.84615378,7379.35898096,2935.51281774,6.02563207,4362.69230790,3731.79487069,2021.41025169,6484.87179960,4530.76923140,210,77
188,44,2748.84615065,1468.84614794,2779.74358662,5481.53846418,2783.84615072,3123.07692072,373.07691488,4741.92307797,5053.07692475,4857.05128331,6144.61538865,2924.74358697,4782.82051394,194.10255549,211,23
137,164,2427.30768842,4790.25641137,7724.61539198,7346.02564756,494.48717157,6948.20513391,2493.46153471,4446.66666709,2314.74358565,2857.82050991,1388.33332729,1168.84614732,6665.76923592,3916.92307623,188,187
72,44,5041.53846321,8014.61539261,6928.71795442,2114.35896985,2786.53845842,7348.07692961,2126.02563651,5024.61538629,3633.20512689,3252.30769023,4392.17948746,5419.61538712,4877.05128338,5789.61538789,205,138
150,29,4022.05128157,3441.79487006,40.25640137,2664.87179154,3595.51281913,7317.05128852,1575.12819943,4203.46153840,3405.76922897,7085.12821111,4904.23077062,1618.20512265,6730.89744118,4208.20512814,178,20
94,160,639.35896672,4057.69230728,3128.07692072,4556.53846217,5439.61538712,5708.71795178,5177.43589939,3108.33333091,3608.84615246,5407.69231013,4331.02564117,2804.87179182,3271.02563894,2759.10256098,138,246
192,189,45.38460649,3260.51281843,2861.66666375,2532.43589383,3548.33333188,5351.15384852,1293.46153221,7162.17949337,4927.82051428,2384.35897040,2418.07691919,7079.87180085,1421.79486582,6698.97436419,142,242
60,150,4904.48718088,4133.58974332,4378.58974387,7352.05128866,4147.69230749,3250.25640818,1675.12819971,5338.33333563,5792.56410583,1907.94871302,1178.33332681,2759.48717636,8203.46154680,3425.25640852,90,105
96,185,5699.74359280,1875.51281551,3358.33333146,7180.25641644,3228.71794657,7317.30769877,1294.35896811,2999.35897172,6596.28205622,46.28204239,2222.05127775,2185.64102127,2035.38461073,2367.43589348,224,193
161,163,5024.23077090,434.87178682,3851.28205045,3315.76922883,367.05127386,5892.17949066,6033.46154222,3398.46153666,3175.76922848,190.25640164,4076.02564068,2956.53845883,101.28204253,7633.46154562,14,210
12,151,5382.43589980,2540.64102203,1588.07691745,140.64101696,5852.69231110,772.30768495,3625.51281920,6997.30769815,3118.97435662,7460.25641707,1762.69230242,4290.51282059,6266.66667091,5009.48718109,149,85
102,12,4058.33333292,4147.56410236,3502.94871635,3638.97435766,3587.17948579,2591.53845800,7984.23077716,1123.71794212,5185.51282246,7852.05128970,7336.41026295,7018.84615969,7318.97436551,8175.76923911,79,166
127,241,3566.15384470,3707.69230651,7976.15385408,8030.76923876,7218.07692933,4244.61538462,1436.92307095,3828.07692218,5227.56410465,1302.94871170,1871.53845654,597.30768460,6729.61538990,4443.20512863,150,140
104,216,3999.23076868,6997.43590328,910.12819804,994.23076236,1994.35896957,3951.79487117,5231.53846363,6508.71795352,1165.38460886,6310.38461977,2.94870899,2970.89743319,6515.12820993,6779.48718484,77,184
5,112,5871.53846495,2556.15384254,4315.64102578,6057.82051665,5090.89743771,2727.82050963,5247.56410465,1460.51281461,5873.58974700,7100.25641631,3533.71794719,3932.94871726,5405.76923321,1586.02563540,133,107
216,205,6968.07692885,8012.30770030,867.43589028,4203.46153840,1431.02563505,7056.15385206,7443.07692982,4960.38461692,4894.74359114,2351.28204726,2318.58973949,6135.25641422,3417.17948545,5747.56410576,73,156
168,225,4337.05128226,8112.30770051,3863.46153763,6476.28205601,5466.53846411,5542.69231041,5872.69231110,491.02563304,5604.74359260,885.51281336,3525.89743437,2485.76922702,998.58973671,3973.58974304,34,18
17,82,1195.12819867,2797.82050977,1121.79486520,1131.92307033,7169.74359593,6187.43590154,5877.30769579,7421.02564777,5942.82051644,5891.02564450,4453.07692350,313.71794038,4507.94871851,949.87178786,28,86
202,224,1207.56409611,2621.28204781,5468.20513078,6090.76923466,1036.53845473,4437.30769273,6031.92308068,2040.89743125,3781.28205031,4136.15384595,6244.87179911,7684.61539192,6171.28205539,5658.71795171,252,235
