SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
6,30,8037.56411056,8103.20513634,1686.92307151,7581.41026343,4756.15384720,3280.25640818,61.15383726,7082.43590342,5508.20513085,7605.00000709,342.82050456,6624.61538962,4902.17948857,6070.25641408,118,52
24,228,5478.58974616,986.79486492,5445.51282302,7908.20513592,5657.17949017,2817.30768925,38.84614496,8144.23077750,3706.02563985,123.20511945,1333.46153228,8132.56411077,6387.56410708,8177.82052116,141,154
62,2,6011.92308068,5636.92307985,4896.66666806,4142.56410236,6710.38462060,654.10255646,4119.87179460,4836.41025766,4139.87179467,501.79486388,3293.07692107,7833.46154604,402.43588931,7351.02564756,107,41
14,202,7915.76923856,2651.92307352,5722.69231082,3257.82051074,5407.17948962,4002.94871740,2768.07691995,2704.99999674,6997.17949302,6910.38462102,7096.66667272,2893.20512536,2319.61538052,7621.28205844,181,157
209,105,2661.02563769,3324.35897242,1393.58973755,7168.58974978,6578.97436391,7382.17949378,8391.79488055,5608.71795157,2053.71794407,8146.15385443,76.41024759,3529.23076771,426.92306887,3262.94871587,59,63
122,82,7249.48718581,2823.07692009,939.99999299,5310.38461761,943.84614683,2028.84614912,3278.84615177,4033.07692259,4500.12820569,1511.53845577,3174.23076694,2717.17948392,8020.00000799,7480.00000681,99,124
248,55,2062.17948253,7346.28205782,5819.10256744,449.99999194,1946.02563617,4873.33333466,7048.58974950,3187.05127983,4769.87179599,6575.00000494,6416.79487638,1190.12819867,621.28204357,2516.02563735,160,146
65,119,689.99999250,6141.79487583,970.89742895,7062.05128803,2678.07691975,4697.56410354,7256.53846794,3793.07692211,7331.28205782,552.94871010,2212.43589313,4844.23077049,5714.23077236,3763.20512717,64,209
123,90,8214.10257251,7892.30770002,3543.97435745,7551.15385318,1199.74358329,5315.89743812,6212.69231187,7839.10257168,5612.94872087,3253.20512612,1642.69230221,3215.12820291,524.35896644,4818.07692426,229,136
235,33,8048.46154653,655.51281287,4892.43589883,4966.15384769,8304.87180349,286.28204288,2517.30768863,5574.35897714,263.97435057,212.43588889,6154.74359378,5832.30769565,130.76922202,6175.76923487,209,25
123,251,2100.64102113,6619.35897937,5383.33333577,631.15383851,7605.51282760,8169.74359802,3039.87179230,4027.69230721,6465.38462004,1385.25640421,2918.46153562,5354.87179724,2689.99999667,3234.61538247,177,0
109,58,7870.25641790,6545.00000487,1127.17948058,812.43589014,7935.00000779,6716.28205650,120.51281176,8152.69231597,2644.99999660,6993.20513405,7216.15385241,3628.71794740,778.58973623,6916.28205691,202,58
104,7,959.48717254,6903.58974922,2946.92307415,7024.87180078,5594.23077208,1357.17948107,3104.99999757,5671.92307991,6561.15385102,2912.82050998,6837.82051831,1119.23076263,6475.64103037,1598.20512258,77,192
118,178,2514.10256042,1014.23076236,5789.61538789,3609.48717810,2711.92307366,7803.07693059,8307.82052144,5014.35897596,2645.89743250,5604.87179772,331.79486353,4040.89743548,6333.46154284,6614.48718449,168,220
174,42,3412.82051102,8277.69231624,149.61537593,5607.43590029,2058.84614919,6252.69231193,3925.12820444,3883.07692232,3857.30769148,1254.61537830,6178.33333744,8377.30770107,5769.23077243,4033.46153798,216,139
