SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
201,64,3346.53845960,8036.41026441,6774.48718484,1790.51281531,479.61537663,218.20511966,6038.84615760,5787.05128532,4667.56410347,4968.20512974,7121.92308297,3740.38461428,6487.43590216,3789.74358877,255,234
251,41,6311.79487618,4943.97436044,6703.71795393,4715.51282149,4011.41025593,6745.12821041,4669.87179578,2486.66666292,5141.41025829,3297.17948517,7340.38462192,1717.05127670,5055.89743764,6717.05128727,143,167
98,216,6702.17949239,2256.41025218,8241.02564951,2486.66666292,7824.74359732,1673.33332785,2211.92307262,4946.53846300,7591.92308401,4406.53846189,2034.23076451,1514.35896860,6072.17949107,261.66665819,189,128
5,42,588.07691530,3507.43589584,3329.10256216,5078.46154020,6312.82051720,3156.41025412,8389.10257286,2450.64102182,3821.53846064,981.66665972,4371.15384644,1779.10255889,6268.07692732,4487.43589793,25,62
73,217,5913.20513175,2370.89743194,2369.74358579,4882.05128338,6596.28205622,1264.48717317,4504.61538518,4812.30769349,525.25640241,7563.97436600,6613.33333834,6895.64103127,7739.48718686,3192.69230547,85,161
166,163,536.02563318,6872.17949274,5514.87179759,3905.64102495,3552.17948572,487.30768432,554.74358190,606.66665896,54.35896547,6828.20513370,7096.15385220,4820.64102683,465.89742791,5027.69230936,249,97
40,172,1414.61537864,7248.46154479,1244.23076284,4031.53846106,3085.51281808,8156.92308520,7227.17949351,1822.94871281,2304.99999590,4025.76923029,1677.94871253,6691.66667181,7104.87180092,4515.38461594,68,200
115,15,2038.20512355,412.17947905,6285.64102995,7014.74359558,563.20512043,1991.28204649,3169.35897207,309.23076090,6749.48718477,99.74358099,721.41024891,7585.38462248,2041.79486714,3590.38461400,62,225
199,222,367.94870975,3725.76922966,4733.20512925,3676.15384498,7897.82052054,3380.76922897,3274.74358766,4988.07692461,8014.48718748,1280.51281426,6711.15385137,1658.58973810,3431.53845981,1678.84614843,28,209
216,230,5570.25641304,935.51281350,1749.61537934,10.12819617,3207.05127983,7317.17949365,5593.20513106,1686.28204587,5118.07692489,5743.46154159,3739.99999889,7183.07692927,3558.46153701,6306.66667105,253,217
221,186,4275.89743597,913.33332625,428.71794066,6469.74359447,4263.71794872,7927.17949497,4019.74358926,2067.82050824,78.33332451,5344.23077153,1029.87178807,7382.94872455,3339.10256216,1689.61537920,194,238
150,3,2464.61538087,2229.61538031,3199.23076701,3687.43589626,5928.58974714,1334.99999382,829.61537739,2742.82050963,1470.64101974,7424.48718623,911.02563394,7502.69231458,5500.89743854,4993.46154006,111,152
228,91,6909.61539025,18.20511925,7743.71795609,7403.58975026,1461.15384025,6473.46154319,609.35896665,7816.15385373,7080.51282649,2993.20512557,4924.10256557,6662.82051797,1277.05127573,1375.12819902,157,123
79,251,5220.51282260,5639.35897728,7037.82051873,2292.05127789,5714.10256723,7884.61539233,3791.41025544,7729.74359711,2610.89743243,5728.46154159,2643.20512480,6674.61538976,3025.51281795,2006.79486707,221,76
204,190,817.17947989,1310.12819888,2108.71794421,5573.58974637,255.89742742,7528.71795567,8033.58975158,1791.66666146,7323.71795525,1891.53845654,3960.38461476,7841.92308450,8225.38462380,7774.10257154,134,148
96,154,7770.00000744,480.89742791,1039.35896755,6987.56410834,8164.48718776,3256.28204920,2867.82050991,7071.79487777,3538.97435745,2148.20512376,834.48717226,1467.69230179,831.79486457,829.35896714,220,14
171,52,2892.05127921,2829.61538163,2170.51281614,767.05127469,2534.87179126,6384.10256862,2234.23076500,1108.07691641,2042.17948253,368.33332514,1859.35896929,7419.23077597,62.82050393,1787.82050761,161,54
68,71,7289.48718595,3870.64102481,21.02563207,4726.66666771,8203.71795706,6613.20513321,7301.92308339,3871.15384532,5864.74359315,6341.02564548,4614.35897513,5463.71795129,5303.46154069,3673.46153721,216,231
26,191,4400.89743625,2003.07691836,88.33332451,3476.28204962,545.89742805,6248.20513245,1540.25640449,1683.20512279,6937.17949288,6997.56410840,2832.43589445,8180.00000834,4555.00000063,5509.87179752,171,112
46,252,8285.25641881,4257.43589744,101.66665792,8393.33334209,1089.23076256,7091.02564707,2331.92307290,112.05127330,3271.66666459,490.38460740,7900.76923849,5870.89743931,7906.79487951,5230.89743799,107,16
225,105,4472.43589793,1145.12819853,2599.61538114,4244.74358975,240.51281204,214.48717094,6061.28205511,2792.43589438,3171.28204899,6678.46154361,670.12819756,7627.94872511,8123.33334154,3944.23076861,160,5
70,57,5483.97436162,4556.53846217,1674.48717407,5282.30769447,161.79486311,6089.23077313,962.56409562,4303.84615399,3343.71794678,6666.53846668,5152.43589932,707.05127455,5988.84615753,5876.02564450,6,177
41,201,663.97435140,1991.53845675,6495.12820986,1310.25640401,7966.53846939,1050.76922403,2322.43589334,4646.66666750,6393.97436349,3566.02563957,3100.89743347,1273.46153214,2852.30768932,5250.89743799,142,209
53,27,1483.46153263,4264.23076923,5181.79487374,5007.82051442,801.66665937,43.07691419,6654.35897944,6915.51282615,2923.84615107,179.23076062,2528.97435536,5598.97436183,1792.94871274,521.66665875,155,203
181,195,7077.69231367,5739.87179800,3086.53845911,5932.30769586,741.02563359,3104.48717706,2794.35897131,5400.00000244,1408.07691704,411.28204316,4397.30769259,7426.41026315,1367.82050671,3613.07692176,150,29
202,23,274.74358134,2851.66666368,8073.20513627,6813.84615927,645.76922313,374.99999180,4291.79487187,666.79486422,1535.51281475,7316.15385262,3545.51281906,2478.58973984,5543.97436169,1247.56409624,159,239
32,251,8223.84616226,734.74358231,5245.00000209,7375.25641686,4628.46153930,5675.64102863,179.48717087,7404.87180155,4003.58974304,2602.43589397,6142.17949121,8226.02564944,3627.17948586,1823.46153332,188,164
126,188,3687.05128087,2583.07691954,6037.94872170,3393.58974179,5122.30769419,7378.84616045,5466.02564360,5484.48718213,627.43588980,5845.12820854,7539.35898131,820.12819784,6659.10256918,7008.07692892,103,97
166,135,2949.35897158,2475.76922702,7837.17949476,736.28204385,6986.41026218,7302.56410903,4143.07692287,8382.82052158,7817.69231527,6527.05128685,2070.25640567,6534.10256897,1260.38460907,614.99999229,221,127
