SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
183,115,659.10255653,4893.33333473,213.07691453,3657.82051157,1666.15384067,4825.00000125,237.82050435,2021.79486707,4226.92307686,7595.00000709,1273.97435265,4842.94871920,2477.56409882,797.56409527,99,254
75,35,1826.28204614,6179.23077333,1358.58973748,3455.12820346,8116.28205949,7571.53846856,6068.07692690,8030.25641825,1058.97435224,6248.20513245,3782.56410160,756.53845418,108.84614509,5975.89743958,231,238
197,117,2182.69230332,1118.97435238,3824.99999910,6158.84615788,1925.76922584,2220.89743159,3733.07692197,502.94871003,993.33332646,7266.53846794,6936.02564673,6625.38462039,7759.23077667,1665.38460990,89,197
218,130,4513.58974415,1938.46153360,811.53845425,7073.58974957,2408.07691919,5732.30769544,440.25640220,3667.69230645,6489.87179960,4823.84615503,3130.89743354,1270.38460907,280.89742749,7486.79487868,252,171
242,184,3634.99999868,8161.53846981,1400.12819909,2115.38461087,5012.56410417,7096.15385220,490.89742791,6792.56410792,2760.38461226,5692.56410563,2770.64102252,8382.82052158,7236.66667299,5025.76923244,85,179
45,138,1003.20512133,3700.38461421,1224.74358335,7238.71795505,6380.89744042,1301.92307067,7677.30769954,5981.28205497,7310.76923724,2672.05127872,1612.43589188,5398.20513064,8185.12821347,5042.43589911,85,67
246,205,5854.10256751,649.61537698,6725.25641547,6419.23077382,2360.25640623,4597.56410333,6390.76923529,8051.28205935,2044.35896971,726.41024898,8188.46154680,1919.48717456,3541.02563950,1551.28204559,15,120
188,97,2451.15384234,801.02563373,8354.61539331,4747.82051387,5110.64102745,7749.74359718,164.35896575,1563.71794302,196.79486318,5682.69231075,3188.84615163,5209.48718151,7858.84616149,4856.41025766,136,172
190,40,4794.10256529,750.12819770,122.05127330,2205.12820082,1176.02563450,2482.17948343,3478.71794705,6982.30769808,6598.46154347,5164.61538656,3653.33333209,4427.30769266,3706.02563985,1804.87178966,129,22
30,166,4211.66666660,5363.46154083,6687.94872309,1316.92307074,3144.99999764,3326.53845960,1373.46153235,7092.30769836,3742.05128101,2281.79486763,5723.71795185,4138.71794851,920.51281350,5641.92307985,13,205
