SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
97,198,2695.64102238,4642.17948802,1416.02563505,2522.43589376,607.82050511,5244.61538670,6045.38461921,3234.35897221,8091.15385429,1567.94871225,4103.97435870,2821.92307387,1438.20512223,7767.17949462,191,251
101,42,7583.46154555,6033.84615760,1911.02563610,8079.61539275,3769.61538358,8019.35898235,5496.79487444,4094.10256376,2597.30768884,5807.82051609,2095.38461080,1907.30768738,1216.66666028,6944.35898006,94,46
123,178,2564.87179133,547.94871010,922.30768529,1772.05127677,1539.35896860,94.23076041,5720.12820826,1576.15384053,3118.20512585,7731.53846891,6384.10256862,7374.23077584,2781.28204816,4326.15384630,95,52
202,97,2153.58973915,1025.64101884,8068.07693114,219.23076069,5339.10256640,1507.43589160,7971.41026427,109.61537586,5770.76923397,1442.56409659,5599.10256696,1677.56409715,7278.46154486,5177.69230964,69,81
62,134,7367.43590404,762.05127469,6957.56410827,7751.92308436,7467.30769912,4102.69230742,392.05127386,2712.69230443,1160.25640373,8215.38462380,3085.12820270,6988.33333910,5958.84615746,5472.94872052,6,188
51,151,5960.12820875,6297.69231200,2605.76922730,8162.69231597,3769.48717845,588.33332555,8010.00000799,5605.00000285,4453.58974401,2768.84615072,289.35896595,6276.53846585,7295.00000647,6865.12821069,222,47
223,24,6055.12820895,5362.17948955,5241.53846363,2883.97435606,3063.46153596,441.92306887,2863.33333042,6728.33333862,1091.28204462,1183.46153200,7770.00000744,5177.17948913,454.61537656,7984.10257203,151,145
242,249,5569.35897714,4469.23076972,5391.92307936,2635.12820173,4643.20512904,6571.28205622,7455.76923758,6177.94872205,3078.97435648,2767.69230457,4447.82051324,4262.05128206,8276.41026496,2983.84615114,188,204
222,235,15.64101668,2960.38461268,5072.69230943,5273.71795088,8179.35898270,1834.10255896,6467.69231242,6805.38462081,232.56409409,5712.94872108,375.64101745,3483.20512661,7586.66667376,119.61537586,198,217
79,56,1441.41025044,502.69229977,842.43589021,2383.84614989,4287.69230777,5682.69231075,4117.43589716,2271.15384199,777.05127469,2132.30768779,2294.74358558,3511.53845994,2771.92307380,5549.61538740,220,216
123,232,3026.02563846,562.43588966,2331.92307290,7172.94872414,4899.10256550,1309.23076298,4114.99999973,3657.82051157,5975.89743958,8283.97436753,5106.15384796,1504.99999417,2269.23076507,8326.15385477,229,141
