SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
161,48,4803.46153965,763.84614648,6268.07692732,3287.94871594,1541.28204552,7480.25641707,6095.64102954,8331.92308554,7185.64103183,4929.74359121,6797.69231312,8057.56411063,5956.41026003,2535.12820152,200,56
213,52,8119.61539282,1539.61537885,7467.56410938,608.07691537,6299.23077354,4686.15384706,2460.89743208,5781.66666994,5849.61538802,6347.69231214,4588.07692378,5937.82051637,8099.10257224,1024.87178807,62,194
235,14,2136.92307248,7787.56411007,1439.87178890,2503.07691940,4926.92307839,342.82050456,3637.30769099,414.74358162,2406.92307304,7162.82051901,3835.64102474,7713.97436634,6037.56410632,1689.48717407,63,186
152,76,3340.64102370,3266.41025433,1036.02563422,6419.35897895,6417.82051741,5660.00000299,4962.94871948,2870.12820221,7361.28205789,7223.71795505,7397.43590411,5336.79487409,5068.58974533,1077.17948044,29,191
106,226,6045.89743972,8055.25641832,4177.94871781,3865.76922994,1259.99999368,3418.20512647,2311.02563693,6601.66667167,739.99999257,745.38460795,1346.66666056,1638.97435342,1243.07691669,1616.66666111,194,8
62,238,516.28204336,3844.10256327,5710.00000306,4696.79487277,6740.12821041,3612.43589612,7226.79487812,3036.53845897,860.12819797,6130.38461935,4643.97435981,60.89742701,4493.20512870,6355.64103009,152,211
217,217,1693.71794330,1204.23076277,5137.17948906,8116.02564923,7575.64103266,6333.46154284,6519.48718429,4004.99999952,7194.48718574,1998.84614906,5093.07692489,4446.02564145,7170.38462157,4907.69230909,74,240
221,9,1294.61537837,5253.58974575,1340.64101946,6246.15385040,5208.71795074,4005.64102516,1230.51281412,7105.76923682,8121.79488000,7544.74359670,5892.82051630,971.53845459,2918.71794587,8293.84616240,14,222
172,57,7407.17949385,4403.84615420,594.10255639,1620.25640470,6057.30769613,5460.12820770,2440.12820131,1205.25640380,5377.17948955,723.71794129,3112.30768988,5173.97436092,2491.41025266,7317.43590390,218,77
168,55,5392.82051526,476.53845355,1019.35896755,3133.07692072,3742.69230665,2583.07691954,6168.33333737,8360.51282920,4694.61538559,5827.05128539,6068.20513203,5060.64102738,7542.94872490,7869.10257175,92,153
47,184,2564.61538108,4389.74359003,3472.17948552,5803.07692635,4919.35897575,6192.43590154,5674.23077222,4622.56410333,3537.94871642,7963.97436683,7780.25641776,2320.89743180,688.97435140,5992.05128574,137,137
93,10,8395.12821389,4552.94871858,7427.43590418,4131.02564075,6302.82051720,6189.87179898,2060.38461073,7938.33334112,7611.53846863,3219.99999785,7535.38462234,8289.10257265,2648.97435557,3781.15384518,149,97
253,86,3391.53845974,2999.99999736,940.12819811,4888.58974491,4148.71794851,878.33332618,3718.84615274,7536.53846849,4696.02564200,2700.25640699,5096.02564284,4574.23076993,5878.33333681,4598.71794949,83,215
231,106,2332.43589341,4657.17948802,8176.41026475,5518.46154118,2374.74358579,8324.87180349,512.05127413,2054.74358509,2785.89743277,1886.79486680,203.84614530,7703.46154576,1256.53845522,3616.28204997,156,16
