SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
38,205,7266.41026281,1594.10255848,6850.12821062,2263.46153423,4370.89743618,4622.30769308,3274.61538253,1552.82050713,5957.69231131,5362.43589980,5129.48718137,4304.10256425,7625.12821229,7760.51282795,97,166
252,102,4591.15384685,1942.05127719,4603.84615461,6616.53846655,505.12819721,4333.84615406,5855.89743931,1921.15384122,127.94870920,8184.10257244,8130.64103384,8283.84616240,1829.99999486,7195.38462164,151,100
40,85,3122.17948482,4684.23077014,6117.05128602,2909.48717664,1257.56409624,2310.51281642,3436.41025468,7131.92308304,797.82050553,5106.79487361,5857.30769572,6286.41026072,7795.25641776,855.25640310,33,11
71,127,306.92306859,5016.92307853,7040.76923668,8180.64103398,6761.02564638,8337.43590613,2981.66666396,7334.87180141,8122.05129025,2444.23076541,3176.15384386,8147.43590571,4807.56410375,6887.69231326,194,31
115,236,2013.84614912,1064.35896762,8333.46154708,776.79486443,3161.02563874,1567.17948149,7740.12821250,7455.00000681,7809.23077674,1510.25640449,3396.92307512,3401.66666486,5200.89743792,4868.33333466,226,55
146,243,6772.94872330,2381.15384220,3459.99999834,2928.20512543,5788.58974686,2505.38461171,8374.10257286,4541.79487242,5099.87179668,6786.02564638,1956.28204642,1114.23076256,2752.94871476,2478.58973984,208,130
8,111,5176.41025836,309.23076090,5466.41025899,4976.41025794,2773.07691995,4242.30769231,5958.46154208,7416.53846821,6594.74359468,724.87178744,6117.82051679,3138.58974123,3777.56410160,1070.25640352,141,19
37,132,712.43588994,4253.33333334,6371.53846606,5134.74359162,3041.79486923,7277.17949358,397.30768418,8104.35898249,3424.35897263,1309.61537837,4370.38461567,3654.61538337,3276.92307484,6099.35897825,7,201
197,163,4834.48718074,257.05127358,7062.17949316,4548.46153909,4103.46153819,38.58973470,6505.12820993,991.02563415,858.58973644,1260.64101932,7217.30769857,7633.71795588,5938.46154201,1006.92307005,128,176
170,198,1259.35896804,2658.46153513,8311.92308554,899.10255702,1835.76922563,8377.30770107,3925.38461469,5012.05128365,4691.02564193,6388.33333785,8321.41026503,4832.69230895,5393.71795115,4076.02564068,85,207
60,114,1579.87178925,5721.28205441,6071.79487569,5428.84615635,7585.89744299,1163.58973706,3060.64102314,4963.84615538,2545.12820152,2896.79486895,2602.05127858,3221.92307477,7060.00000598,8147.05129032,11,100
172,156,399.23076110,3024.23076666,4239.74358975,573.97435120,1536.92307116,1898.97435398,7010.89744174,7906.41026413,2095.76922619,5021.15384776,4729.74359079,4379.10256438,4368.20512849,2074.99999542,13,15
101,82,3929.35897367,1763.71794344,7179.10257029,3707.17948600,1488.07691724,5773.71795192,4821.92307811,7812.82052040,5901.02564450,3421.53845981,902.17948010,2516.66666299,2420.76922688,1491.53845571,176,218
73,159,4031.92307644,4059.35897395,2790.76922772,133.07691439,2876.79486888,8323.46154708,3444.23076750,7491.28205817,1495.76922494,3849.10256327,657.82050525,3762.94871691,7315.51282698,223.20511966,246,185
65,203,4009.87179439,897.05127497,2821.66666361,5012.30769391,4336.15384637,7223.97436530,1739.61537934,5962.30769592,6431.53846613,6351.41026086,8335.00000862,886.02563387,986.79486492,6968.58974936,215,179
85,229,4091.92307658,5047.94871962,8348.71795741,2176.15384178,3912.05128136,840.12819791,7982.56411049,4948.97436044,3025.76922820,3591.41025502,574.99999222,4301.41025655,7472.30769912,2428.97435516,60,101
11,128,5147.56410444,5349.61538691,4260.12820513,3312.43589542,356.92306866,2785.89743277,5061.02564277,41.02563214,2333.71794469,779.23076187,1415.89742993,5122.56410444,5950.38461900,6769.87180023,63,177
67,18,5446.41025892,4131.53846126,802.05127476,1662.94871246,6808.84615927,1911.92307199,1364.61537850,5135.51282239,1694.35896894,1838.20512314,8090.00000813,8374.61539337,7515.64103252,2876.02563811,39,159
9,191,6776.53846689,2270.76922660,1844.99999493,2858.84615093,7561.53846856,1766.53845626,148.71794004,8288.58975214,8022.43590543,2801.92307387,1681.92307151,7462.56410938,4224.10256404,3637.94871663,21,44
104,133,150.64101696,7713.97436634,4478.07692357,6781.41026176,2262.17948294,7890.00000772,3510.25640866,4220.38461532,1356.41025030,896.53845445,1798.46153325,3187.43589522,514.35896644,7523.07693003,91,232
94,200,4405.64102599,8306.79488042,7001.41026225,6423.71795331,644.87178723,1006.53845466,4034.48717900,7101.66667272,5056.53846328,5128.71795060,7283.33333973,5548.07692586,16.02563207,565.38460761,92,191
133,190,3628.58974227,3399.99999820,6102.05128595,6296.15385047,5064.87179661,6952.56410827,6608.97436398,5129.10256598,6062.82051665,2130.89743138,7417.17949385,5706.41025947,6740.64103093,4383.58974387,199,224
190,194,3119.99999764,4004.48717900,1086.02563436,4596.53846231,4219.74358968,7739.23077660,154.99999132,4789.10256522,6298.33333765,5025.89743757,2416.66666278,2666.79486846,108.33332458,6170.12820916,251,44
