SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
52,209,1813.58973845,1902.05127705,855.89742874,211.92306838,1541.41025065,7429.10257085,7945.00000786,639.87178723,3311.66666466,75.51281169,7611.92308401,6418.46154305,2063.33332868,7798.33334084,215,29
53,122,3175.38461310,2472.56409882,2248.58973935,4006.15384567,8343.97436766,2017.69230297,7068.20513418,3596.28204990,3594.87179349,2201.28204698,756.66665930,6658.07692815,7118.71795477,4607.43589820,26,155
43,246,750.25640283,2542.30768870,7135.51282663,4864.61538594,545.12819728,1005.25640338,4095.51282017,6979.23077500,2817.30768925,627.82050518,619.61537691,325.38460705,3859.74358891,6215.38461956,2,162
33,82,3247.17948503,4662.43589834,783.71794136,723.07691565,1929.74358481,6320.76923515,5465.12820770,7020.38462123,3530.64102412,736.15383872,3236.79486964,1266.92307060,4712.56410354,5003.97436058,12,113
226,120,1435.38460941,2815.64102259,8321.15385477,3124.87179251,6943.97436468,4429.10256445,2002.82050810,5140.25641214,2301.41025231,6747.69231298,8356.28205997,6874.74359531,6891.92308249,7955.25641811,36,161
40,126,7137.05128817,7788.07693059,5229.48718158,1295.25640401,6410.38461997,5853.33333674,7554.10257112,1341.41025023,5147.82051470,6536.28205615,4191.53846140,4099.74358940,112.56409381,6271.79487611,238,140
10,215,3954.10256348,5016.41025801,7915.00000779,3874.99999924,4263.07692308,8323.58975221,7821.15385373,7458.33334015,1466.28204538,4625.89743667,5477.05128463,3275.64102356,3051.92307436,4871.66666799,36,83
187,195,3409.35897256,93.33332451,4206.28205122,3998.58974304,4545.00000063,715.64101814,3097.43589501,6889.87180043,126.66665792,873.84614669,5449.23077181,3004.74358711,1334.99999382,1878.84614885,254,55
130,39,7420.25641700,3928.33333264,5372.69231006,6355.25641471,2234.61538038,3724.48717838,8035.00000799,7653.20513544,1699.74358433,761.41024905,4576.41025711,2250.25640602,5807.82051609,2145.51281607,154,157
135,27,2907.43589459,7911.66667445,2748.84615065,1545.64101995,2333.58973956,2961.53845883,2877.17948426,3370.76922890,5404.35897679,224.23076069,2589.61538108,1112.94871128,6803.20513363,1828.33332820,207,173
