SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
199,72,2287.05127789,7482.69231451,1064.87178814,8172.05129032,7870.51282816,5924.48718303,5551.15384894,2478.20512446,4957.30769384,62.69229880,6703.46154368,2698.97435571,1630.51281496,999.87178800,33,104
83,55,5806.92308019,597.43588973,269.48717108,6562.94872282,2870.25640734,2055.89743125,8143.07693135,475.89742791,4819.74359093,2702.69230443,6786.66667202,1396.41025037,8332.43590606,203.46152992,236,195
63,210,1013.71794184,7391.41026308,1527.94871219,1576.41025079,7905.25641797,3546.15384470,3719.61538351,4228.46153840,6472.30769704,39.48717060,8367.82052151,733.07691565,4501.53846210,6234.23077340,150,100
218,252,8241.15385464,4208.33333327,2155.89743145,6117.17949114,7874.48718713,2547.43589383,5446.92307943,7806.66667418,1368.20512209,4094.87179453,7797.69231520,5153.07692503,2674.10256077,89.10255528,62,72
52,114,4278.97435905,6931.15385186,1590.12819950,2730.64102245,2903.97435613,5209.74359176,2008.58973887,3795.89743493,4503.33333389,203.71794017,5475.38461796,2108.20512369,3023.71794615,7665.25641749,128,175
38,48,1193.33332687,708.46153096,6534.48718436,3133.58974123,847.05127483,3649.10256286,2343.84614982,2212.69230339,2103.33332882,6407.82051741,2280.51281635,7862.94872560,4032.30769183,2815.25640720,41,230
186,221,6906.28205691,5899.10256758,2077.82050824,4937.69230916,5467.30769488,6255.51282476,4450.38461581,7870.38462303,5666.41025940,5847.30769572,3110.38461296,821.41024919,2916.28204844,2704.61538135,119,138
211,146,7557.82051984,1704.87178946,1905.76922584,5130.51282239,4130.89743562,5211.79487381,1552.43589174,3104.74358732,1455.89742999,570.12819735,1952.05127719,8308.46154708,539.99999215,5409.10256654,201,108
5,0,7431.79487854,7594.48718658,1847.05127698,2163.07691863,6022.69231145,7158.46154465,4939.10256557,8191.53846988,5671.79487479,8038.07693107,1201.66666021,1419.10255813,3639.87179356,7126.41026253,115,22
240,217,7670.76923800,5037.82051449,659.35896679,3400.25640845,3001.28204865,1364.61537850,8344.23077792,1808.71794358,7882.69231541,6082.56410646,2267.69230353,5798.71795199,4227.30769224,3645.25640901,4,43
138,19,3248.07692093,7922.43590522,4040.89743548,2271.79486763,418.46153034,1168.20512168,6155.12820916,5813.84615719,8333.97436759,1089.61537795,6576.28205622,3751.66666563,3469.48717782,5842.56410597,199,5
32,246,7759.35898180,5479.74359232,5154.23077118,4091.66666632,4236.79487180,6697.56410778,3013.33333070,8334.61539324,2925.12820235,5619.74359267,5710.25641332,7185.12821132,6728.20513349,6080.12820902,189,7
48,198,7630.51282767,7190.25641651,6335.38461984,7478.97436579,5335.76923307,3183.84615163,2224.35897005,5859.10256751,2528.07691947,8292.17949573,4485.89743639,5146.28205316,3481.92307533,2889.99999715,227,113
222,96,8186.02564937,4965.64102717,5062.94871969,5653.33333633,2519.87179119,2766.53845842,7044.48718540,1666.15384067,7693.97436627,1087.17948051,693.07691558,200.25640171,5013.58974519,5142.05128393,10,150
51,149,4714.74359072,4649.35897520,5102.56410437,6061.15384998,8190.00000834,6348.46154291,5528.33333605,6758.07692836,2856.41025350,810.12819784,7686.92308422,1624.87178932,1771.79486652,3720.25640915,185,93
93,120,5029.74359142,4979.61538615,7364.48718609,1934.35896943,1247.69230137,1153.97435245,7049.61539053,7462.30769912,1885.64102064,3139.61538226,4255.51282052,4978.71795025,2425.38461150,5439.23077174,11,227
26,28,1478.84614801,247.69229922,6315.89744028,7521.92308388,8276.15385470,6863.46154402,7553.97436600,7432.82051956,7383.58975019,4104.87179460,4886.41025773,5062.82051456,1220.25640387,5713.97436211,128,158
94,184,5084.61538636,2152.17948274,4698.97435995,7198.46154472,7449.48718623,1816.66666153,5279.87179703,4858.71795004,399.48717136,3016.41025377,7187.05128824,6645.89744097,6848.20513370,7880.89744361,148,49
10,96,1068.71794198,4225.51282045,7590.12821222,4997.69230929,5651.92307991,3934.35897367,8375.51282927,4786.41025753,5247.94872004,6326.02564541,5734.23077236,4305.12820527,898.58973651,5285.64102787,128,169
19,46,1993.84614906,3502.94871635,1507.05127622,7617.30769947,1239.23076284,5193.71795074,7653.33334056,3858.71794789,8016.28205928,8075.76923890,3943.97435835,4086.53846119,6397.69231221,2172.17948281,46,119
27,153,2991.79486916,955.51281357,654.61537698,5102.56410437,3428.33333160,107.94870920,3051.92307436,4713.20512918,359.74358148,3975.25640970,7244.23077556,2592.94871448,6610.89744090,2550.76922716,154,244
18,148,2333.71794469,6065.76923459,3970.12820451,629.87178723,621.41024870,1038.58973678,1467.69230179,3140.12820277,765.89742854,862.30768515,2785.12820201,5712.69231082,4795.51282170,1000.51281364,117,115
46,190,7162.30769850,1234.99999361,6513.84615864,176.66665805,3748.20512717,3590.25640887,654.48717185,8049.48718755,5265.38461754,5072.43589918,1303.46153221,108.07691433,39.87178598,743.97435154,9,123
167,199,7755.12821257,1019.74358294,1400.12819909,2033.58973887,8219.10257251,7026.41026232,6146.79487583,2654.48717609,2935.38461261,8340.51282920,7974.35898221,7493.58975047,3136.53845918,3927.94871726,64,195
115,60,577.82050504,3474.87179321,8101.53846967,5021.41025801,4680.00000091,2516.02563735,3069.61538212,3607.94871656,5415.38461789,6897.56410820,6030.25641401,567.69229991,1093.07691641,1176.02563450,81,228
187,82,5227.43589952,6221.41026058,235.64101717,3772.56410153,3373.07692120,3222.30769016,6881.41026197,6671.28205643,167.43588882,4187.17948704,231.92306845,7167.69231388,7928.33334112,4987.82051435,45,19
42,212,4091.15384581,660.12819756,4033.46153798,1960.12820027,6844.23077472,8226.92308533,5754.10256730,303.46153013,5624.10256702,7359.23077584,3158.84615156,3719.74358864,7822.82052040,1536.41025065,217,25
141,45,5295.51282274,4648.71794956,6239.61538886,8245.38462387,6258.71795296,6438.71795338,2720.12820187,7893.46154618,2562.56409902,5865.00000341,2418.46153457,588.07691530,3271.28204920,6553.97436384,59,68
180,245,6853.58974908,3948.07692246,3231.66666452,8198.46154680,2326.02563693,4686.28205219,4212.94871788,5114.48718130,6290.12820944,4490.89743639,4072.69230735,7506.28205817,7048.20513412,2676.02563769,50,197
31,159,3832.69230679,5301.41025864,1540.38460962,1342.17948100,6377.43590196,2061.15384150,93.97435015,2051.02563637,2625.76922737,3423.20512647,5183.33333528,7003.07692892,3549.48717803,1274.61537830,54,254
254,151,6477.17949191,3200.89743368,205.25640171,5410.76923321,7737.05128942,4404.74359009,2992.69230506,768.71794136,3721.15384505,1578.97435335,7643.97436614,3400.76922897,7897.17949490,3248.33333118,92,16
155,104,6171.79487590,343.84614558,1213.46153200,226.41024787,3813.20512731,2032.43589271,4389.87179515,6383.58974811,2351.28204726,3306.15384414,3200.89743368,7512.05128893,233.84614537,8336.41026510,191,218
227,235,761.02563366,2968.20512550,8024.23077723,6722.30769752,6185.25641436,4259.23076923,4702.94871893,6301.41026072,8246.28205976,6856.28205678,6531.66667153,4403.46153881,6580.25641519,5047.56410424,1,120
235,149,1212.05127559,2297.05127789,3978.97435842,3659.74358850,4784.35897547,8282.94872650,415.12819700,3489.99999841,6158.58974762,7215.25641651,532.69229984,1816.28204614,3356.02563915,4116.15384588,221,127
32,86,988.07691620,1202.94871149,5841.92308026,6539.35897923,202.69229915,7078.58974957,5564.35897714,3734.48717838,2199.74358544,2484.10256035,5107.82051463,1244.74358335,232.69229922,1637.94871239,46,150
255,197,1244.35896797,6665.64103079,2556.15384254,3447.94871628,4427.30769266,5189.35897638,3758.46153742,5717.94872108,3949.35897374,5267.69230985,6033.07692683,482.43588945,2499.23076555,2226.02563672,204,3
