SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
54,204,488.33332535,1006.41024953,114.74358099,4994.35897596,123.20511945,7863.71795637,583.97435120,5546.28205400,6288.58974790,1662.94871246,4155.64102544,750.64101821,1559.35896866,6041.02564485,238,131
148,160,7079.10257008,6960.00000577,4009.99999952,2721.15384289,7711.53846884,7467.43590425,3610.38461407,2319.23076513,6567.69231263,5038.46154013,4617.94871872,3020.38461282,4753.58974464,177.43588882,83,192
197,94,5691.41025947,5255.64102780,1558.71794302,3042.17948461,7407.43590411,5869.35897777,2683.07691975,1268.20512189,6910.64103127,7220.64103197,2175.25640588,38.20511931,1580.64102002,7791.79487930,31,37
178,31,5685.51282357,795.12819784,2428.97435516,2358.97435495,6187.17949128,1506.15384032,5308.71795095,8321.02564965,3514.99999848,8090.89744403,7182.30769850,817.94871066,2168.07691870,7811.02564853,38,154
9,82,6005.89743958,1874.87178987,8028.97436697,2659.48717616,4224.74358968,8315.64103426,5369.10256647,5441.92307943,3816.41025551,68.46152964,5357.30769467,6133.33333730,2709.23076597,6703.07692829,24,241
152,223,4698.07692405,8339.10257279,1840.51281544,2947.17948440,342.05127379,8371.53847030,5843.46154187,5925.25641380,2352.05127802,7352.82051943,2208.71794441,4223.46153840,2823.58974061,5991.28205497,204,205
206,195,4922.17948857,6881.53846710,5162.30769426,2488.20512446,2969.87179217,2664.87179154,7270.00000640,5949.87179849,5253.33333549,3826.15384525,5393.20513064,6055.38461921,3351.28204941,6887.17949274,113,198
69,38,8384.74359850,2780.76922765,2950.51281774,3357.43589556,6954.35898006,1884.35896936,1830.51281537,6003.07692676,3918.71794803,6801.28205671,2695.64102238,556.92306907,4186.92307679,7507.05128893,7,8
164,4,3600.64102426,991.92307005,176.66665805,4034.74358926,371.66665847,6586.15385109,5859.35897777,1819.35896922,4491.53846203,4020.38461490,7654.23077646,2936.92307415,935.76922375,6432.30769690,23,211
113,216,340.76922250,3289.23076722,2717.69230443,7153.46154458,883.84614669,7976.79487972,1418.97435300,5863.71795213,482.94870996,5674.23077222,3020.76922820,6599.48718449,5682.69231075,2737.82050963,238,57
51,225,3394.61538281,6448.20513286,2523.58973991,7695.64103294,7545.64103259,2843.46153548,6038.07692683,4932.69230916,8328.71795734,2771.66666354,5146.79487367,439.48717143,2142.17948274,8367.17949587,61,238
114,179,6186.02564513,3383.84615204,3303.58974158,2100.12820055,365.38460719,567.30768453,5521.28205400,2129.87179036,6934.23077493,7430.89744264,4784.35897547,2817.94871490,716.53845404,2332.30768828,145,249
94,96,219.87178633,1275.12819881,6917.05128768,8205.00000834,447.30768425,7679.61539185,8385.38462414,1255.25640394,1108.46153179,6594.10256904,5505.38461803,5264.35897652,467.30768432,6339.10256855,120,48
202,160,6485.12820986,7725.38462275,294.61537621,6073.84615774,6086.15385005,413.84614572,503.71794080,2498.07691940,5415.38461789,3809.48717859,4869.23077055,892.05127497,2638.20512480,6111.79487576,138,193
172,77,401.28204316,2179.23076486,6743.33333862,3488.07692148,2879.23076632,7141.41026253,2092.43589285,988.97435210,5293.20513043,1556.15384046,6640.89744097,5625.25641318,4213.33333327,5172.94871990,80,100
15,67,7316.02564749,5056.28205302,5872.05128546,6087.94872184,3407.69230589,7087.30769829,2615.89743243,1877.56409756,6560.00000487,5282.56410472,5839.74359308,832.56409534,5830.00000334,2310.12820103,62,68
53,62,544.48717164,5445.25641276,934.23076222,7917.17949497,1573.84614815,6041.53846536,2416.66666278,4977.30769384,1549.74358405,7241.41026274,3904.35897360,2350.38461136,8185.12821347,902.94871086,122,86
89,157,4484.23076972,5798.33333660,6342.05128650,2301.92307283,885.12819797,1544.10255841,7693.20513551,8071.02564909,195.89742728,2075.51281593,7877.43590515,4500.64102620,3856.92307609,6981.28205705,255,25
83,45,4802.17948836,5958.20513182,5710.38461845,6347.69231214,3767.30769127,919.23076222,8373.20513696,4482.05128254,6642.82051790,500.76922285,5021.53846321,4788.07692419,4320.89743604,807.69230040,152,113
214,143,3829.99999910,5805.00000327,1850.38461032,5126.79487367,5065.89743764,3014.10256147,3093.07692065,7320.64103218,8243.84616233,684.99999243,681.02563346,2136.92307248,4113.71794844,1298.33332708,185,24
167,44,5537.43590015,2022.56409784,4148.97435877,8355.64103433,4347.69230790,5277.69230985,3171.28204899,2648.84615045,1813.33332820,5400.38461782,2700.38461212,6227.69231187,3612.94871663,2522.17948350,113,216
130,18,2720.76922751,2898.33333049,5199.61538663,1813.46153332,7331.02564756,7253.07692940,4308.97435912,1335.76922459,7297.56410903,6894.87180050,3778.33333236,891.41024933,2822.56409958,5232.82051491,144,102
227,113,7279.23077563,2163.97435453,215.64101710,616.53845383,1684.23076381,6776.79487715,1431.79486582,5709.10256716,4388.46153874,1019.35896755,3837.05128115,2093.20512362,3728.07692197,7512.17949406,160,105
42,29,2479.23076548,1434.99999403,5745.38461858,4789.23077035,423.20512008,1817.82050768,6714.74359496,1181.02563450,6929.48718519,7905.12821285,4444.61538504,4445.51282093,4253.33333334,7626.41026357,52,250
124,110,1091.66666000,8377.56411132,367.94870975,5954.23077285,99.48717074,1787.17948197,156.79486311,6474.61538934,999.23076236,4793.58974477,3781.53846057,2095.51281593,7322.56410910,8050.89744396,64,161
49,69,2292.56409840,127.30768356,7470.12821194,8242.43590592,6885.25641582,3158.71794643,7779.35898187,6196.41026051,2707.05127879,37.82050393,2565.25640672,5046.28205295,1066.28204455,523.58973567,199,52
10,196,3363.07692120,5467.94872052,2040.38461073,414.87178675,5006.15384776,3625.89743458,4463.33333375,5659.87179786,3603.46153708,242.56409409,2969.61538191,6525.64103044,3155.89743361,817.30768502,44,222
7,140,1973.20512341,7287.94872441,6849.61539011,4214.48717942,6459.10256876,6506.66667147,3.58973463,1113.20512154,8393.33334209,4583.58974429,7100.76923682,164.23076062,2911.66666382,5560.25641304,133,191
96,184,8075.76923890,6085.38461928,692.17947968,2478.84615010,2900.51281767,8125.51282872,5337.43589973,8070.89744396,5366.53846390,1184.48717303,8291.53847009,6852.82051831,2714.23076597,8146.41026468,182,72
154,132,7565.12821215,5446.02564353,6601.92308193,2836.53845855,1905.38461045,2578.20512467,8174.74359809,871.02563387,6950.25641596,2811.66666361,6284.23077354,3332.43589549,9.48717053,5715.38461852,130,15
16,225,2104.61538010,5114.61538643,1974.74358495,1877.05127705,7013.71795456,5385.76923321,2741.92307373,8077.82052095,4537.94871858,6025.25641401,8299.74359829,7399.87180155,8176.28205962,410.38460726,209,67
18,205,5775.76923397,3862.17948635,2575.38461184,6904.87180050,7364.10257071,3270.51281843,7741.15385352,4198.20512807,373.71794052,4268.20512828,165.51281190,4189.23076910,2056.02563637,613.46153075,50,253
205,30,3272.56410048,4771.15384727,7268.33333973,3485.38461379,693.07691558,7405.89744257,3500.38461379,4095.38461504,1073.84614711,1095.76922410,4052.82051241,1725.64102029,6969.23077500,2893.07692023,224,173
168,40,4061.92307651,6815.12821055,4687.43589834,7006.28205712,171.53845293,4180.76923063,6083.33333723,2125.12820062,5732.17949031,4498.46153902,6443.71795338,7894.10257182,6154.74359378,4234.35897436,1,21
