SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
239,192,4460.64102606,628.46153082,8182.82052116,129.10255535,1981.15384136,5523.33333605,2167.82050845,6441.79487645,3617.69230638,454.48717143,6716.79487701,2439.35897054,2731.79486860,3922.05128136,211,96
154,236,7455.25641707,8144.61539289,4039.10256369,7455.00000681,5543.20513092,2702.56409930,1100.51281385,1442.30768634,1566.02563533,1764.23076395,1403.97435293,7514.23077611,1286.92307067,6700.00000522,149,187
214,24,7887.94872567,5561.66666945,7934.23077702,2148.84614940,6425.38461997,7607.56410966,3958.20512758,5043.58974526,4827.82051408,6906.79487743,8080.64103377,2215.89743159,5731.41025954,6129.61538858,241,215
112,26,803.46153117,454.48717143,783.07691572,303.58973526,4552.56410319,3375.12820326,2491.66666292,7501.15385304,1014.48717261,6530.12820993,454.74358169,4096.28205094,7803.84616135,155.51281183,183,169
114,161,6213.97436315,6112.05128602,2752.82050963,5961.28205490,5986.28205497,1581.28204566,7006.41026225,5537.43590015,2277.56409840,1297.05127580,5290.25641248,4501.15384671,4232.05128199,4700.00000098,77,227
208,232,7541.02564798,937.30768529,5761.28205448,852.17947996,4367.56410285,3227.94871580,2673.46153513,7698.71795602,361.15383796,852.69230047,7257.94872435,5186.53846356,6556.66667153,2578.97435543,221,56
199,56,5204.87179689,7174.35898055,5072.69230943,1163.20512168,5753.97436217,7523.71795567,6046.28205511,122.94870920,1533.20512244,3471.66666500,3471.92307526,797.56409527,4322.30769245,6782.30769766,144,57
47,154,3976.28205073,135.12819645,6785.51282587,5801.53846481,6817.43590286,342.17947891,4663.07692398,7868.46154611,5669.10256709,1901.92307192,7823.20513578,8105.64103377,2827.69230471,7632.94872511,219,51
223,47,113.58973484,645.51281287,7442.56410931,8130.25641846,456.41024835,1038.20512140,4871.15384748,1430.25640428,7550.76923779,5803.07692635,6101.53846543,345.38460712,7048.07692899,8141.02564930,205,62
213,133,7936.53846932,4802.56410375,3739.23076812,625.89742826,606.92306921,1091.92307026,640.89742826,1476.66666076,7568.33334036,1275.76922445,2413.97435509,5166.66666862,5770.51282371,2458.20512439,115,139
174,194,3364.87179300,7461.92308374,4185.89743576,3325.38461344,2766.15384303,1002.43589056,866.66665951,1767.69230242,6328.20513259,5927.69231124,3396.66666486,3171.15384386,3469.74358808,5534.23077194,74,142
124,41,8196.41026475,5887.05128553,7305.00000647,3369.23076736,3458.46153680,1565.25640456,8061.28205935,2760.12820201,7909.23077695,308.84614551,6893.58974922,3355.51281864,2516.02563735,5452.94872052,244,172
