SampleNumber,number of,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Zeros,Zeros_brdo
54,228,128.20511945,6892.43590307,6502.56410736,5083.20512995,81.02563220,7811.41026399,1582.43589181,2258.46153423,2405.51281663,2425.76922688,3164.10256181,1941.28204642,4130.38461511,3267.30769023,137,112
102,92,4040.12820472,6930.51282621,8170.12821340,633.58973595,1700.89743048,413.46153034,4333.71794893,7363.71795532,2888.33333049,8246.41026489,2045.64102099,664.74358217,6877.05128761,5001.15384776,126,254
34,112,6751.02564631,4342.17948739,4810.51282170,2931.53845876,3756.15384512,516.66665875,3080.38461289,8287.94872650,2746.15384296,1482.56409673,6325.51282489,2388.33332938,2159.10255966,6707.82051804,245,2
54,134,5179.74359169,6596.79487673,6251.41026065,2815.38461233,2163.20512376,7296.92308339,5285.51282274,5472.43590001,4071.79487145,5281.92307908,1959.48717463,6000.25641394,8023.97436697,2677.69230436,241,12
5,99,2350.25640623,6622.69231270,5770.00000320,1690.89743048,7746.41026385,3201.53845932,5070.25641200,5957.69231131,6771.28205664,6723.07692829,3619.74358843,4444.61538504,1146.53845494,6986.66667244,30,192
237,207,4512.69230825,5480.76923334,1785.64102043,7488.20513509,4449.61538504,2169.35896999,188.71794011,6868.20513377,1986.28204649,7264.87180127,3647.05128080,929.87178786,7849.35898201,515.64101772,157,30
93,103,6634.23077431,2637.05127865,6961.66667244,2524.74358606,4093.71794837,6012.82051658,5092.43589925,2551.53845793,3495.76922917,5351.02564339,6691.92308207,7780.00000751,2746.28204809,477.94870996,117,144
38,44,7878.71795643,5511.53846418,3038.20512564,3476.15384449,2960.25640755,1700.76922535,7210.25641651,6569.74359468,8374.48718825,7925.76923856,6791.02564638,7550.51282753,4763.97436009,8233.71795713,171,221
75,178,1304.87178862,4608.46153923,649.99999236,1236.79486541,6903.20513384,8391.02564978,8330.51282913,1040.38460858,6622.69231270,6815.51282594,116.15383740,1642.05127657,8226.92308533,945.64101863,199,204
176,57,7239.10257043,7334.87180141,7066.28205726,4234.74358975,46.15383726,7507.82051970,4982.82051435,1136.28204468,5038.33333500,2337.56409854,1918.20512328,6120.38461935,5673.71795171,3747.94871691,145,137
89,207,4654.74359058,2002.30768759,5539.48718220,157.94870927,5870.25641367,3386.79486999,5564.61538740,635.64101800,7798.97436648,55.12819624,5503.58974623,5985.12820881,8064.87180294,1667.17948169,187,83
172,52,2626.02563762,6168.46154250,3433.84615211,5680.89743896,7055.12821104,4807.30769349,3558.33333188,2664.10256077,6312.30769669,8235.89744431,1422.43589146,2723.20512494,2677.43589410,901.79486471,96,171
212,112,6167.43590147,6673.84615899,7212.43590369,8366.28205997,6445.25641492,888.71794163,2190.25640588,6881.28205684,4138.33333313,7584.48718658,2605.76922730,6801.66667209,4950.38461685,4600.12820590,153,12
203,252,3247.82051067,7983.33334126,5246.92307901,6497.82051755,7604.23077632,4022.56410208,3117.05127962,5331.28205358,8117.05129025,8018.20513620,3938.71794810,6827.43590293,664.35896679,7116.79487784,116,170
92,140,1318.46153228,3855.38461455,4745.76923182,7764.10257154,4580.89743660,1203.46153200,6252.17949142,5457.05128463,6212.69231187,6865.00000556,1318.20512202,2452.56409875,112.30768356,8326.28205990,120,109
74,252,4883.20512953,1822.94871281,2012.94871323,925.12819811,1673.20512272,2350.89743187,2959.35897165,3645.76922952,7336.66667320,2497.05127837,2239.99999577,6781.28205664,2266.15384199,6975.38462116,27,181
110,136,2485.51281676,4639.87179571,2543.20512460,3452.82051116,7336.66667320,8020.00000799,5107.30769412,2930.25640748,1912.05127712,7306.79487826,1945.51281565,5672.69231068,3701.15384498,5110.51282232,38,79
215,136,4891.53846293,3028.97435641,3551.15384470,6933.20513391,6065.76923459,848.84614662,3637.17948586,3734.35897325,5075.89743764,4110.38461511,3490.51281892,7102.30769836,7115.64103169,1784.74358454,210,122
55,148,5828.84615719,1730.76922542,1147.30768571,4976.28205281,6106.15385012,4289.74358982,7587.69231478,7034.74359565,3377.94871608,4957.69230922,6467.30769704,1461.79486589,7753.84616129,3415.12820339,234,144
49,204,4186.28205115,3013.20512557,5753.97436217,1773.33332813,7299.61539108,1834.10255896,3220.51281836,2658.84615051,900.64101856,3654.23076798,5278.07692523,1711.15384081,2930.89743312,7843.71795630,185,49
24,144,4082.56410222,4730.25641130,3023.46153589,6776.02564638,7544.74359670,6137.30769627,831.66665944,98.46152971,738.07691565,8013.46154646,4867.94871927,6651.92308200,924.35896734,4664.23077014,167,129
87,31,1633.84614829,7794.23077674,906.41024933,387.56409437,7309.48718595,7792.82052033,4254.61538462,2028.07691836,5121.28205316,2453.71794490,5700.38461845,1703.58973817,3772.56410153,6835.00000549,6,189
228,46,232.94870948,8110.64103384,6658.46154354,1852.56409750,7611.41026350,6030.89743965,6094.87179877,4948.71795018,7176.15385234,6957.69231339,4881.02564235,1683.97435356,5809.48718283,12.43588848,120,84
20,96,5469.10256668,7699.74359704,5963.33333695,3348.97435710,5095.25641207,7969.10257196,713.58973609,2606.66666320,213.97435043,1612.17948162,4591.92307762,2439.10256028,7668.71795595,3870.38461455,25,195
59,208,5733.84615698,3865.38461455,3677.43589626,7125.12821125,2778.84615072,7237.43590376,1039.87178807,5097.05128386,1302.05127580,649.87178723,2227.17948288,596.15383844,5582.05128490,4164.10256390,192,199
71,201,4269.61538469,4758.46153951,3701.15384498,4289.61538469,3800.89743493,3874.10256334,5260.12820729,1301.28204503,5806.92308019,6449.61538927,6551.41026128,8343.84616254,1643.07691759,7689.61539192,76,226
16,253,8376.79488055,2759.48717636,95.25640144,7033.71795463,4626.41025718,8174.10257244,1650.64102016,2538.84615024,7281.41026281,5604.48718234,1360.12819902,1481.28204545,3948.97435835,405.76922264,116,220
114,185,5364.35897673,5181.28205323,7959.23077709,4865.00000132,8060.25641832,3351.53845967,2393.71794476,1097.69230103,4233.58974352,3390.64102384,7969.10257196,8067.69231576,3939.35897374,7023.33333917,232,169
170,10,2989.35897172,7182.30769850,6232.94872212,6046.53846536,2743.97435578,6553.71795359,6722.56410778,4823.71794990,7365.38462199,2829.48717650,4643.20512904,2207.82050852,5110.00000181,5320.64102794,41,39
196,123,4321.53846168,6779.10256946,7237.30769863,7004.87180071,4944.87179633,1431.66666069,6830.00000549,7840.12821271,6796.92308235,2460.89743208,4461.02564145,6748.71795400,2871.92307401,6157.05128609,238,144
94,135,2276.02563686,3848.33333250,1920.89743097,2121.02563651,6684.74359489,5099.48718130,3570.38461393,4955.38461685,603.71794101,6166.92308096,4360.00000021,906.92306984,560.12819735,707.94871045,202,159
166,206,4022.94871747,7673.58975082,3824.23076833,1679.48717407,148.07691439,5841.28205462,2080.25640567,5125.00000188,4728.33333438,4887.56410389,1337.30768613,6775.76923612,3759.99999896,2473.58973984,47,242
202,24,4948.20512967,5086.15384789,2854.61538163,7134.48718561,7409.10257078,6605.76923578,7620.38462255,459.10255605,3021.41025384,8102.05129019,4749.23077028,4195.12820499,3876.28205052,2531.66666306,34,84
188,221,2752.30768912,2965.25640755,82.94870913,1973.33332854,7860.89744354,4611.28205205,1044.87178807,1419.35896839,5867.05128546,7333.07692961,4968.71795025,2923.84615107,1322.43589126,4285.51282059,30,192
185,73,3048.20512564,2332.30768828,5635.12820805,2545.38461178,4465.25641075,1002.05127518,7880.51282823,6121.02564499,6734.10256939,7384.48718609,6311.15385054,1161.79486527,7616.92308408,1457.17948128,165,103
191,66,6063.58974742,2307.17948308,6685.25641540,786.15383879,1329.87178869,5539.48718220,176.02563241,3424.48717775,8030.51282851,7109.87180092,531.79486395,6613.46154347,6541.28205615,965.64101870,6,15
74,213,5493.58974623,7408.71795539,7019.61539046,4087.43589709,6762.17949253,2835.38461240,3902.82051206,3060.89743340,195.76922216,1208.20512175,3758.33333229,7033.58974950,6886.79487736,254.61537614,182,85
176,90,3283.84615183,1236.41025002,6140.89743993,6816.28205671,4328.33333348,7292.56410903,5164.10256605,4302.94871809,4062.05128164,3354.35897249,3982.82051227,7264.35898076,5081.41025815,1.15383719,252,163
70,84,5693.20513127,1334.87178869,3612.43589612,7974.10257196,2239.23076500,7209.74359600,1748.46153318,3980.51281996,7544.10257106,5173.46154041,5934.23077278,3811.02564013,1786.02563582,7985.64103357,134,112
91,47,5472.17948975,7607.69231478,65.25640137,3740.51281940,7804.87180238,2286.79486763,2311.02563693,7949.35898221,5505.12820777,6086.92308082,7516.79487875,3944.99999938,1349.10255799,3104.87179244,144,26
222,197,5071.66666841,5190.38461740,1866.92307185,5537.82051553,2682.56409923,8091.92308506,6367.56410708,7879.23077695,5534.61538733,4893.07692447,2149.74358530,1130.64101904,654.74358210,5417.56410507,238,64
115,44,2438.58973977,1895.25640526,3108.20512578,5609.48718234,8317.05129067,4446.28205170,2226.02563672,6643.58974867,2980.89743319,2471.66666292,65.89742708,4356.53846175,856.41024926,6644.10256918,89,150
94,130,5332.43589973,1455.25640435,1553.97435328,3137.94871559,4590.51282121,2854.35897137,268.97435057,4608.71794949,3646.53846029,7372.82051943,5315.76923300,7261.92308332,1354.48717338,2962.82051011,104,44
179,39,3982.69230714,7784.61539212,7380.76923737,6523.84615864,2859.61538170,4235.89743590,2504.23076555,4642.43589827,4541.15384678,5123.71795060,2560.25640672,459.23076117,2103.33332882,5970.64102926,239,20
114,93,4588.07692378,1168.58973706,4488.07692357,2639.74358634,6792.56410792,3793.46153749,1068.97435224,4925.38461685,6278.71795303,8138.33334154,5246.41025850,667.56409499,2095.12820055,938.20512119,220,93
44,200,2542.05127844,6162.17949121,8109.87180308,857.82050567,5158.33333528,5941.41026003,6887.05128761,1437.30768634,1422.56409659,3737.94871684,3563.84615239,3084.99999750,5222.69230978,7846.15385380,166,210
83,54,2293.58973942,3864.23076840,3593.58974220,4770.76923188,4067.17948677,2563.46153492,376.66665847,2855.89743298,7348.07692961,1677.30768689,4878.46153979,2664.99999667,5826.53846488,2286.28204712,116,114
243,144,2057.69230304,7111.28205733,7212.69231395,1645.12819964,1119.23076263,599.74358203,7785.12821264,6172.69231180,4737.43589848,5531.15384887,1251.66666035,8198.33334168,7612.17949427,3526.41025489,246,55
251,92,8184.23077757,1421.79486582,3238.97435682,3058.58974109,3692.17948600,7150.00000612,6912.43590307,670.38460781,5792.69231096,3825.51281961,2837.82050984,2031.28204656,5385.12820756,6230.12820930,144,32
173,170,6637.94872303,7327.30769884,6805.89744132,6737.43590272,7041.53846745,6677.17949233,2826.66666368,6.53845258,4229.87179481,4234.48717949,3043.33333077,5797.30769558,4420.89743625,4486.53846203,95,45
37,206,572.17947940,4898.33333473,6645.64103072,3362.56410069,7067.56410854,5927.05128560,2936.28204851,8073.84616198,370.64101745,2667.30768898,2325.51281642,2854.99999702,6186.28205539,2375.76922681,33,142
166,118,855.38460823,2399.61538073,5895.76923425,5540.76923348,6310.38461977,6826.15385158,7838.33334091,332.69229943,3201.41025419,203.46152992,6292.69231200,7106.66667272,3328.71794678,4643.07692391,163,145
253,131,7651.79487903,3565.25640880,1511.15384039,1863.46153339,7437.94872469,370.76922257,7927.69231548,3255.89743382,2367.30768835,6011.28205504,633.58973595,6840.76923626,7685.25641756,5620.51282344,10,76
173,241,3931.28205059,5897.94872143,890.76922369,4935.38461685,4232.17948711,4165.38461518,4634.35897520,7106.79487784,7894.23077695,2260.38461115,5802.69231096,7525.76923772,5859.87179828,6167.43590147,58,181
169,175,3112.30768988,1891.66666167,3847.17948635,4437.43589786,7249.48718581,714.10255660,7295.00000647,4477.56410305,2273.07691891,5889.35897784,1746.15384088,130.38460663,7459.61539143,3608.20512682,197,149
220,251,4259.23076923,3491.41025482,3723.58974248,6933.07692878,5145.76923265,5851.28205469,2854.35897137,8063.71795678,4392.82051310,7923.97436676,4633.84615468,5406.41025885,5520.38461810,4643.84615468,157,2
